x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-8.14286,-3.85714,1.1641,-0.0204026,0.0737539,-0.0202706,1.01335,-0.00954986,0.0736982,-0.00997841,1.04604
-8.14286,-3.57143,1.17015,-0.0214386,0.070879,-0.0212745,1.01381,-0.00928347,0.0708226,-0.00971237,1.04244
-8.14286,-3.28571,1.17608,-0.0224685,0.0675448,-0.0222706,1.01426,-0.00894357,0.0674884,-0.00936834,1.03885
-8.14286,-3,1.18183,-0.023481,0.0637421,-0.0232481,1.0147,-0.00852691,0.0636864,-0.00894254,1.03531
-8.14286,-2.71429,1.18735,-0.0244636,0.0594685,-0.024195,1.01513,-0.00803146,0.0594142,-0.0084325,1.03187
-8.14286,-2.42857,1.19256,-0.0254031,0.0547293,-0.0250988,1.01553,-0.00745658,0.0546773,-0.00783728,1.02857
-8.14286,-2.14286,1.1974,-0.0262856,0.0495383,-0.0259464,1.01591,-0.00680332,0.0494895,-0.00715772,1.02546
-8.14286,-1.85714,1.2018,-0.0270972,0.0439187,-0.0267247,1.01625,-0.00607452,0.043874,-0.00639668,1.0226
-8.14286,-1.57143,1.20572,-0.0278238,0.0379027,-0.0274207,1.01656,-0.00527496,0.037863,-0.00555911,1.02004
-8.14286,-1.28571,1.20908,-0.0284526,0.031532,-0.0280222,1.01682,-0.00441135,0.0314982,-0.00465213,1.01783
-8.14286,-1,1.21184,-0.0289714,0.0248572,-0.0285181,1.01704,-0.00349229,0.0248301,-0.00368495,1.016
-8.14286,-0.714286,1.21394,-0.0293702,0.0179368,-0.0288989,1.01721,-0.00252809,0.0179169,-0.00266869,1.0146
-8.14286,-0.428571,1.21537,-0.0296407,0.0108358,-0.0291571,1.01732,-0.00153053,0.0108236,-0.00161611,1.01364
-8.14286,-0.142857,1.21609,-0.0297774,0.00362431,-0.0292876,1.01738,-0.000512477,0.00362024,-0.000541211,1.01316
-8.14286,0.142857,1.21609,-0.0297774,-0.00362431,-0.0292876,1.01738,0.000512477,-0.00362024,0.000541211,1.01316
-8.14286,0.428571,1.21537,-0.0296407,-0.0108358,-0.0291571,1.01732,0.00153053,-0.0108236,0.00161611,1.01364
-8.14286,0.714286,1.21394,-0.0293702,-0.0179368,-0.0288989,1.01721,0.00252809,-0.0179169,0.00266869,1.0146
-8.14286,1,1.21184,-0.0289714,-0.0248572,-0.0285181,1.01704,0.00349229,-0.0248301,0.00368495,1.016
-8.14286,1.28571,1.20908,-0.0284526,-0.031532,-0.0280222,1.01682,0.00441135,-0.0314982,0.00465213,1.01783
-8.14286,1.57143,1.20572,-0.0278238,-0.0379027,-0.0274207,1.01656,0.00527496,-0.037863,0.00555911,1.02004
-8.14286,1.85714,1.2018,-0.0270972,-0.0439187,-0.0267247,1.01625,0.00607452,-0.043874,0.00639668,1.0226
-8.14286,2.14286,1.1974,-0.0262856,-0.0495383,-0.0259464,1.01591,0.00680332,-0.0494895,0.00715772,1.02546
-8.14286,2.42857,1.19256,-0.0254031,-0.0547293,-0.0250988,1.01553,0.00745658,-0.0546773,0.00783728,1.02857
-8.14286,2.71429,1.18735,-0.0244636,-0.0594685,-0.024195,1.01513,0.00803146,-0.0594142,0.0084325,1.03187
-8.14286,3,1.18183,-0.023481,-0.0637421,-0.0232481,1.0147,0.00852691,-0.0636864,0.00894254,1.03531
-8.14286,3.28571,1.17608,-0.0224685,-0.0675448,-0.0222706,1.01426,0.00894357,-0.0674884,0.00936834,1.03885
-8.14286,3.57143,1.17015,-0.0214386,-0.070879,-0.0212745,1.01381,0.00928347,-0.0708226,0.00971237,1.04244
-8.14286,3.85714,1.1641,-0.0204026,-0.0737539,-0.0202706,1.01335,0.00954986,-0.0736982,0.00997841,1.04604
-8.14286,4.14286,1.15798,-0.0193706,-0.0761846,-0.0192686,1.01289,0.00974696,-0.0761301,0.0101712,1.04961
-8.14286,4.42857,1.15184,-0.0183514,-0.0781907,-0.0182769,1.01243,0.00987965,-0.0781378,0.0102962,1.0531
-8.14286,4.71429,1.14573,-0.0173524,-0.0797955,-0.017303,1.01197,0.00995332,-0.0797447,0.0103594,1.0565
-8.14286,5,1.13968,-0.0163797,-0.081025,-0.0163529,1.01152,0.00997361,-0.0809764,0.0103669,1.05978
-8.14286,5.28571,1.13373,-0.0154384,-0.0819068,-0.0154315,1.01108,0.00994625,-0.0818606,0.0103251,1.06292
-8.14286,5.57143,1.1279,-0.014532,-0.0824694,-0.0145427,1.01065,0.0098769,-0.0824257,0.0102399,1.0659
-8.14286,5.85714,1.12221,-0.0136635,-0.0827416,-0.0136893,1.01024,0.00977107,-0.0827005,0.0101174,1.06871
-8.14286,6.14286,1.11669,-0.0128346,-0.0827518,-0.0128733,1.00983,0.00963397,-0.0827134,0.00996312,1.07135
-8.14286,6.42857,1.11135,-0.0120463,-0.0825277,-0.0120959,1.00944,0.0094705,-0.0824918,0.00978221,1.0738
-8.14286,6.71429,1.10619,-0.0112992,-0.0820958,-0.0113577,1.00906,0.00928518,-0.0820624,0.00957949,1.07607
-8.14286,7,1.10123,-0.0105929,-0.081481,-0.0106587,1.0087,0.00908213,-0.08145,0.00935926,1.07816
-8.14286,7.28571,1.09647,-0.00992717,-0.0807071,-0.00999872,1.00835,0.00886509,-0.0806784,0.00912543,1.08007
-8.14286,7.57143,1.09189,-0.009299,-0.079795,-0.00937498,1.00802,0.00863719,-0.0797684,0.00888132,1.08179
-8.14286,7.85714,1.08754,-0.00871246,-0.0787686,-0.00879162,1.0077,0.00840206,-0.0787441,0.0086305,1.08336
-8.14286,8.14286,1.08327,-0.00814437,-0.0775975,-0.008226,1.00742,0.00815503,-0.0775755,0.00836895,1.08467
-8.14286,8.42857,1.08003,-0.00773251,-0.0761576,-0.00781366,1.007,0.00788152,-0.0761382,0.00807794,1.08636
-8.14286,8.71429,1.07704,-0.00736104,-0.0779379,-0.00744087,1.00657,0.00806123,-0.0779197,0.0082411,1.08726
-8.14286,9,1.07671,-0.0074315,-0.0790741,-0.00749207,1.00517,0.00813534,-0.0790607,0.00827146,1.08786
-7.85714,-9,1.0751,-0.00738119,0.0800413,-0.0074514,1.00534,-0.00840365,0.0800273,-0.00854923,1.09221
-7.85714,-8.71429,1.07546,-0.00730029,0.0788848,-0.00739307,1.00681,-0.00832677,0.0788646,-0.00851966,1.09157
-7.85714,-8.42857,1.07858,-0.00770047,0.0771492,-0.00779473,1.00721,-0.00815436,0.0771282,-0.00836367,1.0906
-7.85714,-8.14286,1.08192,-0.00813206,0.0787468,-0.00822753,1.00764,-0.00845648,0.078723,-0.00868476,1.08905
-7.85714,-7.85714,1.08627,-0.00872088,0.0800791,-0.00881449,1.00794,-0.00873282,0.0800521,-0.0089774,1.08782
-7.85714,-7.57143,1.0907,-0.00933036,0.0812711,-0.00942141,1.00829,-0.00899827,0.0812419,-0.0092607,1.08632
-7.85714,-7.28571,1.09538,-0.00998524,0.0823554,-0.0100724,1.00864,-0.0092581,0.0823236,-0.0095391,1.08465
-7.85714,-7,1.10026,-0.0106821,0.0833068,-0.0107639,1.00902,-0.00950849,0.0832724,-0.00980886,1.08278
-7.85714,-6.71429,1.10537,-0.0114244,0.0841034,-0.0114993,1.00941,-0.0097461,0.0840661,-0.0100665,1.08071
-7.85714,-6.42857,1.11069,-0.0122129,0.0847195,-0.0122789,1.00982,-0.00996691,0.0846793,-0.0103077,1.07845
-7.85714,-6.14286,1.11623,-0.0130484,0.085128,-0.0131033,1.01025,-0.0101664,0.0850848,-0.0105279,1.07598
-7.85714,-5.85714,1.12196,-0.0139308,0.0853,-0.0139724,1.01069,-0.0103396,0.0852536,-0.0107218,1.07331
-7.85714,-5.57143,1.12789,-0.0148596,0.0852048,-0.0148852,1.01115,-0.010481,0.0851553,-0.0108835,1.07044
-7.85714,-5.28571,1.134,-0.0158331,0.0848107,-0.01584,1.01162,-0.0105848,0.084758,-0.0110068,1.06738
-7.85714,-5,1.14025,-0.016849,0.0840849,-0.0168342,1.01211,-0.0106445,0.0840292,-0.0110848,1.06414
-7.85714,-4.71429,1.14663,-0.0179036,0.0829948,-0.0178639,1.01261,-0.0106537,0.0829362,-0.0111104,1.06073
-7.85714,-4.42857,1.1531,-0.0189918,0.081508,-0.0189242,1.01312,-0.0106055,0.0814469,-0.0110764,1.05717
-7.85714,-4.14286,1.15962,-0.0201073,0.0795939,-0.0200086,1.01363,-0.0104933,0.0795305,-0.0109751,1.05349
-7.85714,-3.85714,1.16614,-0.021242,0.0772241,-0.0211092,1.01415,-0.0103104,0.0771589,-0.0107995,1.04972
-7.85714,-3.57143,1.17262,-0.0223863,0.074374,-0.0222168,1.01467,-0.0100508,0.0743077,-0.0105426,1.04589
-7.85714,-3.28571,1.17899,-0.0235291,0.071024,-0.0233204,1.01518,-0.00970913,0.0709573,-0.0101984,1.04205
-7.85714,-3,1.18518,-0.0246574,0.0671607,-0.0244077,1.01568,-0.00928103,0.0670944,-0.00976193,1.03825
-7.85714,-2.71429,1.19114,-0.0257571,0.0627781,-0.0254653,1.01617,-0.00876352,0.0627133,-0.0092295,1.03453
-7.85714,-2.42857,1.19679,-0.0268126,0.0578792,-0.0264784,1.01663,-0.00815526,0.0578168,-0.00859935,1.03096
-7.85714,-2.14286,1.20206,-0.0278079,0.0524766,-0.027432,1.01706,-0.00745686,0.0524178,-0.00787179,1.02759
-7.85714,-1.85714,1.20687,-0.0287262,0.0465937,-0.0283103,1.01746,-0.00667107,0.0465397,-0.00704951,1.02447
-7.85714,-1.57143,1.21114,-0.0295509,0.0402647,-0.029098,1.01782,-0.005803,0.0402167,-0.00613777,1.02167
-7.85714,-1.28571,1.21482,-0.0302664,0.0335352,-0.0297804,1.01813,-0.00486011,0.0334941,-0.0051445,1.01924
-7.85714,-1,1.21785,-0.0308582,0.026461,-0.0303442,1.01838,-0.00385221,0.0264279,-0.00408023,1.01723
-7.85714,-0.714286,1.22017,-0.0313138,0.0191076,-0.0307779,1.01858,-0.00279121,0.0190833,-0.00295787,1.01569
-7.85714,-0.428571,1.22173,-0.0316233,0.0115486,-0.0310723,1.01871,-0.00169087,0.0115338,-0.00179243,1.01464
-7.85714,-0.142857,1.22252,-0.0317799,0.00386366,-0.0312212,1.01877,-0.000566345,0.00385868,-0.00060046,1.0141
-7.85714,0.142857,1.22252,-0.0317799,-0.00386366,-0.0312212,1.01877,0.000566345,-0.00385868,0.00060046,1.0141
-7.85714,0.428571,1.22173,-0.0316233,-0.0115486,-0.0310723,1.01871,0.00169087,-0.0115338,0.00179243,1.01464
-7.85714,0.714286,1.22017,-0.0313138,-0.0191076,-0.0307779,1.01858,0.00279121,-0.0190833,0.00295787,1.01569
-7.85714,1,1.21785,-0.0308582,-0.026461,-0.0303442,1.01838,0.00385221,-0.0264279,0.00408023,1.01723
-7.85714,1.28571,1.21482,-0.0302664,-0.0335352,-0.0297804,1.01813,0.00486011,-0.0334941,0.0051445,1.01924
-7.85714,1.57143,1.21114,-0.0295509,-0.0402647,-0.029098,1.01782,0.005803,-0.0402167,0.00613777,1.02167
-7.85714,1.85714,1.20687,-0.0287262,-0.0465937,-0.0283103,1.01746,0.00667107,-0.0465397,0.00704951,1.02447
-7.85714,2.14286,1.20206,-0.0278079,-0.0524766,-0.027432,1.01706,0.00745686,-0.0524178,0.00787179,1.02759
-7.85714,2.42857,1.19679,-0.0268126,-0.0578792,-0.0264784,1.01663,0.00815526,-0.0578168,0.00859935,1.03096
-7.85714,2.71429,1.19114,-0.0257571,-0.0627781,-0.0254653,1.01617,0.00876352,-0.0627133,0.0092295,1.03453
-7.85714,3,1.18518,-0.0246574,-0.0671607,-0.0244077,1.01568,0.00928103,-0.0670944,0.00976193,1.03825
-7.85714,3.28571,1.17899,-0.0235291,-0.071024,-0.0233204,1.01518,0.00970913,-0.0709573,0.0101984,1.04205
-7.85714,3.57143,1.17262,-0.0223863,-0.074374,-0.0222168,1.01467,0.0100508,-0.0743077,0.0105426,1.04589
-7.85714,3.85714,1.16614,-0.021242,-0.0772241,-0.0211092,1.01415,0.0103104,-0.0771589,0.0107995,1.04972
-7.85714,4.14286,1.15962,-0.0201073,-0.0795939,-0.0200086,1.01363,0.0104933,-0.0795305,0.0109751,1.05349
-7.85714,4.42857,1.1531,-0.0189918,-0.081508,-0.0189242,1.01312,0.0106055,-0.0814469,0.0110764,1.05717
-7.85714,4.71429,1.14663,-0.0179036,-0.0829948,-0.0178639,1.01261,0.0106537,-0.0829362,0.0111104,1.06073
-7.85714,5,1.14025,-0.016849,-0.0840849,-0.0168342,1.01211,0.0106445,-0.0840292,0.0110848,1.06414
-7.85714,5.28571,1.134,-0.0158331,-0.0848107,-0.01584,1.01162,0.0105848,-0.084758,0.0110068,1.06738
-7.85714,5.57143,1.12789,-0.0148596,-0.0852048,-0.0148852,1.01115,0.010481,-0.0851553,0.0108835,1.07044
-7.85714,5.85714,1.12196,-0.0139308,-0.0853,-0.0139724,1.01069,0.0103396,-0.0852536,0.0107218,1.07331
-7.85714,6.14286,1.11623,-0.0130484,-0.085128,-0.0131033,1.01025,0.0101664,-0.0850848,0.0105279,1.07598
-7.85714,6.42857,1.11069,-0.0122129,-0.0847195,-0.0122789,1.00982,0.00996691,-0.0846793,0.0103077,1.07845
-7.85714,6.71429,1.10537,-0.0114244,-0.0841034,-0.0114993,1.00941,0.0097461,-0.0840661,0.0100665,1.08071
-7.85714,7,1.10026,-0.0106821,-0.0833068,-0.0107639,1.00902,0.00950849,-0.0832724,0.00980886,1.08278
-7.85714,7.28571,1.09538,-0.00998523,-0.0823554,-0.0100724,1.00864,0.0092581,-0.0823236,0.0095391,1.08465
-7.85714,7.57143,1.0907,-0.00933033,-0.081271,-0.00942138,1.00829,0.00899827,-0.0812419,0.0092607,1.08632
-7.85714,7.85714,1.08627,-0.00872087,-0.0800791,-0.00881448,1.00794,0.00873281,-0.0800521,0.0089774,1.08782
-7.85714,8.14286,1.08193,-0.00813351,-0.0787474,-0.00822893,1.00764,0.00845665,-0.0787236,0.00868484,1.08905
-7.85714,8.42857,1.07861,-0.0077069,-0.0771512,-0.00780091,1.0072,0.00815515,-0.0771304,0.00836398,1.09063
-7.85714,8.71429,1.07561,-0.0073252,-0.0788953,-0.00741697,1.00675,0.0083302,-0.0788744,0.00852105,1.09165
-7.85714,9,1.0752,-0.0073973,-0.0800485,-0.00746693,1.00531,0.00840578,-0.0800342,0.00855018,1.09227
-7.57143,-9,1.07336,-0.00732584,0.080875,-0.00740652,1.0055,-0.00866388,0.0808607,-0.00881831,1.09671
-7.57143,-8.71429,1.07378,-0.00724311,0.0796846,-0.00734978,1.00702,-0.00858232,0.0796646,-0.00878697,1.09599
-7.57143,-8.42857,1.07692,-0.00765192,0.077993,-0.00776111,1.00744,-0.00841299,0.0779704,-0.00863584,1.09492
-7.57143,-8.14286,1.0803,-0.00809627,0.0797481,-0.0082078,1.00789,-0.0087441,0.0797221,-0.00898795,1.0935
-7.57143,-7.85714,1.08471,-0.00870299,0.0812456,-0.00881352,1.00822,-0.00905087,0.0812158,-0.00931317,1.09237
-7.57143,-7.57143,1.08922,-0.00933405,0.0826095,-0.00944287,1.00859,-0.0093484,0.0825773,-0.00963093,1.09095
-7.57143,-7.28571,1.09399,-0.0100145,0.0838738,-0.0101202,1.00897,-0.00964227,0.0838387,-0.00994603,1.08935
-7.57143,-7,1.09899,-0.0107416,0.0850127,-0.0108426,1.00937,-0.00992859,0.0849744,-0.0102547,1.08754
-7.57143,-6.71429,1.10423,-0.0115193,0.0860027,-0.0116138,1.0098,-0.0102038,0.0859611,-0.0105532,1.08553
-7.57143,-6.42857,1.10971,-0.012349,0.0868167,-0.012435,1.01024,-0.0104637,0.0867716,-0.010837,1.08329
-7.57143,-6.14286,1.11544,-0.0132319,0.0874256,-0.0133069,1.01071,-0.0107034,0.0873767,-0.0111012,1.08083
-7.57143,-5.85714,1.12139,-0.0141688,0.0877977,-0.0142301,1.01119,-0.0109173,0.087745,-0.0113399,1.07815
-7.57143,-5.57143,1.12756,-0.0151595,0.0878994,-0.0152041,1.01169,-0.0110995,0.0878428,-0.0115467,1.07525
-7.57143,-5.28571,1.13394,-0.0162029,0.0876952,-0.0162276,1.01221,-0.0112433,0.0876347,-0.0117145,1.07213
-7.57143,-5,1.1405,-0.017297,0.0871486,-0.0172983,1.01275,-0.0113415,0.0870842,-0.0118356,1.06879
-7.57143,-4.71429,1.14722,-0.0184383,0.0862219,-0.0184125,1.01331,-0.0113865,0.0861539,-0.0119017,1.06527
-7.57143,-4.42857,1.15406,-0.019622,0.084878,-0.0195651,1.01388,-0.0113704,0.0848065,-0.0119042,1.06156
-7.57143,-4.14286,1.16098,-0.0208413,0.0830805,-0.0207495,1.01445,-0.0112851,0.0830059,-0.0118341,1.0577
-7.57143,-3.85714,1.16793,-0.0220878,0.0807954,-0.0219573,1.01504,-0.0111227,0.0807184,-0.0116828,1.05373
-7.57143,-3.57143,1.17485,-0.0233512,0.0779925,-0.0231783,1.01562,-0.0108757,0.0779136,-0.0114417,1.04967
-7.57143,-3.28571,1.18169,-0.0246188,0.0746464,-0.0244005,1.01621,-0.0105372,0.0745666,-0.0111031,1.04558
-7.57143,-3,1.18837,-0.0258764,0.0707386,-0.0256101,1.01678,-0.0101015,0.070659,-0.0106603,1.0415
-7.57143,-2.71429,1.19481,-0.0271075,0.0662589,-0.0267915,1.01734,-0.00956435,0.0661806,-0.0101083,1.0375
-7.57143,-2.42857,1.20093,-0.0282944,0.0612069,-0.0279279,1.01787,-0.0089235,0.0611311,-0.00944409,1.03363
-7.57143,-2.14286,1.20666,-0.029418,0.0555933,-0.0290014,1.01837,-0.00817883,0.0555216,-0.00866717,1.02997
-7.57143,-1.85714,1.2119,-0.0304585,0.0494414,-0.0299936,1.01883,-0.00733288,0.0493753,-0.00777986,1.02657
-7.57143,-1.57143,1.21658,-0.0313962,0.0427873,-0.0308863,1.01925,-0.00639098,0.0427282,-0.00678765,1.02351
-7.57143,-1.28571,1.22061,-0.032212,0.0356802,-0.0316617,1.01961,-0.00536139,0.0356296,-0.00569929,1.02084
-7.57143,-1,1.22393,-0.0328884,0.028182,-0.0323038,1.0199,-0.00425528,0.0281411,-0.00452681,1.01863
-7.57143,-0.714286,1.22648,-0.0334102,0.020366,-0.0327985,1.02013,-0.00308645,0.020336,-0.00328525,1.01693
-7.57143,-0.428571,1.22821,-0.0337651,0.0123156,-0.0331349,1.02029,-0.00187103,0.0122972,-0.00199231,1.01577
-7.57143,-0.142857,1.22908,-0.0339448,0.00412136,-0.0333051,1.02036,-0.000626908,0.00411518,-0.000667673,1.01518
-7.57143,0.142857,1.22908,-0.0339448,-0.00412136,-0.0333051,1.02036,0.000626908,-0.00411518,0.000667673,1.01518
-7.57143,0.428571,1.22821,-0.0337651,-0.0123156,-0.0331349,1.02029,0.00187103,-0.0122972,0.00199231,1.01577
-7.57143,0.714286,1.22648,-0.0334102,-0.020366,-0.0327985,1.02013,0.00308645,-0.020336,0.00328525,1.01693
-7.57143,1,1.22393,-0.0328884,-0.028182,-0.0323038,1.0199,0.00425528,-0.0281411,0.00452681,1.01863
-7.57143,1.28571,1.22061,-0.032212,-0.0356802,-0.0316617,1.01961,0.00536139,-0.0356296,0.00569929,1.02084
-7.57143,1.57143,1.21658,-0.0313962,-0.0427873,-0.0308863,1.01925,0.00639098,-0.0427282,0.00678765,1.02351
-7.57143,1.85714,1.2119,-0.0304585,-0.0494414,-0.0299936,1.01883,0.00733288,-0.0493753,0.00777986,1.02657
-7.57143,2.14286,1.20666,-0.029418,-0.0555933,-0.0290014,1.01837,0.00817883,-0.0555216,0.00866717,1.02997
-7.57143,2.42857,1.20093,-0.0282944,-0.0612069,-0.0279279,1.01787,0.0089235,-0.0611311,0.00944409,1.03363
-7.57143,2.71429,1.19481,-0.0271075,-0.0662589,-0.0267915,1.01734,0.00956435,-0.0661806,0.0101083,1.0375
-7.57143,3,1.18837,-0.0258764,-0.0707386,-0.0256101,1.01678,0.0101015,-0.070659,0.0106603,1.0415
-7.57143,3.28571,1.18169,-0.0246188,-0.0746464,-0.0244005,1.01621,0.0105372,-0.0745666,0.0111031,1.04558
-7.57143,3.57143,1.17485,-0.0233512,-0.0779925,-0.0231783,1.01562,0.0108757,-0.0779136,0.0114417,1.04967
-7.57143,3.85714,1.16793,-0.0220878,-0.0807954,-0.0219573,1.01504,0.0111227,-0.0807184,0.0116828,1.05373
-7.57143,4.14286,1.16098,-0.0208413,-0.0830805,-0.0207495,1.01445,0.0112851,-0.0830059,0.0118341,1.0577
-7.57143,4.42857,1.15406,-0.019622,-0.084878,-0.0195651,1.01388,0.0113704,-0.0848065,0.0119042,1.06156
-7.57143,4.71429,1.14722,-0.0184383,-0.0862219,-0.0184125,1.01331,0.0113865,-0.0861539,0.0119017,1.06527
-7.57143,5,1.1405,-0.017297,-0.0871486,-0.0172983,1.01275,0.0113415,-0.0870842,0.0118356,1.06879
-7.57143,5.28571,1.13394,-0.0162029,-0.0876952,-0.0162276,1.01221,0.0112433,-0.0876347,0.0117145,1.07213
-7.57143,5.57143,1.12756,-0.0151595,-0.0878994,-0.0152041,1.01169,0.0110995,-0.0878428,0.0115467,1.07525
-7.57143,5.85714,1.12139,-0.0141688,-0.0877977,-0.0142301,1.01119,0.0109173,-0.087745,0.0113399,1.07815
-7.57143,6.14286,1.11544,-0.0132319,-0.0874256,-0.0133069,1.01071,0.0107034,-0.0873767,0.0111012,1.08083
-7.57143,6.42857,1.10971,-0.012349,-0.0868167,-0.012435,1.01024,0.0104637,-0.0867716,0.010837,1.08329
-7.57143,6.71429,1.10423,-0.0115193,-0.0860027,-0.0116138,1.0098,0.0102038,-0.0859611,0.0105532,1.08553
-7.57143,7,1.09899,-0.0107416,-0.0850127,-0.0108426,1.00937,0.00992859,-0.0849744,0.0102547,1.08754
-7.57143,7.28571,1.09399,-0.0100145,-0.0838738,-0.0101202,1.00897,0.00964227,-0.0838387,0.00994603,1.08935
-7.57143,7.57143,1.08922,-0.00933402,-0.0826094,-0.00944284,1.00859,0.00934839,-0.0825773,0.00963093,1.09095
-7.57143,7.85714,1.08471,-0.00870298,-0.0812456,-0.00881351,1.00822,0.00905087,-0.0812158,0.00931317,1.09237
-7.57143,8.14286,1.08031,-0.00809775,-0.0797487,-0.00820923,1.00789,0.00874428,-0.0797228,0.00898804,1.09351
-7.57143,8.42857,1.07695,-0.00765852,-0.0779951,-0.00776742,1.00743,0.00841383,-0.077973,0.00863615,1.09494
-7.57143,8.71429,1.07392,-0.00726852,-0.0796952,-0.00737402,1.00695,0.00858588,-0.0796754,0.00878839,1.09607
-7.57143,9,1.07345,-0.00734226,-0.0808822,-0.00742228,1.00546,0.00866609,-0.0808681,0.00881927,1.09677
-7.28571,-9,1.07146,-0.00724897,0.0815781,-0.00734129,1.00566,-0.00891929,0.0815627,-0.00908276,1.10141
-7.28571,-8.71429,1.07195,-0.00716426,0.0803565,-0.00728633,1.00722,-0.00883358,0.0803349,-0.00905022,1.10062
-7.28571,-8.42857,1.07511,-0.00758073,0.0787153,-0.00770657,1.00767,-0.00866962,0.0786909,-0.00890628,1.09945
-7.28571,-8.14286,1.07854,-0.00803682,0.0806324,-0.00816639,1.00815,-0.00903138,0.080604,-0.00929125,1.09818
-7.28571,-7.85714,1.08299,-0.00866003,0.0823012,-0.00878971,1.0085,-0.00937064,0.0822687,-0.0096513,1.09717
-7.28571,-7.57143,1.08757,-0.00931147,0.0838448,-0.00944056,1.00889,-0.00970258,0.0838094,-0.0100061,1.09585
-7.28571,-7.28571,1.09242,-0.0100165,0.0852988,-0.0101435,1.0093,-0.0100333,0.0852601,-0.0103611,1.09434
-7.28571,-7,1.09752,-0.010773,0.0866368,-0.0108964,1.00974,-0.0103588,0.0865944,-0.0107122,1.09262
-7.28571,-6.71429,1.10289,-0.0115857,0.0878341,-0.0117034,1.0102,-0.0106754,0.0877877,-0.0110557,1.09066
-7.28571,-6.42857,1.10852,-0.0124566,0.0888621,-0.0125664,1.01068,-0.0109786,0.0888115,-0.011387,1.08848
-7.28571,-6.14286,1.11442,-0.0133878,0.0896896,-0.0134869,1.01118,-0.0112632,0.0896345,-0.0117006,1.08605
-7.28571,-5.85714,1.12059,-0.0143805,0.0902824,-0.014466,1.01171,-0.0115233,0.0902227,-0.0119902,1.08337
-7.28571,-5.57143,1.12701,-0.0154355,0.0906038,-0.0155038,1.01226,-0.0117522,0.0905393,-0.0122488,1.08045
-7.28571,-5.28571,1.13366,-0.0165522,0.0906145,-0.0165996,1.01284,-0.0119424,0.0905452,-0.0124684,1.07728
-7.28571,-5,1.14054,-0.0177292,0.0902735,-0.0177516,1.01344,-0.0120858,0.0901993,-0.0126403,1.07387
-7.28571,-4.71429,1.1476,-0.0189635,0.0895382,-0.0189563,1.01406,-0.0121736,0.0894592,-0.012755,1.07023
-7.28571,-4.42857,1.15482,-0.0202504,0.0883655,-0.0202089,1.01469,-0.0121967,0.088282,-0.0128024,1.06638
-7.28571,-4.14286,1.16216,-0.0215831,0.086713,-0.0215026,1.01534,-0.0121455,0.0866254,-0.012772,1.06235
-7.28571,-3.85714,1.16956,-0.0229529,0.0845401,-0.0228285,1.016,-0.0120103,0.0844489,-0.012653,1.05816
-7.28571,-3.57143,1.17697,-0.0243486,0.0818096,-0.0241756,1.01666,-0.0117819,0.0817158,-0.0124349,1.05386
-7.28571,-3.28571,1.18431,-0.0257564,0.0784896,-0.0255306,1.01733,-0.0114518,0.0783941,-0.0121081,1.0495
-7.28571,-3,1.1915,-0.0271601,0.0745552,-0.026878,1.01798,-0.0110123,0.0744592,-0.0116638,1.04513
-7.28571,-2.71429,1.19847,-0.0285412,0.0699905,-0.0282002,1.01863,-0.0104578,0.0698956,-0.0110951,1.04082
-7.28571,-2.42857,1.20512,-0.0298789,0.0647909,-0.0294775,1.01924,-0.00978451,0.0646986,-0.0103973,1.03663
-7.28571,-2.14286,1.21136,-0.0311508,0.0589643,-0.0306892,1.01982,-0.00899141,0.0588766,-0.00956873,1.03264
-7.28571,-1.85714,1.21709,-0.0323336,0.0525332,-0.0318133,1.02036,-0.00808059,0.0524518,-0.00861113,1.02893
-7.28571,-1.57143,1.22221,-0.0334034,0.0455351,-0.0328281,1.02085,-0.00705752,0.0454621,-0.00753001,1.02557
-7.28571,-1.28571,1.22664,-0.0343371,0.0380233,-0.0337122,1.02127,-0.0059313,0.0379605,-0.00633501,1.02264
-7.28571,-1,1.2303,-0.0351134,0.0300662,-0.0344461,1.02162,-0.00471462,0.0300153,-0.00503985,1.02021
-7.28571,-0.714286,1.2331,-0.0357136,0.0217462,-0.0350128,1.02189,-0.00342352,0.0217088,-0.00366209,1.01832
-7.28571,-0.428571,1.23501,-0.0361225,0.0131578,-0.0353986,1.02207,-0.00207696,0.0131349,-0.00222269,1.01704
-7.28571,-0.142857,1.23597,-0.0363296,0.00440448,-0.0355939,1.02216,-0.000696177,0.00439676,-0.000745193,1.01639
-7.28571,0.142857,1.23597,-0.0363296,-0.00440448,-0.0355939,1.02216,0.000696177,-0.00439676,0.000745193,1.01639
-7.28571,0.428571,1.23501,-0.0361225,-0.0131578,-0.0353986,1.02207,0.00207696,-0.0131349,0.00222269,1.01704
-7.28571,0.714286,1.2331,-0.0357136,-0.0217462,-0.0350128,1.02189,0.00342352,-0.0217088,0.00366209,1.01832
-7.28571,1,1.2303,-0.0351134,-0.0300662,-0.0344461,1.02162,0.00471462,-0.0300153,0.00503985,1.02021
-7.28571,1.28571,1.22664,-0.0343371,-0.0380233,-0.0337122,1.02127,0.0059313,-0.0379605,0.00633501,1.02264
-7.28571,1.57143,1.22221,-0.0334034,-0.0455351,-0.0328281,1.02085,0.00705752,-0.0454621,0.00753001,1.02557
