x,z,T_00,T_01,T_02,T_03,T_10,T_11,T_12,T_13,T_20,T_21,T_22,T_23,T_30,T_31,T_32,T_33
0,100,1.38683e-23,-3.43208e-24,-2.61056e-23,3.34684e-26,-3.43359e-24,-8.07712e-24,5.9368e-24,3.34684e-26,-2.61111e-23,5.93275e-24,4.08153e-23,3.34684e-26,2.74392e-27,4.25368e-27,8.30873e-27,-8.04941e-24
0,101,6.86425e-24,-1.84933e-24,-1.29909e-23,1.58674e-26,-1.84955e-24,-4.05304e-24,3.17551e-24,1.58674e-26,-1.29929e-23,3.17379e-24,2.03689e-23,1.58674e-26,1.7691e-27,1.98599e-27,3.71049e-27,-4.03314e-24
0,102,3.30829e-24,-9.806e-25,-6.30958e-24,7.38452e-27,-9.80403e-25,-1.99168e-24,1.67133e-24,7.38452e-27,-6.31004e-24,1.67068e-24,9.93487e-24,7.38452e-27,1.09644e-27,8.99169e-28,1.55567e-27,-1.97842e-24
0,103,1.54906e-24,-5.11718e-25,-2.98667e-24,3.374e-27,-5.11455e-25,-9.58005e-25,8.65656e-25,3.374e-27,-2.98661e-24,8.65454e-25,4.73109e-24,3.374e-27,6.56984e-28,3.93394e-28,5.95747e-28,-9.49638e-25
0,104,7.02423e-25,-2.62829e-25,-1.37518e-24,1.51369e-27,-2.62612e-25,-4.50797e-25,4.41272e-25,1.51369e-27,-1.37499e-24,4.41242e-25,2.19679e-24,1.51369e-27,3.82023e-28,1.6544e-28,1.95171e-28,-4.45741e-25
0,105,3.07024e-25,-1.32881e-25,-6.14271e-25,6.66902e-28,-1.32731e-25,-2.07373e-25,2.21408e-25,6.66902e-28,-6.14098e-25,2.21431e-25,9.92844e-25,6.66902e-28,2.1613e-28,6.63197e-29,4.30796e-29,-2.04428e-25
0,106,1.28426e-25,-6.61366e-26,-2.65175e-25,2.88592e-28,-6.60424e-26,-9.31745e-26,1.09359e-25,2.88592e-28,-2.6505e-25,1.09389e-25,4.35702e-25,2.88592e-28,1.1919e-28,2.49778e-29,-5.85602e-30,-9.15121e-26
0,107,5.07946e-26,-3.24085e-26,-1.09998e-25,1.2268e-28,-3.23529e-26,-4.08428e-26,5.31782e-26,1.2268e-28,-1.09918e-25,5.32028e-26,1.85025e-25,1.2268e-28,6.41589e-29,8.5931e-30,-1.59936e-29,-3.99312e-26
0,108,1.8576e-26,-1.56372e-26,-4.34436e-26,5.12388e-29,-1.56059e-26,-1.74403e-26,2.54616e-26,5.12388e-29,-4.3396e-26,2.5478e-26,7.56485e-26,5.12388e-29,3.37467e-29,2.52445e-30,-1.38976e-29,-1.69534e-26
0,109,5.97884e-27,-7.42998e-27,-1.60753e-26,2.10297e-29,-7.41311e-27,-7.23976e-27,1.20049e-26,2.10297e-29,-1.60485e-26,1.20148e-26,2.95419e-26,2.10297e-29,1.73591e-29,4.93375e-31,-9.45551e-30,-6.98597e-27
0,110,1.45566e-27,-3.47692e-27,-5.39595e-27,8.4831e-30,-3.46811e-27,-2.91333e-27,5.57446e-27,8.4831e-30,-5.3815e-27,5.58011e-27,1.08704e-26,8.4831e-30,8.73854e-30,-7.00011e-32,-5.71472e-30,-2.78407e-27
0,111,4.96657e-29,-1.60261e-27,-1.51469e-27,3.36391e-30,-1.59815e-27,-1.13175e-27,2.54959e-27,3.36391e-30,-1.50718e-27,2.55264e-27,3.67208e-27,3.36391e-30,4.30743e-30,-1.57666e-31,-3.20598e-30,-1.06735e-27
0,112,-2.59895e-28,-7.27677e-28,-2.51048e-28,1.31156e-30,-7.25474e-28,-4.21761e-28,1.14872e-27,1.31156e-30,-2.47264e-28,1.1503e-27,1.07181e-27,1.31156e-30,2.08009e-30,-1.22673e-31,-1.7043e-30,-3.90337e-28
0,113,-2.42374e-28,-3.25518e-28,8.02977e-29,5.02899e-31,-3.24458e-28,-1.49227e-28,5.09901e-28,5.02899e-31,8.21505e-29,5.10694e-28,2.19233e-28,5.02899e-31,9.84515e-31,-7.51972e-32,-8.6836e-31,-1.34201e-28
0,114,-1.62142e-28,-1.43479e-28,1.18819e-28,1.8968e-31,-1.42981e-28,-4.92061e-29,2.23017e-28,1.8968e-31,1.19703e-28,2.23403e-28,-1.50451e-29,1.8968e-31,4.5689e-31,-4.10289e-32,-4.27034e-31,-4.21599e-29
0,115,-9.42554e-29,-6.23207e-29,8.7103e-29,7.03918e-32,-6.20919e-29,-1.45449e-29,9.61232e-29,7.03918e-32,8.75146e-29,9.6306e-29,-5.3606e-29,7.03918e-32,2.07975e-31,-2.07995e-32,-2.03633e-31,-1.13025e-29
0,116,-5.04339e-29,-2.66782e-29,5.21197e-29,2.571e-32,-2.65754e-29,-3.46639e-30,4.08327e-29,2.571e-32,5.23071e-29,4.09171e-29,-4.24347e-29,2.571e-32,9.28909e-32,-9.997e-33,-9.44639e-32,-2.00152e-30
0,117,-2.54742e-29,-1.12569e-29,2.80809e-29,9.24476e-33,-1.12115e-29,-3.68409e-31,1.70975e-29,9.24476e-33,2.81643e-29,1.71357e-29,-2.58295e-29,9.24476e-33,4.0723e-32,-4.60673e-33,-4.27317e-32,2.81669e-31
0,118,-1.23096e-29,-4.68237e-30,1.41361e-29,3.27384e-33,-4.66279e-30,2.7218e-31,7.05766e-30,3.27384e-33,1.41725e-29,7.07449e-30,-1.39092e-29,3.27384e-33,1.75287e-32,-2.04926e-33,-1.88837e-32,5.55677e-31
0,119,-5.73616e-30,-1.92024e-30,6.77016e-30,1.14209e-33,-1.91195e-30,2.73787e-31,2.8724e-30,1.14209e-33,6.78573e-30,2.87968e-30,-6.94617e-30,1.14209e-33,7.41031e-33,-8.83997e-34,-8.16384e-33,3.95327e-31
0,120,-2.59106e-30,-7.76507e-31,3.11646e-30,3.92852e-34,-7.73059e-31,1.71305e-31,1.15278e-30,3.92852e-34,3.123e-30,1.15586e-30,-3.28764e-30,3.92852e-34,3.07771e-33,-3.70954e-34,-3.45675e-33,2.22549e-31
0,121,-1.13857e-30,-3.09662e-31,1.38769e-30,1.3282e-34,-3.08254e-31,9.04987e-32,4.56266e-31,1.3282e-34,1.39038e-30,4.57549e-31,-1.49236e-30,1.3282e-34,1.25622e-33,-1.5178e-34,-1.43491e-33,1.11753e-31
0,122,-4.87977e-31,-1.21798e-31,6.00273e-31,4.52813e-35,-1.21234e-31,4.35519e-32,1.78123e-31,4.52813e-35,6.01361e-31,1.78647e-31,-6.54439e-31,4.52813e-35,5.04009e-34,-6.06547e-35,-5.84371e-34,5.22283e-32
0,123,-2.04404e-31,-4.72571e-32,2.53052e-31,1.46349e-35,-4.70345e-32,1.96967e-32,6.85991e-32,1.46349e-35,2.53485e-31,6.88091e-32,-2.78616e-31,1.46349e-35,1.9893e-34,-2.37167e-35,-2.3369e-34,2.31827e-32
0,124,-8.39333e-32,-1.80919e-32,1.04374e-31,4.83026e-36,-1.80055e-32,8.53315e-33,2.60694e-32,4.83026e-36,1.04543e-31,2.61522e-32,-1.15764e-31,4.83026e-36,7.73114e-35,-9.09786e-36,-9.18646e-35,9.91291e-33
0,125,-3.42538e-32,-6.83489e-33,4.28193e-32,7.64301e-37,-6.80169e-33,3.68578e-33,9.77746e-33,7.64301e-37,4.28849e-32,9.80979e-33,-4.78632e-32,7.64301e-37,2.97276e-35,-3.47715e-36,-3.58145e-35,4.22416e-33
0,126,-1.59692e-32,-2.48126e-33,2.06543e-32,1.23178e-37,-2.46689e-33,2.22904e-33,3.52862e-33,1.23178e-37,2.0682e-32,3.54193e-33,-2.39148e-32,1.23178e-37,1.2665e-35,-1.70325e-36,-1.50123e-35,2.43749e-33
0,127,-1.59692e-32,-2.48126e-33,2.06543e-32,1.23178e-37,-2.46689e-33,2.22904e-33,3.52862e-33,1.23178e-37,2.0682e-32,3.54193e-33,-2.39148e-32,1.23178e-37,1.2665e-35,-1.70325e-36,-1.50123e-35,2.43749e-33
1,0,3.67229e-33,1.65643e-35,-5.20878e-33,9.96132e-38,2.02631e-35,-8.56807e-34,-2.09288e-35,9.96132e-38,-5.20878e-33,-2.46218e-35,6.54624e-33,9.96132e-38,3.51695e-36,-1.81773e-37,3.51123e-36,-8.64473e-34
1,1,6.34898e-33,-4.51063e-35,-9.43556e-33,1.18616e-37,-3.78231e-35,-1.75725e-33,5.94273e-35,1.18616e-37,-9.43495e-33,5.27533e-35,1.22442e-32,1.18616e-37,6.80915e-36,-4.74071e-37,6.19998e-36,-1.77377e-33
1,2,1.90527e-32,-2.08235e-34,-2.87702e-32,-1.60193e-37,-1.85365e-34,-5.57507e-33,2.77337e-34,-1.60193e-37,-2.87676e-32,2.5701e-34,3.77504e-32,-1.60193e-37,2.12584e-35,-1.61136e-36,1.87163e-35,-5.62592e-33
1,3,5.41926e-32,-7.16678e-34,-8.28003e-32,9.55346e-37,-6.4844e-34,-1.65181e-32,9.6588e-34,9.55346e-37,-8.27909e-32,9.07027e-34,1.09578e-31,9.55346e-37,6.31679e-35,-5.07097e-36,5.37821e-35,-1.66625e-32
1,4,1.5049e-31,-2.30593e-33,-2.32471e-31,3.92475e-36,-2.10924e-33,-4.76295e-32,3.14553e-33,3.92475e-36,-2.3244e-31,2.97916e-33,3.1016e-31,3.92475e-36,1.814e-34,-1.52821e-35,1.51087e-34,-4.80331e-32
1,5,4.09685e-31,-7.17325e-33,-6.39811e-31,1.46881e-35,-6.61572e-33,-1.34533e-31,9.8988e-33,1.46881e-35,-6.39715e-31,9.43819e-33,8.60601e-31,1.46881e-35,5.12267e-34,-4.52587e-35,4.15352e-34,-1.35639e-31
1,6,1.09285e-30,-2.17286e-32,-1.72578e-30,3.97331e-35,-2.01805e-32,-3.72356e-31,3.03171e-32,3.97331e-35,-1.72548e-30,2.90685e-32,2.34064e-30,3.97331e-35,1.41694e-33,-1.31202e-34,1.11741e-33,-3.75333e-31
1,7,2.85512e-30,-6.4226e-32,-4.56033e-30,1.17904e-34,-6.0014e-32,-1.00965e-30,9.05643e-32,1.17904e-34,-4.55943e-30,8.7252e-32,6.2379e-30,1.17904e-34,3.83941e-33,-3.72553e-34,2.93976e-33,-1.01748e-30
1,8,7.30253e-30,-1.85434e-31,-1.18016e-29,3.40741e-34,-1.74212e-31,-2.68147e-30,2.64155e-31,3.40741e-34,-1.1799e-29,2.55561e-31,1.6285e-29,3.40741e-34,1.01862e-32,-1.03587e-33,7.55841e-33,-2.70164e-30
1,9,1.82782e-29,-5.23317e-31,-2.99004e-29,9.77632e-34,-4.94044e-31,-6.97369e-30,7.52873e-31,9.77632e-34,-2.9893e-29,7.31075e-31,4.16343e-29,9.77632e-34,2.64525e-32,-2.82002e-33,1.89775e-32,-7.02446e-30
1,10,4.47513e-29,-1.44435e-30,-7.41374e-29,2.77157e-33,-1.36962e-30,-1.77551e-29,2.09797e-30,2.77157e-33,-7.41166e-29,2.04397e-30,1.04204e-28,2.77157e-33,6.7209e-32,-7.51519e-33,4.64887e-32,-1.78799e-29
1,11,1.07114e-28,-3.90033e-30,-1.79814e-28,7.77211e-33,-3.71375e-30,-4.42403e-29,5.71879e-30,7.77211e-33,-1.79758e-28,5.58821e-30,2.55223e-28,7.77211e-33,1.66982e-31,-1.96006e-32,1.10984e-31,-4.45398e-29
1,12,2.5047e-28,-1.0309e-29,-4.26378e-28,2.15476e-32,-9.85357e-30,-1.07841e-28,1.52549e-29,2.15476e-32,-4.26231e-28,1.49471e-29,6.11427e-28,2.15476e-32,4.05436e-31,-5.00175e-32,2.57836e-31,-1.08541e-28
1,13,5.71698e-28,-2.66782e-29,-9.87782e-28,5.90348e-32,-2.55921e-29,-2.57056e-28,3.98351e-29,5.90348e-32,-9.87402e-28,3.91285e-29,1.4319e-27,5.90348e-32,9.61274e-31,-1.24842e-31,5.81775e-31,-2.58649e-28
1,14,1.27236e-27,-6.76142e-29,-2.23386e-27,1.59738e-31,-6.50861e-29,-5.98836e-28,1.01858e-28,1.59738e-31,-2.23291e-27,1.00282e-28,3.27581e-27,1.59738e-31,2.22343e-30,-3.0466e-31,1.27159e-30,-6.0236e-28
1,15,2.75723e-27,-1.67866e-28,-4.92628e-27,4.26596e-31,-1.62128e-28,-1.3625e-27,2.55101e-28,4.26596e-31,-4.92395e-27,2.51692e-28,7.31444e-27,4.26596e-31,5.01093e-30,-7.26591e-31,2.68225e-30,-1.37004e-27
1,16,5.80704e-27,-4.08339e-28,-1.05793e-26,1.12364e-30,-3.95661e-28,-3.02517e-27,6.25903e-28,1.12364e-30,-1.05737e-26,6.1878e-28,1.59227e-26,1.12364e-30,1.09858e-29,-1.69254e-30,5.43005e-30,-3.04076e-27
1,17,1.18564e-26,-9.734e-28,-2.20841e-26,2.91696e-30,-9.46172e-28,-6.54768e-27,1.50475e-27,2.91696e-30,-2.20711e-26,1.49044e-27,3.37441e-26,2.91696e-30,2.33793e-29,-3.84826e-30,1.04581e-29,-6.57857e-27
1,18,2.33833e-26,-2.27428e-27,-4.47009e-26,7.45803e-30,-2.21759e-27,-1.37961e-26,3.54531e-27,7.45803e-30,-4.46717e-26,3.51791e-27,6.94855e-26,7.45803e-30,4.81536e-29,-8.53287e-30,1.88755e-29,-1.38542e-26
1,19,4.43107e-26,-5.20883e-27,-8.74302e-26,1.8768e-29,-5.09481e-27,-2.82468e-26,8.1874e-27,1.8768e-29,-8.73656e-26,8.13797e-27,1.38666e-25,1.8768e-29,9.55801e-29,-1.84315e-29,3.09965e-29,-2.8349e-26
1,20,8.00066e-26,-1.1696e-26,-1.64395e-25,4.64561e-29,-1.14756e-26,-5.6061e-26,1.85351e-26,4.64561e-29,-1.64257e-25,1.84533e-26,2.67185e-25,4.64561e-29,1.81652e-28,-3.87308e-29,4.31108e-29,-5.62229e-26
1,21,1.35688e-25,-2.57506e-26,-2.94799e-25,1.13045e-28,-2.53444e-26,-1.07479e-25,4.11393e-26,1.13045e-28,-2.9451e-25,4.10217e-26,4.94341e-25,1.13045e-28,3.27103e-28,-7.90287e-29,3.85154e-29,-1.0769e-25
1,22,2.10247e-25,-5.55949e-26,-4.97365e-25,2.70285e-28,-5.48911e-26,-1.98032e-25,8.95315e-26,2.70285e-28,-4.96782e-25,8.94102e-26,8.70596e-25,2.70285e-28,5.47672e-28,-1.56193e-28,-3.48879e-29,-1.98182e-25
1,23,2.7872e-25,-1.17713e-25,-7.69299e-25,6.34682e-28,-1.16595e-25,-3.47878e-25,1.91073e-25,6.34682e-28,-7.68162e-25,1.91091e-25,1.43761e-24,6.34682e-28,8.1978e-28,-2.97965e-28,-3.16621e-28,-3.47557e-25
1,24,2.49001e-25,-2.44454e-25,-1.02746e-24,1.46312e-27,-2.42922e-25,-5.74802e-25,3.99911e-25,1.46312e-27,-1.02533e-24,4.00513e-25,2.16112e-24,1.46312e-27,9.85448e-28,-5.45822e-28,-1.14783e-27,-5.7282e-25
1,25,-1.3619e-25,-4.97951e-25,-9.65192e-25,3.3101e-27,-4.9648e-25,-8.7055e-25,8.20937e-25,3.3101e-27,-9.61362e-25,8.23295e-25,2.75295e-24,3.3101e-27,5.19087e-28,-9.52403e-28,-3.31033e-27,-8.63849e-25
1,26,-1.50777e-24,-9.95016e-25,2.6735e-25,7.34699e-27,-9.95455e-25,-1.13848e-24,1.65299e-24,7.34699e-27,2.73855e-25,1.65994e-24,2.25261e-24,7.34699e-27,-2.00076e-27,-1.56151e-27,-8.50642e-27,-1.11978e-24
1,27,-5.29162e-24,-1.95056e-24,4.73329e-24,1.59945e-26,-1.95824e-24,-1.04851e-24,3.26499e-24,1.59945e-26,4.74356e-24,3.28293e-24,-1.88182e-24,1.59945e-26,-1.00182e-26,-2.34382e-27,-2.02853e-26,-1.00139e-24
1,28,-1.45239e-23,-3.75152e-24,1.70438e-23,3.41447e-26,-3.77977e-24,2.74268e-25,6.32661e-24,3.41447e-26,1.70583e-23,6.36935e-24,-1.56346e-23,3.41447e-26,-3.12874e-26,-3.03241e-27,-4.57678e-26,3.85113e-25
1,29,-3.53683e-23,-7.07949e-24,4.69029e-23,7.14639e-26,-7.15906e-24,4.87803e-24,1.20274e-23,7.14639e-26,4.69193e-23,1.21234e-23,-5.20589e-23,7.14639e-26,-8.23192e-26,-2.74988e-27,-9.87456e-26,5.12576e-24
1,30,-7.98384e-23,-1.31091e-23,1.1377e-22,1.46618e-25,-1.33066e-23,1.71909e-23,2.24341e-23,1.46618e-25,1.13778e-22,2.26399e-23,-1.38046e-22,1.46618e-25,-1.9669e-25,7.71714e-28,-2.05059e-25,1.7722e-23
1,31,-1.70517e-22,-2.38204e-23,2.55093e-22,2.94823e-25,-2.42731e-23,4.62377e-23,4.10593e-23,2.94823e-25,2.55065e-22,4.14837e-23,-3.26477e-22,2.94823e-25,-4.40005e-25,1.27245e-26,-4.11615e-25,4.73363e-23
1,32,-3.48469e-22,-4.24774e-23,5.4035e-22,5.80971e-25,-4.34573e-23,1.09551e-22,7.37409e-23,5.80971e-25,5.40215e-22,7.4586e-23,-7.17243e-22,5.80971e-25,-9.35882e-25,4.4086e-26,-8.00974e-25,1.11753e-22
1,33,-6.86075e-22,-7.43405e-23,1.09417e-21,1.12182e-24,-7.63667e-23,2.39818e-22,1.29964e-22,1.12182e-24,1.09378e-21,1.31595e-22,-1.49234e-21,1.12182e-24,-1.90955e-24,1.16713e-25,-1.51412e-24,2.44105e-22
1,34,-1.30717e-21,-1.27696e-22,2.13318e-21,2.12237e-24,-1.31727e-22,4.95757e-22,2.24794e-22,2.12237e-24,2.13221e-21,2.2785e-22,-2.97246e-21,2.12237e-24,-3.75845e-24,2.72023e-25,-2.78469e-24,5.03882e-22
1,35,-2.41762e-21,-2.153e-22,4.02266e-21,3.93382e-24,-2.23048e-22,9.79308e-22,3.81606e-22,3.93382e-24,4.02049e-21,3.87179e-22,-5.70508e-21,3.93382e-24,-7.16257e-24,5.85176e-25,-4.98837e-24,9.94324e-22
1,36,-4.35017e-21,-3.56327e-22,7.36083e-21,7.14289e-24,-3.70765e-22,1.8618e-21,6.35831e-22,7.14289e-24,7.35629e-21,6.45729e-22,-1.0597e-20,7.14289e-24,-1.32508e-23,1.1873e-24,-8.71124e-24,1.88889e-21
1,37,-7.62784e-21,-5.7892e-22,1.30995e-20,1.27048e-23,-6.05061e-22,3.42234e-21,1.03989e-21,1.27048e-23,1.30905e-20,1.05703e-21,-1.91061e-20,1.27048e-23,-2.3842e-23,2.29885e-24,-1.48396e-23,3.47007e-21
1,38,-1.30504e-20,-9.23381e-22,2.2711e-20,2.21347e-23,-9.6944e-22,6.102e-21,1.66949e-21,2.21347e-23,2.26939e-20,1.69844e-21,-3.35092e-20,2.21347e-23,-4.17812e-23,4.27753e-24,-2.4672e-23,6.18423e-21
1,39,-2.18074e-20,-1.44598e-21,3.84086e-20,3.77718e-23,-1.52505e-21,1.05772e-20,2.63116e-21,3.77718e-23,3.83772e-20,2.6789e-21,-5.7261e-20,3.77718e-23,-7.1387e-23,7.68393e-24,-4.00487e-23,1.07158e-20
1,40,-3.56192e-20,-2.22325e-21,6.34263e-20,6.31288e-23,-2.35564e-21,1.78549e-20,4.07107e-21,6.31288e-23,6.33708e-20,4.14793e-21,-9.54526e-20,6.31288e-23,-1.1902e-22,1.33668e-23,-6.34894e-23,1.80835e-20
1,41,-5.69041e-20,-3.35651e-21,1.02355e-19,1.03332e-22,-3.57284e-21,2.93892e-20,6.18429e-21,1.03332e-22,1.02259e-19,6.30518e-21,-1.5537e-19,1.03332e-22,-1.93759e-22,2.25673e-23,-9.83177e-23,2.97583e-20
1,42,-8.89635e-20,-4.97608e-21,1.61519e-19,1.65643e-22,-5.32128e-21,4.7217e-20,9.22392e-21,1.65643e-22,1.61359e-19,9.4097e-21,-2.47133e-19,1.65643e-22,-3.08156e-22,3.70367e-23,-1.48744e-22,4.78007e-20
1,43,-1.3617e-19,-7.24466e-21,2.49372e-19,2.60029e-22,-7.7828e-21,7.41033e-20,1.35087e-20,2.60029e-22,2.49113e-19,1.37878e-20,-3.84366e-19,2.60029e-22,-4.78991e-22,5.91563e-23,-2.19866e-22,7.50077e-20
1,44,-2.04133e-19,-1.03588e-20,3.76856e-19,3.99732e-22,-1.11788e-20,1.1368e-19,1.94274e-20,3.99732e-22,3.76446e-19,1.9837e-20,-5.84835e-19,3.99732e-22,-7.2791e-22,9.20401e-23,-3.17543e-22,1.15053e-19
1,45,-2.99807e-19,-1.45478e-20,5.57654e-19,6.01723e-22,-1.57692e-20,1.70557e-19,2.74374e-20,6.01723e-22,5.5702e-19,2.80251e-20,-8.70918e-19,6.01723e-22,-1.08177e-21,1.3959e-22,-4.48085e-22,1.72599e-19
1,46,-4.31506e-19,-2.0068e-20,8.08263e-19,8.86936e-22,-2.1847e-20,2.50368e-19,3.8056e-20,8.86936e-22,8.07308e-19,3.88802e-20,-1.26979e-18,8.86936e-22,-1.57252e-21,2.06473e-22,-6.17729e-22,2.53347e-19
1,47,-6.08766e-19,-2.71935e-20,1.14777e-18,1.28009e-21,-2.97278e-20,3.59729e-19,5.18421e-20,1.28009e-21,1.14637e-18,5.29719e-20,-1.81311e-18,1.28009e-21,-2.23633e-21,2.97972e-22,-8.31889e-22,3.63987e-19
1,48,-8.42024e-19,-3.62001e-20,1.59728e-18,1.80897e-21,-3.97316e-20,5.06053e-19,6.93659e-20,1.80897e-21,1.59526e-18,7.08798e-20,-2.53614e-18,1.80897e-21,-3.11183e-21,4.19683e-22,-1.09418e-21,5.12022e-19
1,49,-1.14206e-18,-4.73448e-20,2.17879e-18,2.50285e-21,-5.21591e-20,6.97204e-19,9.11681e-20,2.50294e-21,2.17596e-18,9.31504e-20,-3.47597e-18,2.50312e-21,-4.23737e-21,5.77029e-22,-1.40513e-21,7.05408e-19
1,50,-1.51921e-18,-6.08397e-20,2.91367e-18,3.39023e-21,-6.72609e-20,9.40952e-19,1.17707e-19,3.39067e-21,2.90979e-18,1.20243e-19,-4.66895e-18,3.39149e-21,-5.64702e-21,7.74575e-22,-1.76109e-21,9.52008e-19
1,51,-1.98231e-18,-7.68223e-20,3.82054e-18,4.49589e-21,-8.52019e-20,1.24425e-18,1.49296e-19,4.497e-21,3.81533e-18,1.52467e-19,-6.14718e-18,4.49912e-21,-7.36555e-21,1.01519e-21,-2.15352e-21,1.25886e-18
1,52,-2.53752e-18,-9.53307e-20,4.91281e-18,5.83583e-21,-1.06031e-19,1.61234e-18,1.86054e-19,5.83921e-21,4.90599e-18,1.89926e-19,-7.93442e-18,5.84575e-21,-9.40433e-21,1.29918e-21,-2.56592e-21,1.63128e-18
1,53,-3.18702e-18,-1.16274e-19,6.19611e-18,7.41341e-21,-1.29644e-19,2.0478e-18,2.27837e-19,7.42274e-21,6.18735e-18,2.32453e-19,-1.00415e-17,7.44107e-21,-1.17556e-20,1.6233e-21,-2.97443e-21,2.07189e-18
1,54,-3.92783e-18,-1.39402e-19,7.66558e-18,9.2173e-21,-1.55748e-19,2.54959e-18,2.74173e-19,9.23718e-21,7.65461e-18,2.79545e-19,-1.24621e-17,9.27685e-21,-1.43858e-20,1.98008e-21,-3.3524e-21,2.57964e-18
1,55,-4.7507e-18,-1.6428e-19,9.30378e-18,1.12193e-20,-1.83836e-19,3.11216e-18,3.24216e-19,1.12531e-20,9.29032e-18,3.30316e-19,-1.51683e-17,1.13215e-20,-1.7232e-20,2.35759e-21,-3.67403e-21,3.14892e-18
1,56,-5.63954e-18,-1.90297e-19,1.10791e-17,1.33716e-20,-2.1319e-19,3.72489e-18,3.76743e-19,1.34201e-20,1.1063e-17,3.83497e-19,-1.81086e-17,1.35193e-20,-2.02013e-20,2.73958e-21,-3.91556e-21,3.76902e-18
1,57,-6.57129e-18,-2.16666e-19,1.29458e-17,1.56077e-20,-2.42887e-19,4.37197e-18,4.30158e-19,1.56669e-20,1.29269e-17,4.37446e-19,-2.12072e-17,1.57899e-20,-2.31738e-20,3.10608e-21,-4.05897e-21,4.42395e-18
1,58,-7.51658e-18,-2.42449e-19,1.48446e-17,1.78432e-20,-2.71833e-19,5.03271e-18,4.82549e-19,1.79039e-20,1.48229e-17,4.90206e-19,-2.43654e-17,1.80327e-20,-2.60099e-20,3.43485e-21,-4.09298e-21,5.09275e-18
1,59,-8.44092e-18,-2.66652e-19,1.67058e-17,1.9977e-20,-2.98867e-19,5.68239e-18,5.31863e-19,2.00286e-20,1.66814e-17,5.39686e-19,-2.74662e-17,2.0141e-20,-2.85633e-20,3.70333e-21,-4.00736e-21,5.75045e-18
1,60,-9.3067e-18,-2.883e-19,1.84528e-17,2.18968e-20,-3.2285e-19,6.29372e-18,5.76078e-19,2.19321e-20,1.8426e-17,5.83841e-19,-3.03805e-17,2.20129e-20,-3.06946e-20,3.89057e-21,-3.79182e-21,6.3694e-18
1,61,-1.00756e-17,-3.06494e-19,2.00072e-17,2.34908e-20,-3.42737e-19,6.83866e-18,6.1331e-19,2.35088e-20,1.99784e-17,6.20778e-19,-3.29762e-17,2.35544e-20,-3.22816e-20,3.97945e-21,-3.4427e-21,6.92124e-18
1,62,-1.07115e-17,-3.20446e-19,2.12949e-17,2.4661e-20,-3.57627e-19,7.29053e-18,6.41904e-19,2.46656e-20,2.12647e-17,6.48849e-19,-3.51279e-17,2.46825e-20,-3.32277e-20,3.95873e-21,-2.96984e-21,7.37895e-18
1,63,-1.11833e-17,-3.29525e-19,2.22519e-17,2.53338e-20,-3.66824e-19,7.62623e-18,6.60531e-19,2.53309e-20,2.22208e-17,6.66754e-19,-3.67269e-17,2.5331e-20,-3.34709e-20,3.82481e-21,-2.39825e-21,7.71916e-18
1,64,-1.14673e-17,-3.33309e-19,2.28293e-17,2.54668e-20,-3.69887e-19,7.82821e-18,6.68297e-19,2.54625e-20,2.27981e-17,6.7364e-19,-3.76907e-17,2.54579e-20,-3.29914e-20,3.58245e-21,-1.76475e-21,7.92407e-18
1,65,-1.15493e-17,-3.31622e-19,2.2998e-17,2.50529e-20,-3.66682e-19,7.88595e-18,6.6483e-19,2.50517e-20,2.29673e-17,6.69187e-19,-3.79699e-17,2.5052e-20,-3.18141e-20,3.24469e-21,-1.11244e-21,7.98303e-18
1,66,-1.14259e-17,-3.24555e-19,2.27506e-17,2.41196e-20,-3.5739e-19,7.79693e-18,6.50317e-19,2.41244e-20,2.27211e-17,6.53644e-19,-3.75523e-17,2.41357e-20,-3.00077e-20,2.8316e-21,-4.84355e-22,7.89344e-18
1,67,-1.11045e-17,-3.12464e-19,2.21022e-17,2.27263e-20,-3.42499e-19,7.56675e-18,6.25501e-19,2.2738e-20,2.20745e-17,6.27813e-19,-3.64638e-17,2.27627e-20,-2.7678e-20,2.36832e-21,8.10124e-23,7.66096e-18
1,68,-1.06027e-17,-2.95945e-19,2.1089e-17,2.09591e-20,-3.22767e-19,7.20856e-18,5.91638e-19,2.09761e-20,2.10635e-17,5.93004e-19,-3.47658e-17,2.10107e-20,-2.49562e-20,1.88247e-21,5.51186e-22,7.29887e-18
1,69,-9.94652e-18,-2.75791e-19,1.97645e-17,1.89232e-20,-2.99163e-19,6.74183e-18,5.50399e-19,1.89397e-20,1.97417e-17,5.50932e-19,-3.25494e-17,1.89717e-20,-2.19862e-20,1.40141e-21,9.00756e-22,6.82684e-18
1,70,-9.16854e-18,-2.52912e-19,1.81954e-17,1.67306e-20,-2.72768e-19,6.19059e-18,5.03685e-19,1.67375e-20,1.81754e-17,5.03528e-19,-2.99274e-17,1.67482e-20,-1.89133e-20,9.49678e-22,1.11742e-21,6.2692e-18
1,71,-8.30489e-18,-2.2824e-19,1.64557e-17,1.44876e-20,-2.44673e-19,5.58149e-18,4.53436e-19,1.44769e-20,1.64386e-17,4.52748e-19,-2.70251e-17,1.44499e-20,-1.58756e-20,5.46981e-22,1.20776e-21,5.65288e-18
