x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
-4.66667,3.52381,-0.00250521,-0.00591427,-0.0286424,-0.00576231,-0.0424725,0.00454027,-0.0286903,0.00426954,-0.0234946,0.00332762,0.00328271,0.00601157,0.00328029,0.00553,-0.0031482,0.00589183,-0.00313264,-0.00225233,0.00537863,0.000252526,0.0238085,0.000378329,0.0337973,-0.000219043,0.0238337,-8.07029e-05,0.0131121
-4.66667,3.71429,-0.00365192,-0.00551288,-0.0276761,-0.00535987,-0.0402775,0.00444574,-0.0277183,0.00420485,-0.0208826,0.00356029,0.00298674,0.00552834,0.00298445,0.00516449,-0.00301832,0.00541594,-0.00300383,-0.00258015,0.00635441,0.000256601,0.0239254,0.000360527,0.0337173,-0.00023555,0.0239504,-9.36647e-05,0.0120724
-4.66667,3.90476,-0.00464744,-0.00513209,-0.0266384,-0.00498064,-0.0381711,0.00433741,-0.0266754,0.00412427,-0.0184889,0.00373029,0.0027166,0.0050528,0.00271443,0.00481874,-0.00288482,0.00494771,-0.0028714,-0.00283662,0.0072836,0.000258668,0.0239222,0.000342897,0.0335289,-0.000248972,0.0239465,-0.000106531,0.0110185
-4.66667,4.09524,-0.00550062,-0.00477243,-0.0255528,-0.00462459,-0.0361564,0.0042183,-0.025585,0.00403065,-0.0163063,0.00384484,0.00247078,0.00459175,0.00246872,0.00449291,-0.0027501,0.00449384,-0.00273772,-0.00302953,0.00815765,0.000258892,0.0238108,0.000325637,0.0332471,-0.000259605,0.023834,-0.000118977,0.00996759
-4.66667,4.28571,-0.00622161,-0.00443406,-0.0244388,-0.00429136,-0.0342349,0.00409104,-0.0244668,0.00392657,-0.0143251,0.00391113,0.00224762,0.00415023,0.00224566,0.00418686,-0.00261612,0.00405927,-0.00260475,-0.00316668,0.00897011,0.000257515,0.0236035,0.000308937,0.0328856,-0.000267749,0.0236255,-0.000130751,0.0089341
-4.66667,4.47619,-0.00682113,-0.00411682,-0.0233148,-0.00398036,-0.0324068,0.0039582,-0.0233391,0.00381461,-0.0125336,0.00393603,0.00204541,0.00373201,0.00204356,0.00390017,-0.00248413,0.00364771,-0.00247372,-0.00325563,0.00971844,0.000254513,0.0233126,0.000292671,0.0324568,-0.000273656,0.0233333,-0.00014164,0.00792805
-4.66667,4.66667,-0.00731108,-0.00382011,-0.0221845,-0.00369061,-0.0306709,0.00382013,-0.0222054,0.00369523,-0.0109206,0.00392606,0.0018624,0.00333774,0.00186064,0.00363224,-0.0023573,0.00325978,-0.0023478,-0.00330315,0.0103903,0.000251737,0.0229512,0.000278504,0.031974,-0.00027778,0.0229705,-0.000151642,0.00696625
-4.66667,4.85714,-0.00769858,-0.00354411,-0.0211092,-0.003422,-0.0290273,0.00368675,-0.0211272,0.00357844,-0.00946822,0.00388681,0.00169704,0.00297673,0.00169538,0.00338254,-0.00222659,0.00290475,-0.00221793,-0.00331713,0.0110351,0.000241358,0.0225254,0.000258632,0.0314382,-0.000279439,0.0225434,-0.000160041,0.006015
-4.66667,5.04762,-0.00800376,-0.00328535,-0.0199617,-0.00317085,-0.0274655,0.00353684,-0.0199773,0.00344323,-0.0082206,0.00382396,0.00154753,0.00262723,0.00154596,0.00314921,-0.00212064,0.00256087,-0.00211278,-0.00329297,0.0115184,0.000245717,0.022062,0.000254657,0.0308842,-0.000281452,0.0220773,-0.000168542,0.00519216
-4.66667,5.2381,-0.00818682,-0.00305423,-0.0194383,-0.00294716,-0.0260095,0.00348693,-0.0194515,0.00340597,-0.00696341,0.00373881,0.00141418,0.00240183,0.00141269,0.00293467,-0.00187867,0.00234071,-0.00187151,-0.00327416,0.0125193,0.000153489,0.0214991,0.000157992,0.0301736,-0.000271663,0.0215156,-0.000168816,0.00401903
-4.66667,5.42857,-0.00846735,-0.00280325,-0.0166362,-0.00270416,-0.0245465,0.0030535,-0.0166471,0.00298472,-0.00164086,0.00365095,0.00129021,0.00182466,0.00128888,0.00272432,-0.00218603,0.00176823,-0.00217966,-0.00384224,0.011217,0.000428577,0.0210936,0.000420029,0.0299191,-0.000301128,0.0211187,-0.000194594,0.00415216
-4.66667,5.61905,-0.00875295,-0.00262284,-0.0140307,-0.00253235,-0.0235323,0.00269565,-0.0140387,0.00263724,-0.0197644,0.00359159,0.00115707,0.00134402,0.00115586,0.00258068,-0.00223904,0.00129301,-0.00223318,-0.000828692,0.0100061,0.000618429,0.0204388,0.000606589,0.0293125,-0.000308256,0.0204513,-0.000210734,0.00412989
-4.66667,5.80952,-0.00937443,-0.00237228,-0.00686417,-0.00229546,-0.0223019,0.00135025,-0.00686953,0.00130742,-0.0359793,0.00355986,0.000996351,-4.87637e-05,0.000995685,0.00242093,-0.00525286,-9.50071e-05,-0.00524825,0.0014566,0.00357033,0.00195514,0.0214903,0.0018717,0.0327439,-0.000479038,0.0215103,-0.000304585,0.00213763
-4.47619,-5.80952,-0.00994115,-0.00241289,0.00712378,-0.002327,-0.0222502,-0.00153981,0.00712944,-0.00149708,-0.0367282,0.00381005,0.00100946,0.000186304,0.00100866,0.00246526,0.00539789,0.000237758,0.00539265,0.00147426,-0.00541473,-0.00196339,0.022201,-0.00186763,-0.0341072,-0.000505607,0.0222233,-0.000322136,-0.0024154
-4.47619,-5.61905,-0.00937979,-0.00268366,0.0143319,-0.00258263,-0.0235853,-0.00295684,0.0143401,-0.00289784,-0.0194944,0.00386959,0.00117023,-0.00127449,0.00116879,0.00264261,0.00212374,-0.00121811,0.0021171,-0.00101754,-0.0117882,-0.000569524,0.0211068,-0.000556033,-0.0304419,-0.000322399,0.0211217,-0.000223359,-0.00381964
-4.47619,-5.42857,-0.00915824,-0.00287195,0.0167329,-0.00276132,-0.0246336,-0.00327725,0.0167444,-0.00320804,-0.000988115,0.00395617,0.00130567,-0.00171231,0.00130413,0.00279505,0.00228572,-0.00164986,0.00227857,-0.00415317,-0.012792,-0.000433994,0.0218856,-0.000418535,-0.0313225,-0.000327215,0.0219124,-0.000210183,-0.00320777
-4.47619,-5.2381,-0.00894803,-0.00313697,0.0195077,-0.00301668,-0.0261517,-0.00372286,0.0195216,-0.00364069,-0.00636526,0.00407812,0.00143499,-0.00229328,0.00143327,0.00301838,0.00200732,-0.00222538,0.00199924,-0.00358966,-0.0140352,-0.000168752,0.0223858,-0.000166495,-0.0316841,-0.000299974,0.0224039,-0.000184528,-0.00336685
-4.47619,-5.04762,-0.00882701,-0.00338375,0.0200976,-0.00325415,-0.0276669,-0.0037899,0.0201142,-0.00369401,-0.00762146,0.00419764,0.00157501,-0.00253101,0.00157321,0.00324692,0.00226995,-0.00245696,0.00226104,-0.00363577,-0.0130681,-0.000264528,0.0230429,-0.000266478,-0.0324934,-0.000311517,0.0230607,-0.000184031,-0.00455864
-4.47619,-4.85714,-0.0085846,-0.00366082,0.0213189,-0.00352149,-0.0292969,-0.00396121,0.0213383,-0.00384921,-0.00885903,0.00429664,0.00173286,-0.00289974,0.00173093,0.00349636,0.00239152,-0.00281905,0.00238165,-0.00369197,-0.0126052,-0.000261714,0.0236054,-0.000272292,-0.0331449,-0.000310782,0.0236263,-0.000174883,-0.00541738
-4.47619,-4.66667,-0.00825884,-0.00395781,0.0224826,-0.00380876,-0.0310184,-0.00411745,0.0225053,-0.00398708,-0.0103112,0.00437332,0.00190831,-0.00328532,0.00190627,0.00376443,0.00254004,-0.0031975,0.00252915,-0.00371008,-0.0119778,-0.000273403,0.0241344,-0.000293967,-0.0337821,-0.000310354,0.024157,-0.000165588,-0.00641205
-4.47619,-4.47619,-0.00782896,-0.00427848,0.0237103,-0.00411994,-0.032843,-0.00427947,0.0237368,-0.00412818,-0.011935,0.00442162,0.00210355,-0.00370972,0.00210137,0.0040533,0.0026868,-0.0036143,0.0026748,-0.00369455,-0.0113114,-0.000277706,0.0246023,-0.000310476,-0.0343698,-0.000307358,0.0246268,-0.000154434,-0.00743057
-4.47619,-4.28571,-0.00728604,-0.00462297,0.0249435,-0.0044555,-0.0347717,-0.00443745,0.0249744,-0.00426253,-0.0137505,0.00443519,0.00232051,-0.00416459,0.0023182,0.00436377,0.00284066,-0.00406108,0.00282748,-0.00363664,-0.0105585,-0.000282144,0.0250017,-0.000329378,-0.0349058,-0.00030241,0.025028,-0.000142112,-0.00850501
-4.47619,-4.09524,-0.0066163,-0.00499218,0.0261783,-0.00481677,-0.0368069,-0.00459086,0.0262141,-0.0043894,-0.0157719,0.00440659,0.0025614,-0.00464983,0.00255896,0.00469675,0.00299852,-0.00453782,0.00298408,-0.00352844,-0.00972931,-0.000284862,0.0253179,-0.000349087,-0.0353761,-0.000294996,0.0253459,-0.000128621,-0.0096198
-4.47619,-3.90476,-0.00580683,-0.00538658,0.0273961,-0.00520468,-0.0389494,-0.0047369,0.0274376,-0.00450589,-0.0180139,0.00432778,0.00282845,-0.0051622,0.00282588,0.00505295,0.00315912,-0.00504131,0.00314337,-0.00336102,-0.00882537,-0.000285817,0.0255368,-0.000369753,-0.0357669,-0.000284786,0.0255664,-0.000114178,-0.0107653
-4.47619,-3.71429,-0.00484499,-0.00580628,0.0285767,-0.00561998,-0.0411989,-0.00487261,0.0286245,-0.00460902,-0.0204896,0.00419014,0.00312391,-0.00569702,0.00312119,0.00543279,0.00332042,-0.00556696,0.00330331,-0.00312493,-0.00785197,-0.000284715,0.0256436,-0.000391221,-0.036063,-0.000271394,0.0256745,-9.90605e-05,-0.0119272
-4.47619,-3.52381,-0.00371921,-0.00625096,0.0296951,-0.00606304,-0.0435532,-0.00499456,0.0297499,-0.00469545,-0.0232101,0.00398474,0.00344993,-0.00624755,0.00344704,0.00583639,0.00347986,-0.00610817,0.00346137,-0.0028104,-0.00681684,-0.000281327,0.0256239,-0.000413315,-0.0362473,-0.00025442,0.0256555,-8.36391e-05,-0.013088
-4.47619,-3.33333,-0.00241966,-0.00671973,0.0307228,-0.0065338,-0.0460083,-0.00509886,0.0307853,-0.00476157,-0.0261828,0.00370266,0.00380842,-0.00680474,0.00380536,0.00626342,0.0036342,-0.00665606,0.00361433,-0.00240773,-0.00573091,-0.00027545,0.0254636,-0.000435758,-0.0363014,-0.000233453,0.0254955,-6.83752e-05,-0.0142261
-4.47619,-3.14286,-0.000939095,-0.0072111,0.0316267,-0.00703165,-0.0485574,-0.00518122,0.0316974,-0.00480357,-0.029411,0.0033354,0.00420098,-0.00735695,0.0041977,0.00671303,0.00377946,-0.00719916,0.00375824,-0.00190775,-0.0046085,-0.000266933,0.0251504,-0.000458156,-0.0362056,-0.000208088,0.0251816,-5.38202e-05,-0.0153157
-4.47619,-2.95238,0.000726068,-0.00772278,0.0323699,-0.00755528,-0.0511912,-0.00523693,0.0324494,-0.00481748,-0.0328919,0.00287548,0.0046286,-0.0078897,0.00462508,0.00718373,0.00391087,-0.00772326,0.00388839,-0.00130252,-0.00346749,-0.000255695,0.0246741,-0.000479973,-0.035939,-0.00017795,0.0247037,-4.06035e-05,-0.016327
-4.47619,-2.7619,0.00257469,-0.00825171,0.0329121,-0.00810255,-0.0538967,-0.00526098,0.0330006,-0.00479933,-0.0366156,0.0023171,0.00509149,-0.00838559,0.00508769,0.00767329,0.00402285,-0.00821127,0.00399923,-0.000586051,-0.00232937,-0.000241752,0.0240281,-0.000500505,-0.0354798,-0.000142723,0.0240548,-2.94101e-05,-0.0172262
-4.47619,-2.57143,0.00459972,-0.00879388,0.0332101,-0.00867039,-0.0566575,-0.00524812,0.0333078,-0.00474529,-0.040563,0.00165702,0.00558882,-0.00882442,0.00558466,0.00817864,0.00410902,-0.00864334,0.00408445,0.000244731,-0.00121893,-0.000225234,0.0232104,-0.000518863,-0.0348061,-0.000102193,0.0232327,-2.09449e-05,-0.017976
-4.47619,-2.38095,0.00678705,-0.00934438,0.0332196,-0.00925461,-0.0594527,-0.00519304,0.033326,-0.0046518,-0.0447053,0.000895403,0.00611835,-0.00918351,0.00611377,0.00869577,0.00416234,-0.00899718,0.00413706,0.00118899,-0.000163782,-0.000206403,0.0222247,-0.000533964,-0.0338965,-5.62939e-05,0.022241,-1.58832e-05,-0.018537
-4.47619,-2.19048,0.0091145,-0.00989734,0.0328963,-0.00984981,-0.0622572,-0.00509058,0.0330105,-0.00451579,-0.0490018,3.67479e-05,0.00667621,-0.00943831,0.00667113,0.00921967,0.00417525,-0.00924869,0.00414955,0.00224094,0.000806591,-0.000185663,0.0210815,-0.000544539,-0.0327307,-5.16658e-06,0.02109,-1.48077e-05,-0.0188686
-4.47619,-2,0.011551,-0.010446,0.0321983,-0.0104493,-0.0650415,-0.00493591,0.032319,-0.00433488,-0.0533997,-0.000909234,0.00725659,-0.00956348,0.00725091,0.00974431,0.00414,-0.00937297,0.00411424,0.00338889,0.00166205,-0.000163553,0.0197994,-0.000549163,-0.0312907,5.07819e-05,0.019798,-1.81354e-05,-0.0189311
-4.47619,-1.80952,0.0140565,-0.0109829,0.0310886,-0.0110452,-0.0677713,-0.0047249,0.0312139,-0.00410752,-0.0578337,-0.00192695,0.0078515,-0.00953417,0.00784514,0.0102627,0.00404905,-0.00934562,0.00402365,0.00461445,0.00237345,-0.000140737,0.0184049,-0.000546319,-0.0295623,0.000110821,0.018392,-2.60413e-05,-0.0186879
-4.47619,-1.61905,0.0165816,-0.0114998,0.029538,-0.0116282,-0.0704085,-0.0044544,0.0296654,-0.00383321,-0.0622263,-0.00299458,0.00845073,-0.00932779,0.00844358,0.0107668,0.00389561,-0.00914443,0.00387103,0.00589216,0.00291456,-0.00011796,0.0169334,-0.000534492,-0.0275359,0.000173849,0.0169071,-3.83873e-05,-0.0181082
-4.47619,-1.42857,0.0190692,-0.0119882,0.0275278,-0.0121881,-0.0729114,-0.00412258,0.027654,-0.00351256,-0.0664896,-0.00408412,0.00904183,-0.00892594,0.00903381,0.0112479,0.00367422,-0.00875136,0.00365094,0.00718958,0.00326416,-9.59999e-05,0.0154279,-0.000512297,-0.025208,0.000238371,0.0153869,-5.46694e-05,-0.0171696
-4.47619,-1.2381,0.0214555,-0.0124393,0.0250528,-0.0127135,-0.075236,-0.00372927,0.0251743,-0.00314743,-0.0705274,-0.00516207,0.00961041,-0.00831649,0.00960148,0.0116969,0.00338145,-0.0081545,0.00335996,0.00846804,0.00340819,-7.55908e-05,0.013938,-0.000478637,-0.0225826,0.000302512,0.0138816,-7.39977e-05,-0.0158613
-4.47619,-1.04762,0.0236728,-0.0128449,0.0221236,-0.013193,-0.0773371,-0.00327626,0.0222362,-0.00274089,-0.0742392,-0.00619073,0.0101406,-0.00749557,0.0101308,0.0121043,0.0030165,-0.00735005,0.0029973,0.00968411,0.0033416,-5.7347e-05,0.0125181,-0.000432865,-0.0196725,0.000364068,0.012446,-9.51188e-05,-0.0141859
-4.47619,-0.857143,0.0256527,-0.0131967,0.0187681,-0.0136147,-0.0791706,-0.00276745,0.0188676,-0.00229714,-0.0775242,-0.00713014,0.010616,-0.00646915,0.0106052,0.012461,0.00258175,-0.00634388,0.00256532,0.0107918,0.00306985,-4.16818e-05,0.011224,-0.000374943,-0.0164993,0.000420621,0.0111369,-0.000116492,-0.0121615
-4.47619,-0.666667,0.0273297,-0.0134876,0.0150321,-0.0139678,-0.080695,-0.00220901,0.0151145,-0.00182148,-0.0802867,-0.00794057,0.0110202,-0.00525402,0.0110086,0.0127582,0.00208313,-0.00515248,0.00206988,0.0117456,0.00260961,-2.87415e-05,0.0101101,-0.000305558,-0.0130942,0.000469688,0.0100096,-0.000136414,-0.0098224
-4.47619,-0.47619,0.028645,-0.0137114,0.0109787,-0.0142422,-0.0818736,-0.00160926,0.0110404,-0.00132006,-0.0824415,-0.00858537,0.0113383,-0.0038779,0.0113261,0.0129884,0.00153013,-0.00380306,0.0015204,0.0125033,0.00198866,-1.83675e-05,0.00922584,-0.000226178,-0.00949757,0.000508921,0.00911435,-0.00015319,-0.00721876
-4.47619,-0.285714,0.0295504,-0.0138634,0.00668638,-0.01443,-0.0826768,-0.000978439,0.00672463,-0.000799732,-0.0839193,-0.00903385,0.011558,-0.00237851,0.0115453,0.0131454,0.000935533,-0.00233265,0.000929586,0.0130298,0.00124477,-1.00966e-05,0.00861191,-0.000139014,-0.00575772,0.000536313,0.00849259,-0.000165322,-0.00441476
-4.47619,-0.0952381,0.030012,-0.0139403,0.00224558,-0.0145253,-0.0830838,-0.000328328,0.00225854,-0.00026787,-0.0846709,-0.00926389,0.0116701,-0.000801648,0.0116572,0.0132251,0.000314814,-0.000786198,0.000312814,0.0132997,0.000423698,-3.20535e-06,0.00829737,-4.69037e-05,-0.00192924,0.000550397,0.008174,-0.000171688,-0.00148575
-4.47619,0.0952381,0.030012,-0.0139403,-0.00224558,-0.0145253,-0.0830838,0.000328328,-0.00225854,0.00026787,-0.0846709,-0.00926389,0.0116701,0.000801648,0.0116572,0.0132251,-0.000314814,0.000786198,-0.000312814,0.0132997,-0.000423698,3.20535e-06,0.00829737,4.69037e-05,0.00192924,0.000550397,0.008174,-0.000171688,0.00148575
-4.47619,0.285714,0.0295504,-0.0138634,-0.00668638,-0.01443,-0.0826768,0.000978439,-0.00672463,0.000799732,-0.0839193,-0.00903385,0.011558,0.00237851,0.0115453,0.0131454,-0.000935533,0.00233265,-0.000929586,0.0130298,-0.00124477,1.00966e-05,0.00861191,0.000139014,0.00575772,0.000536313,0.00849259,-0.000165322,0.00441476
-4.47619,0.47619,0.028645,-0.0137114,-0.0109787,-0.0142422,-0.0818736,0.00160926,-0.0110404,0.00132006,-0.0824415,-0.00858537,0.0113383,0.0038779,0.0113261,0.0129884,-0.00153013,0.00380306,-0.0015204,0.0125033,-0.00198866,1.83675e-05,0.00922584,0.000226178,0.00949757,0.000508921,0.00911435,-0.00015319,0.00721876
-4.47619,0.666667,0.0273297,-0.0134876,-0.0150321,-0.0139678,-0.080695,0.00220901,-0.0151145,0.00182148,-0.0802867,-0.00794057,0.0110202,0.00525402,0.0110086,0.0127582,-0.00208313,0.00515248,-0.00206988,0.0117456,-0.00260961,2.87415e-05,0.0101101,0.000305558,0.0130942,0.000469688,0.0100096,-0.000136414,0.0098224
-4.47619,0.857143,0.0256527,-0.0131967,-0.0187681,-0.0136147,-0.0791706,0.00276745,-0.0188676,0.00229714,-0.0775242,-0.00713014,0.010616,0.00646915,0.0106052,0.012461,-0.00258175,0.00634388,-0.00256532,0.0107918,-0.00306985,4.16818e-05,0.011224,0.000374943,0.0164993,0.000420621,0.0111369,-0.000116492,0.0121615
-4.47619,1.04762,0.0236728,-0.0128449,-0.0221236,-0.013193,-0.0773371,0.00327626,-0.0222362,0.00274089,-0.0742392,-0.00619073,0.0101406,0.00749557,0.0101308,0.0121043,-0.0030165,0.00735005,-0.0029973,0.00968411,-0.0033416,5.7347e-05,0.0125181,0.000432865,0.0196725,0.000364068,0.012446,-9.51188e-05,0.0141859
-4.47619,1.2381,0.0214555,-0.0124393,-0.0250528,-0.0127135,-0.075236,0.00372927,-0.0251743,0.00314743,-0.0705274,-0.00516207,0.00961041,0.00831649,0.00960148,0.0116969,-0.00338145,0.0081545,-0.00335996,0.00846804,-0.00340819,7.55908e-05,0.013938,0.000478637,0.0225826,0.000302512,0.0138816,-7.39977e-05,0.0158613
-4.47619,1.42857,0.0190692,-0.0119882,-0.0275278,-0.0121881,-0.0729114,0.00412258,-0.027654,0.00351256,-0.0664896,-0.00408412,0.00904183,0.00892594,0.00903381,0.0112479,-0.00367422,0.00875136,-0.00365094,0.00718958,-0.00326416,9.59999e-05,0.0154279,0.000512297,0.025208,0.000238371,0.0153869,-5.46694e-05,0.0171696
-4.47619,1.61905,0.0165816,-0.0114998,-0.029538,-0.0116282,-0.0704085,0.0044544,-0.0296654,0.00383321,-0.0622263,-0.00299458,0.00845073,0.00932779,0.00844358,0.0107668,-0.00389561,0.00914443,-0.00387103,0.00589216,-0.00291456,0.00011796,0.0169334,0.000534492,0.0275359,0.000173849,0.0169071,-3.83873e-05,0.0181082
-4.47619,1.80952,0.0140565,-0.0109829,-0.0310886,-0.0110452,-0.0677713,0.0047249,-0.0312139,0.00410752,-0.0578337,-0.00192695,0.0078515,0.00953417,0.00784514,0.0102627,-0.00404905,0.00934562,-0.00402365,0.00461445,-0.00237345,0.000140737,0.0184049,0.000546319,0.0295623,0.000110821,0.018392,-2.60413e-05,0.0186879
-4.47619,2,0.011551,-0.010446,-0.0321983,-0.0104493,-0.0650415,0.00493591,-0.032319,0.00433488,-0.0533997,-0.000909234,0.00725659,0.00956348,0.00725091,0.00974431,-0.00414,0.00937297,-0.00411424,0.00338889,-0.00166205,0.000163553,0.0197994,0.000549163,0.0312907,5.07819e-05,0.019798,-1.81354e-05,0.0189311
-4.47619,2.19048,0.0091145,-0.00989734,-0.0328963,-0.00984981,-0.0622572,0.00509058,-0.0330105,0.00451579,-0.0490018,3.67479e-05,0.00667621,0.00943831,0.00667113,0.00921967,-0.00417525,0.00924869,-0.00414955,0.00224094,-0.000806591,0.000185663,0.0210815,0.000544539,0.0327307,-5.16658e-06,0.02109,-1.48077e-05,0.0188686
-4.47619,2.38095,0.00678705,-0.00934438,-0.0332196,-0.00925461,-0.0594527,0.00519304,-0.033326,0.0046518,-0.0447053,0.000895403,0.00611835,0.00918351,0.00611377,0.00869577,-0.00416234,0.00899718,-0.00413706,0.00118899,0.000163782,0.000206403,0.0222247,0.000533964,0.0338965,-5.62939e-05,0.022241,-1.58832e-05,0.018537
-4.47619,2.57143,0.00459972,-0.00879388,-0.0332101,-0.00867039,-0.0566575,0.00524812,-0.0333078,0.00474529,-0.040563,0.00165702,0.00558882,0.00882442,0.00558466,0.00817864,-0.00410902,0.00864334,-0.00408445,0.000244731,0.00121893,0.000225234,0.0232104,0.000518863,0.0348061,-0.000102193,0.0232327,-2.09449e-05,0.017976
-4.47619,2.7619,0.00257469,-0.00825171,-0.0329121,-0.00810255,-0.0538967,0.00526098,-0.0330006,0.00479933,-0.0366156,0.0023171,0.00509149,0.00838559,0.00508769,0.00767329,-0.00402285,0.00821127,-0.00399923,-0.000586051,0.00232937,0.000241752,0.0240281,0.000500505,0.0354798,-0.000142723,0.0240548,-2.94101e-05,0.0172262
-4.47619,2.95238,0.000726068,-0.00772278,-0.0323699,-0.00755528,-0.0511912,0.00523693,-0.0324494,0.00481748,-0.0328919,0.00287548,0.0046286,0.0078897,0.00462508,0.00718373,-0.00391087,0.00772326,-0.00388839,-0.00130252,0.00346749,0.000255695,0.0246741,0.000479973,0.035939,-0.00017795,0.0247037,-4.06035e-05,0.016327
-4.47619,3.14286,-0.000939095,-0.0072111,-0.0316267,-0.00703165,-0.0485574,0.00518122,-0.0316974,0.00480357,-0.029411,0.0033354,0.00420098,0.00735695,0.0041977,0.00671303,-0.00377946,0.00719916,-0.00375824,-0.00190775,0.0046085,0.000266933,0.0251504,0.000458156,0.0362056,-0.000208088,0.0251816,-5.38202e-05,0.0153157
-4.47619,3.33333,-0.00241966,-0.00671973,-0.0307228,-0.0065338,-0.0460083,0.00509886,-0.0307853,0.00476157,-0.0261828,0.00370266,0.00380842,0.00680474,0.00380536,0.00626342,-0.0036342,0.00665606,-0.00361433,-0.00240773,0.00573091,0.00027545,0.0254636,0.000435758,0.0363014,-0.000233453,0.0254955,-6.83752e-05,0.0142261
-4.47619,3.52381,-0.00371921,-0.00625096,-0.0296951,-0.00606304,-0.0435532,0.00499456,-0.0297499,0.00469545,-0.0232101,0.00398474,0.00344993,0.00624755,0.00344704,0.00583639,-0.00347986,0.00610817,-0.00346137,-0.0028104,0.00681684,0.000281327,0.0256239,0.000413315,0.0362473,-0.00025442,0.0256555,-8.36391e-05,0.013088
-4.47619,3.71429,-0.00484499,-0.00580628,-0.0285767,-0.00561998,-0.0411989,0.00487261,-0.0286245,0.00460902,-0.0204896,0.00419014,0.00312391,0.00569702,0.00312119,0.00543279,-0.00332042,0.00556696,-0.00330331,-0.00312493,0.00785197,0.000284715,0.0256436,0.000391221,0.036063,-0.000271394,0.0256745,-9.90605e-05,0.0119272
-4.47619,3.90476,-0.00580683,-0.00538658,-0.0273961,-0.00520468,-0.0389494,0.0047369,-0.0274376,0.00450589,-0.0180139,0.00432778,0.00282845,0.0051622,0.00282588,0.00505295,-0.00315912,0.00504131,-0.00314337,-0.00336102,0.00882537,0.000285817,0.0255368,0.000369753,0.0357669,-0.000284786,0.0255664,-0.000114178,0.0107653
-4.47619,4.09524,-0.0066163,-0.00499218,-0.0261783,-0.00481677,-0.0368069,0.00459086,-0.0262141,0.0043894,-0.0157719,0.00440659,0.0025614,0.00464983,0.00255896,0.00469675,-0.00299852,0.00453782,-0.00298408,-0.00352844,0.00972931,0.000284862,0.0253179,0.000349087,0.0353761,-0.000294996,0.0253459,-0.000128621,0.0096198
-4.47619,4.28571,-0.00728604,-0.00462297,-0.0249435,-0.0044555,-0.0347717,0.00443745,-0.0249744,0.00426253,-0.0137505,0.00443519,0.00232051,0.00416459,0.0023182,0.00436377,-0.00284066,0.00406108,-0.00282748,-0.00363664,0.0105585,0.000282145,0.0250017,0.000329379,0.0349058,-0.00030241,0.025028,-0.000142112,0.00850501
-4.47619,4.47619,-0.00782896,-0.00427848,-0.0237103,-0.00411994,-0.032843,0.00427947,-0.0237368,0.00412818,-0.011935,0.00442162,0.00210355,0.00370972,0.00210137,0.0040533,-0.00268681,0.00361429,-0.00267481,-0.00369455,0.0113114,0.000277709,0.0246023,0.000310479,0.0343698,-0.000307359,0.0246268,-0.000154434,0.00743058
