x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
8.02041,-7.16327,0.785594,0.0613846,-0.00520144,-0.0572122,-0.0230023,0.0117294,-0.00151457,-0.000500487
8.02041,-7.04082,0.783511,0.0624503,-0.00533967,-0.05725,-0.0232698,0.0119538,-0.0015574,-0.000337853
8.02041,-6.91837,0.781405,0.0635363,-0.0054818,-0.0572728,-0.0235348,0.0121802,-0.00160117,-0.000165868
8.02041,-6.79592,0.779275,0.0646428,-0.00562791,-0.0572796,-0.0237969,0.0124083,-0.00164587,1.58735e-05
8.02041,-6.67347,0.777122,0.0657699,-0.00577808,-0.0572696,-0.0240554,0.0126378,-0.00169147,0.000207791
8.02041,-6.55102,0.774945,0.0669177,-0.0059324,-0.0572419,-0.0243097,0.0128683,-0.00173793,0.000410311
8.02041,-6.42857,0.772746,0.0680862,-0.00609094,-0.0571954,-0.0245591,0.0130996,-0.00178523,0.000623871
8.02041,-6.30612,0.770525,0.0692756,-0.00625377,-0.0571292,-0.0248029,0.013331,-0.0018333,0.000848911
8.02041,-6.18367,0.768282,0.0704858,-0.00642095,-0.0570423,-0.0250402,0.0135623,-0.00188211,0.00108588
8.02041,-6.06122,0.766018,0.0717168,-0.00659257,-0.0569334,-0.0252702,0.0137929,-0.00193157,0.00133523
8.02041,-5.93878,0.763734,0.0729685,-0.00676866,-0.0568015,-0.0254921,0.0140223,-0.00198163,0.00159742
8.02041,-5.81633,0.76143,0.0742407,-0.00694927,-0.0566455,-0.0257047,0.0142498,-0.00203218,0.00187289
8.02041,-5.69388,0.759107,0.0755334,-0.00713446,-0.056464,-0.0259072,0.0144748,-0.00208314,0.0021621
8.02041,-5.57143,0.756767,0.0768461,-0.00732425,-0.0562559,-0.0260984,0.0146966,-0.00213438,0.0024655
8.02041,-5.44898,0.75441,0.0781786,-0.00751865,-0.0560198,-0.0262771,0.0149144,-0.00218579,0.0027835
8.02041,-5.32653,0.752037,0.0795305,-0.00771769,-0.0557544,-0.0264422,0.0151273,-0.00223722,0.00311654
8.02041,-5.20408,0.74965,0.0809014,-0.00792135,-0.0554583,-0.0265924,0.0153344,-0.0022885,0.00346501
8.02041,-5.08163,0.747251,0.0822905,-0.00812961,-0.0551302,-0.0267262,0.0155348,-0.00233947,0.00382929
8.02041,-4.95918,0.74484,0.0836974,-0.00834244,-0.0547686,-0.0268424,0.0157273,-0.00238992,0.00420972
8.02041,-4.83673,0.74242,0.0851212,-0.00855977,-0.054372,-0.0269393,0.0159108,-0.00243964,0.00460662
8.02041,-4.71429,0.739992,0.086561,-0.00878154,-0.0539389,-0.0270155,0.0160841,-0.00248839,0.00502026
8.02041,-4.59184,0.737558,0.088016,-0.00900765,-0.0534678,-0.0270693,0.0162459,-0.00253592,0.00545084
8.02041,-4.46939,0.73512,0.0894849,-0.00923796,-0.0529572,-0.0270991,0.0163947,-0.00258193,0.00589852
8.02041,-4.34694,0.732681,0.0909666,-0.00947234,-0.0524056,-0.027103,0.0165292,-0.00262612,0.00636341
8.02041,-4.22449,0.730242,0.0924597,-0.0097106,-0.0518113,-0.0270794,0.0166477,-0.00266816,0.0068455
8.02041,-4.10204,0.727807,0.0939626,-0.00995253,-0.0511728,-0.0270264,0.0167486,-0.00270769,0.00734472
8.02041,-3.97959,0.725379,0.0954738,-0.0101979,-0.0504887,-0.0269421,0.0168302,-0.00274434,0.0078609
8.02041,-3.85714,0.722959,0.0969914,-0.0104464,-0.0497574,-0.0268247,0.0168906,-0.00277769,0.00839374
8.02041,-3.73469,0.720551,0.0985135,-0.0106978,-0.0489774,-0.0266721,0.0169281,-0.00280733,0.00894283
8.02041,-3.61224,0.718159,0.100038,-0.0109516,-0.0481472,-0.0264825,0.0169407,-0.0028328,0.00950764
8.02041,-3.4898,0.715785,0.101562,-0.0112075,-0.0472655,-0.0262539,0.0169264,-0.00285362,0.0100875
8.02041,-3.36735,0.713434,0.103084,-0.0114651,-0.046331,-0.0259845,0.0168833,-0.00286932,0.0106815
8.02041,-3.2449,0.71111,0.1046,-0.0117238,-0.0453425,-0.0256724,0.0168092,-0.00287939,0.0112886
8.02041,-3.12245,0.708815,0.106108,-0.0119832,-0.0442987,-0.0253157,0.0167022,-0.00288332,0.0119076
8.02041,-3,0.706554,0.107605,-0.0122426,-0.0431988,-0.0249127,0.0165602,-0.00288058,0.0125372
8.02041,-2.87755,0.704332,0.109088,-0.0125015,-0.0420418,-0.0244619,0.0163812,-0.00287066,0.0131757
8.02041,-2.7551,0.702152,0.110553,-0.0127591,-0.040827,-0.0239617,0.0161634,-0.00285304,0.0138212
8.02041,-2.63265,0.70002,0.111996,-0.0130148,-0.0395538,-0.0234109,0.0159049,-0.00282721,0.0144719
8.02041,-2.5102,0.69794,0.113414,-0.0132678,-0.0382219,-0.0228081,0.0156039,-0.00279271,0.0151253
8.02041,-2.38776,0.695916,0.114804,-0.0135172,-0.0368312,-0.0221526,0.015259,-0.00274906,0.0157791
8.02041,-2.26531,0.693954,0.11616,-0.0137623,-0.0353818,-0.0214435,0.0148688,-0.00269587,0.0164305
8.02041,-2.14286,0.692058,0.117479,-0.0140022,-0.0338739,-0.0206805,0.0144322,-0.00263276,0.0170767
8.02041,-2.02041,0.690233,0.118756,-0.0142359,-0.0323082,-0.0198633,0.0139482,-0.00255943,0.0177146
8.02041,-1.89796,0.688484,0.119988,-0.0144626,-0.0306856,-0.0189923,0.0134163,-0.00247563,0.0183409
8.02041,-1.77551,0.686816,0.12117,-0.0146812,-0.0290073,-0.0180678,0.0128362,-0.00238121,0.0189522
8.02041,-1.65306,0.685234,0.122297,-0.0148909,-0.0272748,-0.0170907,0.0122082,-0.00227609,0.0195451
8.02041,-1.53061,0.683742,0.123366,-0.0150906,-0.0254898,-0.0160623,0.0115328,-0.00216031,0.0201158
8.02041,-1.40816,0.682344,0.124371,-0.0152794,-0.0236547,-0.0149843,0.0108108,-0.00203399,0.0206608
8.02041,-1.28571,0.681046,0.12531,-0.0154564,-0.0217718,-0.0138587,0.0100438,-0.00189738,0.0211764
8.02041,-1.16327,0.679851,0.126178,-0.0156206,-0.0198439,-0.0126878,0.00923355,-0.00175084,0.0216589
8.02041,-1.04082,0.678763,0.126971,-0.0157713,-0.0178743,-0.0114747,0.00838242,-0.00159484,0.0221049
8.02041,-0.918367,0.677787,0.127686,-0.0159074,-0.0158662,-0.0102225,0.0074932,-0.00142998,0.022511
8.02041,-0.795918,0.676924,0.128319,-0.0160284,-0.0138236,-0.00893484,0.00656913,-0.00125699,0.022874
8.02041,-0.673469,0.676179,0.128867,-0.0161335,-0.0117503,-0.00761565,0.00561389,-0.00107668,0.023191
8.02041,-0.55102,0.675554,0.129328,-0.016222,-0.00965064,-0.0062692,0.00463152,-0.000889987,0.0234594
8.02041,-0.428571,0.675051,0.1297,-0.0162935,-0.00752912,-0.00490006,0.00362645,-0.000697933,0.023677
8.02041,-0.306122,0.674673,0.129981,-0.0163475,-0.00539037,-0.003513,0.00260338,-0.000501622,0.0238418
8.02041,-0.183673,0.67442,0.130168,-0.0163837,-0.00323922,-0.00211301,0.00156729,-0.000302223,0.0239525
8.02041,-0.0612245,0.674293,0.130263,-0.0164019,-0.00108057,-0.00070521,0.000523312,-0.00010095,0.0240081
8.02041,0.0612245,0.674293,0.130263,-0.0164019,0.00108057,0.00070521,-0.000523312,0.00010095,0.0240081
8.02041,0.183673,0.67442,0.130168,-0.0163837,0.00323922,0.00211301,-0.00156729,0.000302223,0.0239525
8.02041,0.306122,0.674673,0.129981,-0.0163475,0.00539037,0.003513,-0.00260338,0.000501622,0.0238418
8.02041,0.428571,0.675051,0.1297,-0.0162935,0.00752912,0.00490006,-0.00362645,0.000697933,0.023677
8.02041,0.55102,0.675554,0.129328,-0.016222,0.00965064,0.0062692,-0.00463152,0.000889987,0.0234594
8.02041,0.673469,0.676179,0.128867,-0.0161335,0.0117503,0.00761565,-0.00561389,0.00107668,0.023191
8.02041,0.795918,0.676924,0.128319,-0.0160284,0.0138236,0.00893484,-0.00656913,0.00125699,0.022874
8.02041,0.918367,0.677787,0.127686,-0.0159074,0.0158662,0.0102225,-0.0074932,0.00142998,0.022511
8.02041,1.04082,0.678763,0.126971,-0.0157713,0.0178743,0.0114747,-0.00838242,0.00159484,0.0221049
8.02041,1.16327,0.679851,0.126178,-0.0156206,0.0198439,0.0126878,-0.00923355,0.00175084,0.0216589
8.02041,1.28571,0.681046,0.12531,-0.0154564,0.0217718,0.0138587,-0.0100438,0.00189738,0.0211764
8.02041,1.40816,0.682344,0.124371,-0.0152794,0.0236547,0.0149843,-0.0108108,0.00203399,0.0206608
8.02041,1.53061,0.683742,0.123366,-0.0150906,0.0254898,0.0160623,-0.0115328,0.00216031,0.0201158
8.02041,1.65306,0.685234,0.122297,-0.0148909,0.0272748,0.0170907,-0.0122082,0.00227609,0.0195451
8.02041,1.77551,0.686816,0.12117,-0.0146812,0.0290073,0.0180678,-0.0128362,0.00238121,0.0189522
8.02041,1.89796,0.688484,0.119988,-0.0144626,0.0306856,0.0189923,-0.0134163,0.00247563,0.0183409
8.02041,2.02041,0.690233,0.118756,-0.0142359,0.0323082,0.0198633,-0.0139482,0.00255943,0.0177146
8.02041,2.14286,0.692058,0.117479,-0.0140022,0.0338739,0.0206805,-0.0144322,0.00263276,0.0170767
8.02041,2.26531,0.693954,0.11616,-0.0137623,0.0353818,0.0214435,-0.0148688,0.00269587,0.0164305
8.02041,2.38776,0.695916,0.114804,-0.0135172,0.0368312,0.0221526,-0.015259,0.00274906,0.0157791
8.02041,2.5102,0.69794,0.113414,-0.0132678,0.0382219,0.0228081,-0.0156039,0.00279271,0.0151253
8.02041,2.63265,0.70002,0.111996,-0.0130148,0.0395538,0.0234109,-0.0159049,0.00282721,0.0144719
8.02041,2.7551,0.702152,0.110553,-0.0127591,0.040827,0.0239617,-0.0161634,0.00285304,0.0138212
8.02041,2.87755,0.704332,0.109088,-0.0125015,0.0420418,0.0244619,-0.0163812,0.00287066,0.0131757
8.02041,3,0.706554,0.107605,-0.0122426,0.0431988,0.0249127,-0.0165602,0.00288058,0.0125372
8.02041,3.12245,0.708815,0.106108,-0.0119832,0.0442987,0.0253157,-0.0167022,0.00288332,0.0119076
8.02041,3.2449,0.71111,0.1046,-0.0117238,0.0453425,0.0256724,-0.0168092,0.00287939,0.0112886
8.02041,3.36735,0.713434,0.103084,-0.0114651,0.046331,0.0259845,-0.0168833,0.00286932,0.0106815
8.02041,3.4898,0.715785,0.101562,-0.0112075,0.0472655,0.0262539,-0.0169264,0.00285362,0.0100875
8.02041,3.61224,0.718159,0.100038,-0.0109516,0.0481472,0.0264825,-0.0169407,0.0028328,0.00950764
8.02041,3.73469,0.720551,0.0985135,-0.0106978,0.0489774,0.0266721,-0.0169281,0.00280733,0.00894283
8.02041,3.85714,0.722959,0.0969914,-0.0104464,0.0497574,0.0268247,-0.0168906,0.00277769,0.00839374
8.02041,3.97959,0.725379,0.0954738,-0.0101979,0.0504887,0.0269421,-0.0168302,0.00274434,0.0078609
8.02041,4.10204,0.727807,0.0939626,-0.00995253,0.0511728,0.0270264,-0.0167486,0.00270769,0.00734472
8.02041,4.22449,0.730242,0.0924597,-0.0097106,0.0518113,0.0270794,-0.0166477,0.00266816,0.0068455
8.02041,4.34694,0.732681,0.0909666,-0.00947234,0.0524056,0.027103,-0.0165292,0.00262612,0.00636341
8.02041,4.46939,0.73512,0.0894849,-0.00923796,0.0529572,0.0270991,-0.0163947,0.00258193,0.00589852
8.02041,4.59184,0.737558,0.088016,-0.00900765,0.0534678,0.0270693,-0.0162459,0.00253592,0.00545084
8.02041,4.71429,0.739992,0.086561,-0.00878154,0.0539389,0.0270155,-0.0160841,0.00248839,0.00502026
8.02041,4.83673,0.74242,0.0851212,-0.00855977,0.054372,0.0269393,-0.0159108,0.00243964,0.00460662
8.02041,4.95918,0.74484,0.0836974,-0.00834244,0.0547686,0.0268424,-0.0157273,0.00238992,0.00420972
8.02041,5.08163,0.747251,0.0822905,-0.00812961,0.0551302,0.0267262,-0.0155348,0.00233947,0.00382929
8.02041,5.20408,0.74965,0.0809014,-0.00792135,0.0554583,0.0265924,-0.0153344,0.0022885,0.00346501
8.02041,5.32653,0.752037,0.0795305,-0.00771769,0.0557544,0.0264422,-0.0151273,0.00223722,0.00311654
8.02041,5.44898,0.75441,0.0781786,-0.00751865,0.0560198,0.0262771,-0.0149144,0.00218579,0.0027835
8.02041,5.57143,0.756767,0.0768461,-0.00732425,0.0562559,0.0260984,-0.0146966,0.00213438,0.0024655
8.02041,5.69388,0.759107,0.0755334,-0.00713446,0.056464,0.0259072,-0.0144748,0.00208314,0.0021621
8.02041,5.81633,0.76143,0.0742407,-0.00694927,0.0566455,0.0257047,-0.0142498,0.00203218,0.00187289
8.02041,5.93878,0.763734,0.0729685,-0.00676866,0.0568015,0.0254921,-0.0140223,0.00198163,0.00159742
8.02041,6.06122,0.766018,0.0717168,-0.00659257,0.0569334,0.0252702,-0.0137929,0.00193157,0.00133523
8.02041,6.18367,0.768282,0.0704858,-0.00642095,0.0570423,0.0250402,-0.0135623,0.00188211,0.00108588
8.02041,6.30612,0.770525,0.0692756,-0.00625377,0.0571292,0.0248029,-0.013331,0.0018333,0.000848911
8.02041,6.42857,0.772746,0.0680862,-0.00609094,0.0571954,0.0245591,-0.0130996,0.00178523,0.000623871
8.02041,6.55102,0.774945,0.0669177,-0.0059324,0.0572419,0.0243097,-0.0128683,0.00173793,0.000410311
8.02041,6.67347,0.777122,0.0657699,-0.00577808,0.0572696,0.0240554,-0.0126378,0.00169147,0.000207791
8.02041,6.79592,0.779275,0.0646428,-0.00562791,0.0572796,0.0237969,-0.0124083,0.00164587,1.58735e-05
8.02041,6.91837,0.781405,0.0635363,-0.0054818,0.0572728,0.0235348,-0.0121802,0.00160117,-0.000165868
8.02041,7.04082,0.783511,0.0624503,-0.00533967,0.05725,0.0232698,-0.0119538,0.0015574,-0.000337853
8.02041,7.16327,0.785594,0.0613846,-0.00520144,0.0572122,0.0230023,-0.0117294,0.00151457,-0.000500487
8.02041,7.28571,0.787652,0.060339,-0.00506702,0.0571602,0.022733,-0.0115071,0.0014727,-0.00065417
8.02041,7.40816,0.789686,0.0593132,-0.00493633,0.0570947,0.0224623,-0.0112872,0.0014318,-0.000799288
8.02041,7.53061,0.791695,0.0583072,-0.00480927,0.0570166,0.0221907,-0.0110699,0.00139187,-0.000936214
8.02041,7.65306,0.79368,0.0573206,-0.00468576,0.0569265,0.0219185,-0.0108554,0.00135291,-0.00106531
8.02041,7.77551,0.79564,0.0563531,-0.00456571,0.056825,0.0216462,-0.0106437,0.00131493,-0.00118693
8.02041,7.89796,0.797576,0.0554046,-0.00444904,0.056713,0.021374,-0.010435,0.00127792,-0.00130141
8.02041,8.02041,0.799488,0.0544747,-0.00433566,0.056591,0.0211024,-0.0102294,0.00124187,-0.00140908
8.02041,8.14286,0.801375,0.0535632,-0.00422548,0.0564596,0.0208316,-0.010027,0.00120677,-0.00151025
8.02041,8.26531,0.803237,0.0526698,-0.00411841,0.0563193,0.0205618,-0.00982787,0.00117262,-0.00160523
8.02041,8.38776,0.805076,0.0517941,-0.00401438,0.0561708,0.0202934,-0.00963203,0.00113939,-0.00169431
8.02041,8.5102,0.80689,0.0509359,-0.00391329,0.0560145,0.0200265,-0.00943953,0.00110708,-0.00177776
8.02041,8.63265,0.808681,0.0500949,-0.00381508,0.055851,0.0197613,-0.00925042,0.00107567,-0.00185585
8.02041,8.7551,0.810447,0.0492707,-0.00371965,0.0556806,0.0206064,-0.0104892,0.00118034,-0.00289018
8.02041,8.87755,0.81219,0.0484631,-0.00362692,0.0555039,0.012587,-0.000336247,0.000204514,0.00377171
8.02041,9,0.812713,0.0492102,-0.00368283,0.0563595,0.0125423,-0.000339397,0.000207512,0.00383213
8.14286,-9,0.814131,0.04928,-0.003669,-0.0555663,-0.0122982,0.000274785,-0.000199488,0.00385501
8.14286,-8.87755,0.813616,0.0485315,-0.00361327,-0.0547223,-0.0123419,0.000272535,-0.000196603,0.00379432
8.14286,-8.7551,0.81191,0.0493291,-0.00370439,-0.0548834,-0.0201585,0.0103678,-0.00116043,-0.00269011
8.14286,-8.63265,0.810182,0.0501427,-0.00379811,-0.0550378,-0.019328,0.00912975,-0.00105619,-0.00167767
8.14286,-8.5102,0.808431,0.0509725,-0.00389453,-0.0551852,-0.0195802,0.00931193,-0.0010864,-0.00159657
8.14286,-8.38776,0.806657,0.0518189,-0.00399369,-0.055325,-0.0198338,0.00949715,-0.00111744,-0.00151015
8.14286,-8.26531,0.804861,0.0526821,-0.00409569,-0.0554568,-0.0200885,0.00968539,-0.00114932,-0.00141817
8.14286,-8.14286,0.803041,0.0535624,-0.0042006,-0.0555801,-0.0203442,0.00987658,-0.00118206,-0.00132035
8.14286,-8.02041,0.801199,0.05446,-0.00430849,-0.0556943,-0.0206005,0.0100707,-0.00121566,-0.0012164
8.14286,-7.89796,0.799333,0.0553752,-0.00441944,-0.0557989,-0.0208572,0.0102675,-0.00125013,-0.00110606
8.14286,-7.77551,0.797444,0.0563082,-0.00453354,-0.0558932,-0.0211141,0.0104671,-0.00128548,-0.000989004
8.14286,-7.65306,0.795532,0.0572594,-0.00465085,-0.0559767,-0.0213707,0.0106693,-0.00132171,-0.000864936
8.14286,-7.53061,0.793598,0.0582288,-0.00477147,-0.0560487,-0.0216268,0.0108739,-0.00135882,-0.000733533
8.14286,-7.40816,0.79164,0.0592167,-0.00489547,-0.0561085,-0.0218819,0.0110808,-0.0013968,-0.000594464
8.14286,-7.28571,0.789659,0.0602234,-0.00502292,-0.0561554,-0.0221357,0.0112899,-0.00143565,-0.000447388
8.14286,-7.16327,0.787655,0.061249,-0.00515391,-0.0561888,-0.0223877,0.0115009,-0.00147536,-0.000291953
8.14286,-7.04082,0.785629,0.0622936,-0.00528851,-0.0562077,-0.0226374,0.0117136,-0.00151592,-0.0001278
8.14286,-6.91837,0.783581,0.0633575,-0.0054268,-0.0562115,-0.0228843,0.0119278,-0.00155731,4.54417e-05
8.14286,-6.79592,0.78151,0.0644406,-0.00556885,-0.0561993,-0.0231279,0.0121432,-0.0015995,0.000228151
8.14286,-6.67347,0.779418,0.0655433,-0.00571473,-0.0561702,-0.0233676,0.0123594,-0.00164246,0.000420714
8.14286,-6.55102,0.777304,0.0666654,-0.00586452,-0.0561232,-0.0236028,0.0125762,-0.00168616,0.000623524
8.14286,-6.42857,0.775169,0.067807,-0.00601826,-0.0560576,-0.0238327,0.0127931,-0.00173056,0.000836979
8.14286,-6.30612,0.773014,0.0689681,-0.00617604,-0.0559722,-0.0240566,0.0130098,-0.00177561,0.00106148
8.14286,-6.18367,0.770839,0.0701487,-0.00633789,-0.0558662,-0.0242738,0.0132258,-0.00182124,0.00129745
8.14286,-6.06122,0.768645,0.0713487,-0.00650388,-0.0557384,-0.0244835,0.0134406,-0.00186739,0.00154527
8.14286,-5.93878,0.766433,0.072568,-0.00667403,-0.0555877,-0.0246847,0.0136536,-0.00191398,0.00180536
8.14286,-5.81633,0.764202,0.0738063,-0.0068484,-0.055413,-0.0248766,0.0138642,-0.00196093,0.00207813
8.14286,-5.69388,0.761955,0.0750634,-0.00702701,-0.0552132,-0.0250581,0.0140718,-0.00200813,0.00236397
8.14286,-5.57143,0.759692,0.0763391,-0.00720987,-0.0549871,-0.0252282,0.0142757,-0.00205547,0.00266326
8.14286,-5.44898,0.757415,0.0776329,-0.00739699,-0.0547334,-0.0253859,0.0144751,-0.00210282,0.00297638
8.14286,-5.32653,0.755123,0.0789445,-0.00758837,-0.0544509,-0.0255299,0.0146692,-0.00215005,0.0033037
8.14286,-5.20408,0.75282,0.0802732,-0.00778399,-0.0541383,-0.025659,0.0148571,-0.00219699,0.00364554
8.14286,-5.08163,0.750505,0.0816186,-0.00798382,-0.0537943,-0.025772,0.0150379,-0.00224348,0.00400221
8.14286,-4.95918,0.748181,0.0829798,-0.0081878,-0.0534175,-0.0258676,0.0152105,-0.00228932,0.00437401
8.14286,-4.83673,0.745849,0.0843562,-0.00839587,-0.0530065,-0.0259442,0.0153737,-0.00233431,0.00476115
8.14286,-4.71429,0.743512,0.0857468,-0.00860794,-0.05256,-0.0260005,0.0155266,-0.00237822,0.00516386
8.14286,-4.59184,0.74117,0.0871506,-0.00882391,-0.0520765,-0.026035,0.0156678,-0.0024208,0.00558226
8.14286,-4.46939,0.738826,0.0885666,-0.00904364,-0.0515547,-0.0260461,0.0157959,-0.00246179,0.00601644
8.14286,-4.34694,0.736482,0.0899934,-0.00926697,-0.0509931,-0.0260322,0.0159097,-0.00250089,0.00646643
8.14286,-4.22449,0.734141,0.0914298,-0.00949373,-0.0503903,-0.0259916,0.0160077,-0.00253781,0.00693217
8.14286,-4.10204,0.731805,0.0928743,-0.0097237,-0.0497448,-0.0259227,0.0160883,-0.0025722,0.00741352
8.14286,-3.97959,0.729476,0.0943252,-0.00995664,-0.0490554,-0.0258237,0.01615,-0.00260372,0.00791023
8.14286,-3.85714,0.727158,0.0957807,-0.0101923,-0.0483205,-0.0256929,0.0161911,-0.002632,0.00842197
8.14286,-3.73469,0.724852,0.0972389,-0.0104303,-0.047539,-0.0255286,0.0162099,-0.00265665,0.00894827
8.14286,-3.61224,0.722563,0.0986977,-0.0106704,-0.0467094,-0.0253289,0.0162046,-0.00267726,0.00948855
8.14286,-3.4898,0.720294,0.100155,-0.0109121,-0.0458307,-0.0250923,0.0161736,-0.0026934,0.0100421
8.14286,-3.36735,0.718048,0.101608,-0.011155,-0.0449015,-0.0248169,0.0161148,-0.00270464,0.010608
8.14286,-3.2449,0.715828,0.103055,-0.0113987,-0.0439209,-0.0245011,0.0160267,-0.00271053,0.0111853
8.14286,-3.12245,0.713639,0.104492,-0.0116427,-0.0428878,-0.0241432,0.0159073,-0.00271062,0.0117727
8.14286,-3,0.711484,0.105917,-0.0118865,-0.0418015,-0.0237419,0.0157548,-0.00270444,0.012369
8.14286,-2.87755,0.709367,0.107327,-0.0121293,-0.0406612,-0.0232957,0.0155676,-0.00269155,0.0129724
8.14286,-2.7551,0.707292,0.108718,-0.0123707,-0.0394663,-0.0228032,0.0153439,-0.00267149,0.0135814
8.14286,-2.63265,0.705264,0.110088,-0.01261,-0.0382164,-0.0222633,0.0150821,-0.00264384,0.0141939
8.14286,-2.5102,0.703286,0.111432,-0.0128464,-0.0369114,-0.0216752,0.014781,-0.00260818,0.0148079
8.14286,-2.38776,0.701364,0.112747,-0.0130792,-0.035551,-0.0210379,0.014439,-0.00256413,0.0154211
8.14286,-2.26531,0.699501,0.11403,-0.0133077,-0.0341357,-0.020351,0.0140551,-0.00251135,0.0160308
8.14286,-2.14286,0.697702,0.115276,-0.013531,-0.0326657,-0.0196141,0.0136284,-0.00244954,0.0166346
8.14286,-2.02041,0.695972,0.116481,-0.0137483,-0.0311417,-0.0188272,0.0131583,-0.00237844,0.0172295
8.14286,-1.89796,0.694315,0.117643,-0.0139588,-0.0295647,-0.0179906,0.0126443,-0.00229789,0.0178126
8.14286,-1.77551,0.692735,0.118756,-0.0141616,-0.0279359,-0.0171048,0.0120864,-0.00220776,0.0183808
8.14286,-1.65306,0.691237,0.119817,-0.0143559,-0.0262567,-0.0161708,0.0114848,-0.00210802,0.018931
8.14286,-1.53061,0.689826,0.120822,-0.0145408,-0.0245289,-0.0151896,0.0108401,-0.00199872,0.0194598
8.14286,-1.40816,0.688504,0.121767,-0.0147154,-0.0227547,-0.014163,0.0101532,-0.00188002,0.0199639
8.14286,-1.28571,0.687278,0.122648,-0.0148789,-0.0209363,-0.0130929,0.00942571,-0.00175215,0.0204402
8.14286,-1.16327,0.686149,0.123462,-0.0150305,-0.0190764,-0.0119816,0.00865921,-0.00161545,0.0208855
8.14286,-1.04082,0.685122,0.124206,-0.0151695,-0.0171779,-0.0108317,0.00785592,-0.00147036,0.0212965
8.14286,-0.918367,0.6842,0.124875,-0.015295,-0.0152441,-0.00964618,0.00701844,-0.00131745,0.0216703
8.14286,-0.795918,0.683387,0.125468,-0.0154064,-0.0132785,-0.00842841,0.00614971,-0.00115734,0.0220041
8.14286,-0.673469,0.682684,0.125982,-0.0155031,-0.0112847,-0.00718199,0.00525307,-0.000990787,0.0222953
8.14286,-0.55102,0.682095,0.126413,-0.0155846,-0.00926663,-0.00591084,0.00433218,-0.000818612,0.0225418
8.14286,-0.428571,0.681621,0.126761,-0.0156503,-0.00722853,-0.00461909,0.00339102,-0.000641723,0.0227414
8.14286,-0.306122,0.681264,0.127023,-0.0157,-0.00517463,-0.0033111,0.0024338,-0.000461093,0.0228926
8.14286,-0.183673,0.681025,0.127198,-0.0157332,-0.00310936,-0.00199138,0.00146497,-0.000277752,0.0229941
8.14286,-0.0612245,0.680905,0.127286,-0.0157499,-0.00103722,-0.000664584,0.000489109,-9.27675e-05,0.023045
8.14286,0.0612245,0.680905,0.127286,-0.0157499,0.00103722,0.000664584,-0.000489109,9.27675e-05,0.023045
8.14286,0.183673,0.681025,0.127198,-0.0157332,0.00310936,0.00199138,-0.00146497,0.000277752,0.0229941
8.14286,0.306122,0.681264,0.127023,-0.0157,0.00517463,0.0033111,-0.0024338,0.000461093,0.0228926
8.14286,0.428571,0.681621,0.126761,-0.0156503,0.00722853,0.00461909,-0.00339102,0.000641723,0.0227414
8.14286,0.55102,0.682095,0.126413,-0.0155846,0.00926663,0.00591084,-0.00433218,0.000818612,0.0225418
8.14286,0.673469,0.682684,0.125982,-0.0155031,0.0112847,0.00718199,-0.00525307,0.000990787,0.0222953
8.14286,0.795918,0.683387,0.125468,-0.0154064,0.0132785,0.00842841,-0.00614971,0.00115734,0.0220041
8.14286,0.918367,0.6842,0.124875,-0.015295,0.0152441,0.00964618,-0.00701844,0.00131745,0.0216703
8.14286,1.04082,0.685122,0.124206,-0.0151695,0.0171779,0.0108317,-0.00785592,0.00147036,0.0212965
8.14286,1.16327,0.686149,0.123462,-0.0150305,0.0190764,0.0119816,-0.00865921,0.00161545,0.0208855
8.14286,1.28571,0.687278,0.122648,-0.0148789,0.0209363,0.0130929,-0.00942571,0.00175215,0.0204402
8.14286,1.40816,0.688504,0.121767,-0.0147154,0.0227547,0.014163,-0.0101532,0.00188002,0.0199639
8.14286,1.53061,0.689826,0.120822,-0.0145408,0.0245289,0.0151896,-0.0108401,0.00199872,0.0194598
8.14286,1.65306,0.691237,0.119817,-0.0143559,0.0262567,0.0161708,-0.0114848,0.00210802,0.018931
8.14286,1.77551,0.692735,0.118756,-0.0141616,0.0279359,0.0171048,-0.0120864,0.00220776,0.0183808
8.14286,1.89796,0.694315,0.117643,-0.0139588,0.0295647,0.0179906,-0.0126443,0.00229789,0.0178126
8.14286,2.02041,0.695972,0.116481,-0.0137483,0.0311417,0.0188272,-0.0131583,0.00237844,0.0172295
8.14286,2.14286,0.697702,0.115276,-0.013531,0.0326657,0.0196141,-0.0136284,0.00244954,0.0166346
8.14286,2.26531,0.699501,0.11403,-0.0133077,0.0341357,0.020351,-0.0140551,0.00251135,0.0160308
8.14286,2.38776,0.701364,0.112747,-0.0130792,0.035551,0.0210379,-0.014439,0.00256413,0.0154211
8.14286,2.5102,0.703286,0.111432,-0.0128464,0.0369114,0.0216752,-0.014781,0.00260818,0.0148079
8.14286,2.63265,0.705264,0.110088,-0.01261,0.0382164,0.0222633,-0.0150821,0.00264384,0.0141939
8.14286,2.7551,0.707292,0.108718,-0.0123707,0.0394663,0.0228032,-0.0153439,0.00267149,0.0135814
8.14286,2.87755,0.709367,0.107327,-0.0121293,0.0406612,0.0232957,-0.0155676,0.00269155,0.0129724
8.14286,3,0.711484,0.105917,-0.0118865,0.0418015,0.0237419,-0.0157548,0.00270444,0.012369
