x,z,rho,p,vx,vy,vz
2.8,-1.8,0.00561373,0.00169988,0.0315946,1.17647,-0.11689
2.8,-1.7,0.00730277,0.0022175,0.0301048,1.2078,-0.110909
2.8,-1.6,0.00941423,0.00286858,0.0285621,1.24059,-0.104818
2.8,-1.5,0.0120266,0.0036803,0.0269758,1.27491,-0.0986316
2.8,-1.4,0.0152251,0.00468344,0.0253485,1.31084,-0.0923298
2.8,-1.3,0.0191003,0.00591251,0.0236832,1.34847,-0.0858858
2.8,-1.2,0.0237455,0.00740557,0.0219809,1.38787,-0.0792638
2.8,-1.1,0.0292538,0.00920403,0.0202398,1.42911,-0.0724186
2.8,-1,0.0357145,0.0113521,0.0184535,1.47228,-0.0652941
2.8,-0.9,0.0432083,0.013896,0.016609,1.51744,-0.0578234
2.8,-0.8,0.0518025,0.0168825,0.0146843,1.56464,-0.0499289
2.8,-0.7,0.0615453,0.0203575,0.0126454,1.61391,-0.041524
2.8,-0.6,0.0724603,0.0243633,0.0104425,1.66527,-0.0325169
2.8,-0.5,0.0845408,0.0289358,0.00800612,1.7187,-0.0228168
2.8,-0.4,0.0977446,0.0341004,0.00524148,1.77413,-0.012344
2.8,-0.3,0.11199,0.039868,0.0020238,1.83145,-0.00104479
2.8,-0.2,0.127154,0.0462302,-0.00180698,1.89048,0.0110878
2.8,-0.1,0.143067,0.053154,-0.0064496,1.95095,0.0239856
2.8,1.11022e-16,0.159518,0.0605782,-0.0121409,2.01249,0.0374692
2.8,0.1,0.176254,0.0684091,-0.0191475,2.07462,0.0512055
2.8,0.2,0.192988,0.0765188,-0.0277437,2.13673,0.0646618
2.8,0.3,0.209404,0.084746,-0.0381697,2.19806,0.0770673
2.8,0.4,0.225163,0.0928982,-0.0505635,2.25769,0.0873981
2.8,0.5,0.239923,0.100758,-0.0648673,2.31452,0.09441
2.8,0.6,0.253342,0.108094,-0.0807179,2.36731,0.0967485
2.8,0.7,0.265096,0.114667,-0.0973544,2.41465,0.0931566
2.8,0.8,0.27489,0.120249,-0.113588,2.45507,0.082773
2.8,0.9,0.282473,0.124637,-0.127891,2.48708,0.0654654
2.8,1,0.287644,0.127663,-0.138629,2.5093,0.0420868
2.8,1.1,0.290265,0.129206,-0.144404,2.5207,0.0145269
2.8,1.2,0.290265,0.129206,-0.144404,2.5207,-0.0145269
2.8,1.3,0.287644,0.127663,-0.138629,2.5093,-0.0420868
2.8,1.4,0.282473,0.124637,-0.127891,2.48708,-0.0654654
2.8,1.5,0.27489,0.120249,-0.113588,2.45507,-0.082773
2.8,1.6,0.265096,0.114667,-0.0973544,2.41465,-0.0931566
2.8,1.7,0.253342,0.108094,-0.0807179,2.36731,-0.0967485
2.8,1.8,0.239923,0.100758,-0.0648673,2.31452,-0.09441
2.8,1.9,0.225163,0.0928982,-0.0505635,2.25769,-0.0873981
2.8,2,0.209404,0.084746,-0.0381697,2.19806,-0.0770673
2.8,2.1,0.192988,0.0765188,-0.0277437,2.13673,-0.0646618
2.8,2.2,0.176254,0.0684091,-0.0191475,2.07462,-0.0512055
2.8,2.3,0.159518,0.0605782,-0.0121409,2.01249,-0.0374692
2.8,2.4,0.143067,0.053154,-0.0064496,1.95095,-0.0239856
2.8,2.5,0.127154,0.0462302,-0.00180698,1.89048,-0.0110878
2.8,2.6,0.11199,0.039868,0.0020238,1.83145,0.00104479
2.8,2.7,0.0977446,0.0341004,0.00524148,1.77413,0.012344
2.8,2.8,0.0845408,0.0289358,0.00800612,1.7187,0.0228168
2.8,2.9,0.0724603,0.0243633,0.0104425,1.66527,0.0325169
2.8,3,0.0615453,0.0203575,0.0126454,1.61391,0.041524
2.8,3.1,0.0518025,0.0168825,0.0146843,1.56464,0.0499289
2.8,3.2,0.0432083,0.013896,0.016609,1.51744,0.0578234
2.8,3.3,0.0357145,0.0113521,0.0184535,1.47228,0.0652941
2.8,3.4,0.0292538,0.00920403,0.0202398,1.42911,0.0724186
2.8,3.5,0.0237455,0.00740557,0.0219809,1.38787,0.0792638
2.8,3.6,0.0191003,0.00591251,0.0236832,1.34847,0.0858858
2.8,3.7,0.0152251,0.00468344,0.0253485,1.31084,0.0923298
2.8,3.8,0.0120266,0.0036803,0.0269758,1.27491,0.0986316
2.8,3.9,0.00941423,0.00286858,0.0285621,1.24059,0.104818
2.8,4,0.00730277,0.0022175,0.0301048,1.2078,0.110909
2.8,4.1,0.00561373,0.00169988,0.0315944,1.17647,0.11689
2.8,4.2,0.00427638,0.00129206,0.0332872,1.14651,0.0604676
2.8,4.3,0.00427638,0.00129206,-0.00051865,1.14418,0.0302455
2.9,-2,0.00366531,0.00110631,0.00165464,1.19675,-0.0295596
2.9,-1.9,0.00366531,0.00110631,0.0371542,1.19922,-0.0590906
2.9,-1.8,0.00481156,0.00145504,0.035387,1.22968,-0.115226
2.9,-1.7,0.00625924,0.00189736,0.033789,1.26146,-0.109107
2.9,-1.6,0.00806898,0.00245325,0.0321211,1.29465,-0.102863
2.9,-1.5,0.0103081,0.00314554,0.0303897,1.3293,-0.0965125
2.9,-1.4,0.0130495,0.00400001,0.028594,1.36548,-0.0900378
2.9,-1.3,0.016371,0.0050453,0.0267335,1.40326,-0.083416
2.9,-1.2,0.0203524,0.00631282,0.0248054,1.44268,-0.0766174
2.9,-1.1,0.0250736,0.00783641,0.0228034,1.48382,-0.069605
2.9,-1,0.030611,0.00965183,0.0207167,1.52672,-0.0623344
2.9,-0.9,0.037034,0.011796,0.0185274,1.57142,-0.0547542
2.9,-0.8,0.0444001,0.0143057,0.0162089,1.61795,-0.0468066
2.9,-0.7,0.0527508,0.0172166,0.0137227,1.66629,-0.0384304
2.9,-0.6,0.0621061,0.0205604,0.0110156,1.71645,-0.0295648
2.9,-0.5,0.0724603,0.0243633,0.00801659,1.76835,-0.0201564
2.9,-0.4,0.0837774,0.0286426,0.00463302,1.82189,-0.0101685
2.9,-0.3,0.0959875,0.033403,0.000748034,1.87693,0.00040458
2.9,-0.2,0.108984,0.038634,-0.00378128,1.93325,0.0115201
2.9,-0.1,0.122623,0.0443052,-0.00912299,1.99056,0.0230639
2.9,1.11022e-16,0.136723,0.0503636,-0.0154646,2.04846,0.0348234
2.9,0.1,0.151068,0.0567313,-0.0229999,2.10648,0.0464593
2.9,0.2,0.165411,0.0633039,-0.0319045,2.16403,0.0574792
2.9,0.3,0.179481,0.0699509,-0.0422971,2.22036,0.0672233
2.9,0.4,0.192988,0.0765188,-0.0541856,2.27466,0.0748724
2.9,0.5,0.205639,0.0828354,-0.0674013,2.32593,0.0794956
2.9,0.6,0.21714,0.0887171,-0.0815341,2.37311,0.080149
2.9,0.7,0.227215,0.0939777,-0.0958904,2.41502,0.0760325
2.9,0.8,0.23561,0.0984389,-0.109502,2.45048,0.0666879
2.9,0.9,0.242109,0.101941,-0.121215,2.47832,0.0521967
2.9,1,0.246541,0.104354,-0.129853,2.49752,0.0333118
2.9,1.1,0.248787,0.105584,-0.134448,2.50733,0.0114547
2.9,1.2,0.248787,0.105584,-0.134448,2.50733,-0.0114547
2.9,1.3,0.246541,0.104354,-0.129853,2.49752,-0.0333118
2.9,1.4,0.242109,0.101941,-0.121215,2.47832,-0.0521967
2.9,1.5,0.23561,0.0984389,-0.109502,2.45048,-0.0666879
2.9,1.6,0.227215,0.0939777,-0.0958904,2.41502,-0.0760325
2.9,1.7,0.21714,0.0887171,-0.0815341,2.37311,-0.080149
2.9,1.8,0.205639,0.0828354,-0.0674013,2.32593,-0.0794956
2.9,1.9,0.192988,0.0765188,-0.0541856,2.27466,-0.0748724
2.9,2,0.179481,0.0699509,-0.0422971,2.22036,-0.0672233
2.9,2.1,0.165411,0.0633039,-0.0319045,2.16403,-0.0574792
2.9,2.2,0.151068,0.0567313,-0.0229999,2.10648,-0.0464593
2.9,2.3,0.136723,0.0503636,-0.0154646,2.04846,-0.0348234
2.9,2.4,0.122623,0.0443052,-0.00912299,1.99056,-0.0230639
2.9,2.5,0.108984,0.038634,-0.00378128,1.93325,-0.0115201
2.9,2.6,0.0959875,0.033403,0.000748034,1.87693,-0.00040458
2.9,2.7,0.0837774,0.0286426,0.00463302,1.82189,0.0101685
2.9,2.8,0.0724603,0.0243633,0.00801659,1.76835,0.0201564
2.9,2.9,0.0621061,0.0205604,0.0110156,1.71645,0.0295648
2.9,3,0.0527508,0.0172166,0.0137227,1.66629,0.0384304
2.9,3.1,0.0444001,0.0143057,0.0162089,1.61795,0.0468066
2.9,3.2,0.037034,0.011796,0.0185274,1.57142,0.0547542
2.9,3.3,0.030611,0.00965183,0.0207167,1.52672,0.0623344
2.9,3.4,0.0250736,0.00783641,0.0228034,1.48382,0.069605
2.9,3.5,0.0203524,0.00631282,0.0248054,1.44268,0.0766174
2.9,3.6,0.016371,0.0050453,0.0267335,1.40326,0.083416
2.9,3.7,0.0130495,0.00400001,0.028594,1.36548,0.0900378
2.9,3.8,0.0103081,0.00314554,0.0303897,1.3293,0.0965125
2.9,3.9,0.00806898,0.00245325,0.0321211,1.29465,0.102863
2.9,4,0.00625924,0.00189736,0.033789,1.26146,0.109107
2.9,4.1,0.00481156,0.00145504,0.0353868,1.22968,0.115227
2.9,4.2,0.00366531,0.00110631,0.0371527,1.19922,0.0590907
2.9,4.3,0.00366531,0.00110631,0.00165439,1.19675,0.0295595
3,-2,0.00311319,0.000938802,0.00382329,1.24714,-0.0289422
3,-1.9,0.00311319,0.000938802,0.0410043,1.24974,-0.0578508
3,-1.8,0.00408677,0.00123438,0.0391658,1.28057,-0.113735
3,-1.7,0.00531639,0.00160905,0.0374607,1.31267,-0.107508
3,-1.6,0.00685352,0.00207954,0.0356694,1.34611,-0.101146
3,-1.5,0.00875531,0.00266492,0.0337954,1.38094,-0.0946723
3,-1.4,0.0110838,0.00338658,0.0318351,1.4172,-0.0880711
3,-1.3,0.013905,0.00426816,0.0297849,1.45495,-0.0813243
3,-1.2,0.0172866,0.0053354,0.0276386,1.49423,-0.0744081
3,-1.1,0.0212966,0.00661576,0.0253867,1.53508,-0.0672939
3,-1,0.026,0.00813799,0.0230149,1.57753,-0.0599489
3,-0.9,0.0314554,0.00993135,0.0205022,1.62159,-0.0523359
3,-0.8,0.037712,0.0120247,0.0178195,1.66726,-0.0444156
3,-0.7,0.0448047,0.0144451,0.014927,1.71451,-0.0361493
3,-0.6,0.0527508,0.0172166,0.0117719,1.7633,-0.0275028
3,-0.5,0.0615453,0.0203575,0.00828644,1.81354,-0.0184535
3,-0.4,0.0711577,0.023879,0.00438591,1.8651,-0.00899875
3,-0.3,0.0815285,0.027782,-3.23709e-05,1.9178,0.000832205
3,-0.2,0.0925674,0.0320546,-0.00508815,1.9714,0.0109636
3,-0.1,0.104152,0.0366694,-0.0109145,2.0256,0.021256
3,1.11022e-16,0.116128,0.0415813,-0.0176498,2.08,0.0314878
3,0.1,0.128312,0.0467257,-0.0254223,2.13414,0.0413376
3,0.2,0.140495,0.0520178,-0.0343282,2.18744,0.050372
3,0.3,0.152445,0.0573532,-0.0443987,2.23924,0.0580454
3,0.4,0.163918,0.0626099,-0.0555604,2.28877,0.0637195
3,0.5,0.174663,0.0676524,-0.0675922,2.33518,0.0667108
3,0.6,0.184432,0.072337,-0.0800896,2.37754,0.066372
3,0.7,0.192988,0.0765188,-0.0924507,2.41488,0.0622051
3,0.8,0.200119,0.0800595,-0.103901,2.44624,0.0539909
3,0.9,0.205639,0.0828354,-0.113566,2.47071,0.0419059
3,1,0.209404,0.084746,-0.120593,2.4875,0.0265879
3,1.1,0.211312,0.0857197,-0.124298,2.49605,0.00911504
3,1.2,0.211312,0.0857197,-0.124298,2.49605,-0.00911504
3,1.3,0.209404,0.084746,-0.120593,2.4875,-0.0265879
3,1.4,0.205639,0.0828354,-0.113566,2.47071,-0.0419059
3,1.5,0.200119,0.0800595,-0.103901,2.44624,-0.0539909
3,1.6,0.192988,0.0765188,-0.0924507,2.41488,-0.0622051
3,1.7,0.184432,0.072337,-0.0800896,2.37754,-0.066372
3,1.8,0.174663,0.0676524,-0.0675922,2.33518,-0.0667108
3,1.9,0.163918,0.0626099,-0.0555604,2.28877,-0.0637195
3,2,0.152445,0.0573532,-0.0443987,2.23924,-0.0580454
3,2.1,0.140495,0.0520178,-0.0343282,2.18744,-0.050372
3,2.2,0.128312,0.0467257,-0.0254223,2.13414,-0.0413376
3,2.3,0.116128,0.0415813,-0.0176498,2.08,-0.0314878
3,2.4,0.104152,0.0366694,-0.0109145,2.0256,-0.021256
3,2.5,0.0925674,0.0320546,-0.00508815,1.9714,-0.0109636
3,2.6,0.0815285,0.027782,-3.23709e-05,1.9178,-0.000832205
3,2.7,0.0711577,0.023879,0.00438591,1.8651,0.00899875
3,2.8,0.0615453,0.0203575,0.00828644,1.81354,0.0184535
3,2.9,0.0527508,0.0172166,0.0117719,1.7633,0.0275028
3,3,0.0448047,0.0144451,0.014927,1.71451,0.0361493
3,3.1,0.037712,0.0120247,0.0178195,1.66726,0.0444156
3,3.2,0.0314554,0.00993135,0.0205022,1.62159,0.0523359
3,3.3,0.026,0.00813799,0.0230149,1.57753,0.0599489
3,3.4,0.0212966,0.00661576,0.0253867,1.53508,0.0672939
3,3.5,0.0172866,0.0053354,0.0276386,1.49423,0.0744081
3,3.6,0.013905,0.00426816,0.0297849,1.45495,0.0813243
3,3.7,0.0110838,0.00338658,0.0318351,1.4172,0.0880711
3,3.8,0.00875531,0.00266492,0.0337954,1.38094,0.0946723
3,3.9,0.00685352,0.00207954,0.0356694,1.34611,0.101146
3,4,0.00531639,0.00160905,0.0374607,1.31267,0.107508
3,4.1,0.00408677,0.00123438,0.0391655,1.28057,0.113736
3,4.2,0.00311319,0.000938802,0.0410027,1.24974,0.057851
3,4.3,0.00311319,0.000938802,0.00382301,1.24714,0.0289421
3.1,-2,0.00262036,0.00078954,0.00599359,1.29539,-0.0283961
3.1,-1.9,0.00262036,0.00078954,0.044853,1.29811,-0.0567538
3.1,-1.8,0.00343982,0.00103786,0.0429466,1.32918,-0.112423
3.1,-1.7,0.00447478,0.00135245,0.0411386,1.36147,-0.106117
3.1,-1.6,0.00576858,0.00174721,0.039229,1.39503,-0.0996715
3.1,-1.5,0.00736931,0.00223795,0.0372192,1.42989,-0.0931126
3.1,-1.4,0.00932923,0.00284229,0.0351031,1.46609,-0.0864282
3.1,-1.3,0.0117038,0.00357961,0.0328745,1.50367,-0.0796047
3.1,-1.2,0.0145501,0.00447088,0.0305246,1.54265,-0.0726242
3.1,-1.1,0.0179253,0.00553825,0.0280415,1.58306,-0.0654665
3.1,-1,0.0218841,0.00680468,0.0254088,1.6249,-0.0581089
3.1,-0.9,0.0264759,0.00829327,0.022604,1.66817,-0.0505276
3.1,-0.8,0.031742,0.0100264,0.0195974,1.71285,-0.0426995
3.1,-0.7,0.037712,0.0120247,0.0163504,1.75888,-0.0346047
3.1,-0.6,0.0444001,0.0143057,0.0128135,1.8062,-0.0262314
3.1,-0.5,0.0518025,0.0168825,0.00892579,1.85469,-0.0175808
3.1,-0.4,0.0598932,0.0197615,0.00461383,1.9042,-0.00867555
3.1,-0.3,0.0686223,0.0229412,-0.000207624,1.95454,0.000431096
3.1,-0.2,0.0779136,0.0264094,-0.00563314,2.00547,0.00964417
3.1,-0.1,0.0876643,0.0301418,-0.0117614,2.05665,0.0188146
3.1,1.11022e-16,0.0977446,0.0341004,-0.018686,2.10773,0.0277274
3.1,0.1,0.108,0.038232,-0.0264817,2.15823,0.0360924
3.1,0.2,0.118254,0.0424682,-0.0351843,2.20763,0.0435408
3.1,0.3,0.128312,0.0467257,-0.0447662,2.25531,0.0496327
3.1,0.4,0.137969,0.0509085,-0.0551081,2.3006,0.0538797
3.1,0.5,0.147013,0.0549104,-0.0659727,2.34274,0.0557877
3.1,0.6,0.155236,0.0586197,-0.0769871,2.38096,0.0549194
3.1,0.7,0.162438,0.0619243,-0.087643,2.41443,0.0509746
3.1,0.8,0.168439,0.0647177,-0.0973251,2.44237,0.0438734
3.1,0.9,0.173086,0.0669051,-0.10537,2.46406,0.0338254
3.1,1,0.176254,0.0684091,-0.111151,2.4789,0.0213609
3.1,1.1,0.17786,0.0691752,-0.114177,2.48643,0.0073055
3.1,1.2,0.17786,0.0691752,-0.114177,2.48643,-0.0073055
3.1,1.3,0.176254,0.0684091,-0.111151,2.4789,-0.0213609
3.1,1.4,0.173086,0.0669051,-0.10537,2.46406,-0.0338254
3.1,1.5,0.168439,0.0647177,-0.0973251,2.44237,-0.0438734
3.1,1.6,0.162438,0.0619243,-0.087643,2.41443,-0.0509746
3.1,1.7,0.155236,0.0586197,-0.0769871,2.38096,-0.0549194
3.1,1.8,0.147013,0.0549104,-0.0659727,2.34274,-0.0557877
3.1,1.9,0.137969,0.0509085,-0.0551081,2.3006,-0.0538797
3.1,2,0.128312,0.0467257,-0.0447662,2.25531,-0.0496327
3.1,2.1,0.118254,0.0424682,-0.0351843,2.20763,-0.0435408
3.1,2.2,0.108,0.038232,-0.0264817,2.15823,-0.0360924
3.1,2.3,0.0977446,0.0341004,-0.018686,2.10773,-0.0277274
3.1,2.4,0.0876643,0.0301418,-0.0117614,2.05665,-0.0188146
3.1,2.5,0.0779136,0.0264094,-0.00563314,2.00547,-0.00964417
3.1,2.6,0.0686223,0.0229412,-0.000207624,1.95454,-0.000431096
3.1,2.7,0.0598932,0.0197615,0.00461383,1.9042,0.00867555
3.1,2.8,0.0518025,0.0168825,0.00892579,1.85469,0.0175808
3.1,2.9,0.0444001,0.0143057,0.0128135,1.8062,0.0262314
3.1,3,0.037712,0.0120247,0.0163504,1.75888,0.0346047
3.1,3.1,0.031742,0.0100264,0.0195974,1.71285,0.0426995
3.1,3.2,0.0264759,0.00829327,0.022604,1.66817,0.0505276
3.1,3.3,0.0218841,0.00680468,0.0254088,1.6249,0.0581089
3.1,3.4,0.0179253,0.00553825,0.0280415,1.58306,0.0654665
3.1,3.5,0.0145501,0.00447088,0.0305246,1.54265,0.0726242
3.1,3.6,0.0117038,0.00357961,0.0328745,1.50367,0.0796047
3.1,3.7,0.00932923,0.00284229,0.0351031,1.46609,0.0864282
3.1,3.8,0.00736931,0.00223795,0.0372192,1.42989,0.0931126
3.1,3.9,0.00576858,0.00174721,0.039229,1.39503,0.0996715
3.1,4,0.00447478,0.00135245,0.0411386,1.36147,0.106117
3.1,4.1,0.00343982,0.00103786,0.0429463,1.32918,0.112424
3.1,4.2,0.00262036,0.00078954,0.0448512,1.29811,0.0567539
3.1,4.3,0.00262036,0.00078954,0.00599328,1.29539,0.028396
3.2,-2,0.00218563,0.000658078,0.0081714,1.34152,-0.0279224
3.2,-1.9,0.00218563,0.000658078,0.0487136,1.34436,-0.0558016
3.2,-1.8,0.00286914,0.000864859,0.0467445,1.37558,-0.111291
3.2,-1.7,0.0037324,0.00112669,0.0448401,1.40794,-0.104935
3.2,-1.6,0.00481156,0.00145504,0.0428204,1.44149,-0.0984365
3.2,-1.5,0.00614672,0.00186291,0.0406851,1.47626,-0.0918279
3.2,-1.4,0.00778148,0.00236472,0.038426,1.51227,-0.0850997
3.2,-1.3,0.00976206,0.00297627,0.0360349,1.54954,-0.0782428
3.2,-1.2,0.0121362,0.0037145,0.0335014,1.5881,-0.071245
3.2,-1.1,0.0149514,0.0045972,0.0308118,1.62794,-0.0640937
3.2,-1,0.0182534,0.00564263,0.0279489,1.66905,-0.0567754
3.2,-0.9,0.0220835,0.00686889,0.02489,1.71142,-0.049278
3.2,-0.8,0.0264759,0.00829327,0.0216067,1.75499,-0.0415918
3.2,-0.7,0.0314554,0.00993135,0.018063,1.79971,-0.0337127
3.2,-0.6,0.037034,0.011796,0.0142151,1.84547,-0.0256461
3.2,-0.5,0.0432083,0.013896,0.0100108,1.89217,-0.0174113
3.2,-0.4,0.0499567,0.0162348,0.00538955,1.93962,-0.0090485
3.2,-0.3,0.0572376,0.0188094,0.000284531,1.98764,-0.000625538
3.2,-0.2,0.0649875,0.0216079,-0.0053744,2.03595,0.00775372
3.2,-0.1,0.0731205,0.0246095,-0.0116548,2.08425,0.0159413
3.2,1.11022e-16,0.0815285,0.027782,-0.0186127,2.13218,0.0237383
3.2,0.1,0.0900825,0.0310822,-0.0262808,2.1793,0.0308912
3.2,0.2,0.0986353,0.034455,-0.034652,2.22512,0.0370936
3.2,0.3,0.107025,0.0378346,-0.0436619,2.26909,0.0419975
3.2,0.4,0.11508,0.0411455,-0.0531695,2.3106,0.0452346
3.2,0.5,0.122623,0.0443052,-0.0629419,2.34901,0.0464521
3.2,0.6,0.129481,0.0472272,-0.072648,2.38363,0.0453597
3.2,0.7,0.135489,0.0498253,-0.0818652,2.41379,0.0417853
3.2,0.8,0.140495,0.0520178,-0.0901061,2.43886,0.0357285
3.2,0.9,0.14437,0.0537325,-0.0968637,2.45823,0.0274012
3.2,1,0.147013,0.0549104,-0.101673,2.47144,0.0172404
3.2,1.1,0.148353,0.05551,-0.104175,2.47813,0.00588512
3.2,1.2,0.148353,0.05551,-0.104175,2.47813,-0.00588512
3.2,1.3,0.147013,0.0549104,-0.101673,2.47144,-0.0172404
3.2,1.4,0.14437,0.0537325,-0.0968637,2.45823,-0.0274012
3.2,1.5,0.140495,0.0520178,-0.0901061,2.43886,-0.0357285
3.2,1.6,0.135489,0.0498253,-0.0818652,2.41379,-0.0417853
3.2,1.7,0.129481,0.0472272,-0.072648,2.38363,-0.0453597
3.2,1.8,0.122623,0.0443052,-0.0629419,2.34901,-0.0464521
3.2,1.9,0.11508,0.0411455,-0.0531695,2.3106,-0.0452346
3.2,2,0.107025,0.0378346,-0.0436619,2.26909,-0.0419975
3.2,2.1,0.0986353,0.034455,-0.034652,2.22512,-0.0370936
3.2,2.2,0.0900825,0.0310822,-0.0262808,2.1793,-0.0308912
3.2,2.3,0.0815285,0.027782,-0.0186127,2.13218,-0.0237383
3.2,2.4,0.0731205,0.0246095,-0.0116548,2.08425,-0.0159413
3.2,2.5,0.0649875,0.0216079,-0.0053744,2.03595,-0.00775372
3.2,2.6,0.0572376,0.0188094,0.000284531,1.98764,0.000625538
3.2,2.7,0.0499567,0.0162348,0.00538955,1.93962,0.0090485
3.2,2.8,0.0432083,0.013896,0.0100108,1.89217,0.0174113
3.2,2.9,0.037034,0.011796,0.0142151,1.84547,0.0256461
3.2,3,0.0314554,0.00993135,0.018063,1.79971,0.0337127
3.2,3.1,0.0264759,0.00829327,0.0216067,1.75499,0.0415918
3.2,3.2,0.0220835,0.00686889,0.02489,1.71142,0.049278
3.2,3.3,0.0182534,0.00564263,0.0279489,1.66905,0.0567754
3.2,3.4,0.0149514,0.0045972,0.0308118,1.62794,0.0640937
3.2,3.5,0.0121362,0.0037145,0.0335014,1.5881,0.071245
3.2,3.6,0.00976206,0.00297627,0.0360349,1.54954,0.0782428
3.2,3.7,0.00778148,0.00236472,0.038426,1.51227,0.0850997
3.2,3.8,0.00614672,0.00186291,0.0406851,1.47626,0.0918279
3.2,3.9,0.00481156,0.00145504,0.0428204,1.44149,0.0984365
3.2,4,0.0037324,0.00112669,0.0448401,1.40794,0.104935
3.2,4.1,0.00286914,0.000864859,0.0467442,1.37558,0.111292
3.2,4.2,0.00218563,0.000658078,0.0487117,1.34436,0.0558018
3.2,4.3,0.00218563,0.000658078,0.00817106,1.34152,0.0279223
3.3,-2,0.00180657,0.000543602,0.0103621,1.3856,-0.0275207
3.3,-1.9,0.00180657,0.000543602,0.0525987,1.38856,-0.0549935
3.3,-1.8,0.00237154,0.000714273,0.0505733,1.4198,-0.110337
3.3,-1.7,0.00308508,0.000930282,0.048581,1.45213,-0.103956
3.3,-1.6,0.00397707,0.00120103,0.0464619,1.48557,-0.097434
3.3,-1.5,0.00508067,0.00153711,0.0442141,1.52013,-0.0908074
3.3,-1.4,0.0064319,0.00195025,0.0418279,1.55584,-0.0840702
3.3,-1.3,0.00806898,0.00245325,0.0392939,1.59271,-0.0772176
3.3,-1.2,0.0100313,0.00305972,0.0366003,1.63073,-0.0702427
3.3,-1.1,0.0123583,0.00378387,0.0337331,1.66989,-0.0631393
3.3,-1,0.0150877,0.00464012,0.0306749,1.71017,-0.0559023
3.3,-0.9,0.0182534,0.00564263,0.027404,1.75154,-0.0485291
3.3,-0.8,0.0218841,0.00680468,0.0238942,1.79393,-0.0410211
3.3,-0.7,0.026,0.00813799,0.020114,1.83727,-0.0333866
3.3,-0.6,0.030611,0.00965183,0.0160259,1.88145,-0.0256437
3.3,-0.5,0.0357145,0.0113521,0.0115875,1.92633,-0.0178247
3.3,-0.4,0.0412925,0.0132403,0.00675144,1.97175,-0.00998066
3.3,-0.3,0.0473106,0.0153123,0.00146853,2.01748,-0.00218706
3.3,-0.2,0.0537164,0.0175577,-0.00430926,2.06328,0.00545087
3.3,-0.1,0.0604389,0.0199581,-0.0106229,2.10884,0.0127931
3.3,1.11022e-16,0.0673886,0.0224872,-0.0174986,2.15382,0.0196614
3.3,0.1,0.0744591,0.0251098,-0.0249375,2.19781,0.0258396
3.3,0.2,0.0815285,0.027782,-0.032904,2.24036,0.0310778
3.3,0.3,0.0884631,0.0304518,-0.0413124,2.28098,0.0351042
3.3,0.4,0.0951208,0.0330602,-0.0500153,2.31913,0.0376446
3.3,0.5,0.101356,0.0355433,-0.0587955,2.35424,0.0384501
3.3,0.6,0.107025,0.0378346,-0.0673653,2.38574,0.0373325
3.3,0.7,0.11199,0.039868,-0.0753762,2.41306,0.0342017
3.3,0.8,0.116128,0.0415813,-0.0824415,2.43567,0.029101
3.3,0.9,0.119331,0.0429194,-0.0881712,2.45309,0.0222297
3.3,1,0.121516,0.0438378,-0.0922155,2.46494,0.0139475
3.3,1.1,0.122623,0.0443052,-0.0943092,2.47093,0.00475419
3.3,1.2,0.122623,0.0443052,-0.0943092,2.47093,-0.00475419
3.3,1.3,0.121516,0.0438378,-0.0922155,2.46494,-0.0139475
3.3,1.4,0.119331,0.0429194,-0.0881712,2.45309,-0.0222297
3.3,1.5,0.116128,0.0415813,-0.0824415,2.43567,-0.029101
3.3,1.6,0.11199,0.039868,-0.0753762,2.41306,-0.0342017
3.3,1.7,0.107025,0.0378346,-0.0673653,2.38574,-0.0373325
3.3,1.8,0.101356,0.0355433,-0.0587955,2.35424,-0.0384501
3.3,1.9,0.0951208,0.0330602,-0.0500153,2.31913,-0.0376446
3.3,2,0.0884631,0.0304518,-0.0413124,2.28098,-0.0351042
3.3,2.1,0.0815285,0.027782,-0.032904,2.24036,-0.0310778
3.3,2.2,0.0744591,0.0251098,-0.0249375,2.19781,-0.0258396
3.3,2.3,0.0673886,0.0224872,-0.0174986,2.15382,-0.0196614
3.3,2.4,0.0604389,0.0199581,-0.0106229,2.10884,-0.0127931
3.3,2.5,0.0537164,0.0175577,-0.00430926,2.06328,-0.00545087
3.3,2.6,0.0473106,0.0153123,0.00146853,2.01748,0.00218706
3.3,2.7,0.0412925,0.0132403,0.00675144,1.97175,0.00998066
3.3,2.8,0.0357145,0.0113521,0.0115875,1.92633,0.0178247
3.3,2.9,0.030611,0.00965183,0.0160259,1.88145,0.0256437
3.3,3,0.026,0.00813799,0.020114,1.83727,0.0333866
3.3,3.1,0.0218841,0.00680468,0.0238942,1.79393,0.0410211
3.3,3.2,0.0182534,0.00564263,0.027404,1.75154,0.0485291
3.3,3.3,0.0150877,0.00464012,0.0306749,1.71017,0.0559023
3.3,3.4,0.0123583,0.00378387,0.0337331,1.66989,0.0631393
3.3,3.5,0.0100313,0.00305972,0.0366003,1.63073,0.0702427
3.3,3.6,0.00806898,0.00245325,0.0392939,1.59271,0.0772176
3.3,3.7,0.0064319,0.00195025,0.0418279,1.55584,0.0840702
3.3,3.8,0.00508067,0.00153711,0.0442141,1.52013,0.0908074
3.3,3.9,0.00397707,0.00120103,0.0464619,1.48557,0.097434
3.3,4,0.00308508,0.000930282,0.048581,1.45213,0.103957
