x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
-5.61905,-3.52381,-0.00757714,-0.0261312,0.04673,-0.0261443,-0.0731752,-0.0167613,0.0467277,-0.0167609,-0.0519615,0.0194558,0.00381551,-0.0275045,0.00381392,0.0223003,0.00877882,-0.0275046,0.00877886,-0.00982655,-0.0138373,0.0038463,0.0348065,0.00384823,-0.0622436,0.00323254,0.0348071,0.00323277,-0.0332097
-5.61905,-3.33333,-0.00640735,-0.0273079,0.0471858,-0.0273214,-0.0761772,-0.0165742,0.0471836,-0.0165738,-0.0566171,0.0186669,0.00444092,-0.0288903,0.0044392,0.0234559,0.00915997,-0.0288903,0.00916001,-0.00769301,-0.0124998,0.00408837,0.0333236,0.00409025,-0.0618332,0.00323477,0.0333242,0.00323499,-0.0345618
-5.61905,-3.14286,-0.00514363,-0.0284817,0.0474063,-0.0284954,-0.0792529,-0.0163032,0.0474041,-0.0163028,-0.0615062,0.0177049,0.00512457,-0.0301366,0.00512271,0.0246382,0.00950112,-0.0301367,0.00950117,-0.00525796,-0.0111696,0.00431914,0.0316394,0.00432095,-0.0611815,0.0032076,0.0316399,0.00320781,-0.0357201
-5.61905,-2.95238,-0.00379373,-0.0296435,0.0473588,-0.0296575,-0.0823904,-0.0159435,0.0473567,-0.015943,-0.0666068,0.0165687,0.00586519,-0.0312007,0.00586319,0.0258411,0.00978951,-0.0312008,0.00978956,-0.00252065,-0.00986174,0.00453155,0.0297604,0.00453326,-0.0602606,0.00314807,0.0297609,0.00314826,-0.036642
-5.61905,-2.7619,-0.00236822,-0.0307837,0.0470106,-0.030798,-0.0855749,-0.0154915,0.0470085,-0.015491,-0.0718892,0.0152616,0.00665976,-0.0320365,0.00665761,0.0270575,0.0100114,-0.0320366,0.0100114,0.000511328,-0.00859179,0.00471751,0.027699,0.00471912,-0.0590421,0.00305381,0.0276994,0.00305396,-0.0372833
-5.61905,-2.57143,-0.000880647,-0.0318923,0.0463299,-0.0319069,-0.0887876,-0.0149447,0.0463279,-0.0149441,-0.077315,0.0137922,0.00750321,-0.0325964,0.0075009,0.0282791,0.0101522,-0.0325965,0.0101523,0.00382047,-0.00737535,0.00486807,0.0254735,0.00486954,-0.0574976,0.0029233,0.0254738,0.00292341,-0.0375994
-5.61905,-2.38095,0.000652439,-0.0329591,0.0452874,-0.032974,-0.0920057,-0.0143019,0.0452855,-0.0143013,-0.0828367,0.0121755,0.00838819,-0.0328322,0.00838572,0.0294962,0.0101974,-0.0328322,0.0101975,0.00737795,-0.00622742,0.00497352,0.023109,0.00497486,-0.0556002,0.00275624,0.0231092,0.00275629,-0.0375468
-5.61905,-2.19048,0.00221156,-0.0339743,0.0438569,-0.0339895,-0.0952024,-0.0135637,0.0438551,-0.0135631,-0.0883975,0.010433,0.00930491,-0.0326974,0.00930229,0.0306979,0.0101327,-0.0326975,0.0101327,0.0111425,-0.00516181,0.00502384,0.0206371,0.00502503,-0.0533252,0.00255375,0.0206372,0.00255373,-0.0370848
-5.61905,-2,0.00377453,-0.0349285,0.0420174,-0.034944,-0.0983464,-0.0127321,0.0420158,-0.0127314,-0.0939314,0.00859322,0.0102411,-0.0321496,0.0102383,0.0318721,0.00994474,-0.0321497,0.0099448,0.0150599,-0.0041905,0.00500904,0.0180967,0.00501008,-0.0506515,0.0023187,0.0180967,0.00231859,-0.0361779
-5.61905,-1.80952,0.00531685,-0.0358132,0.0397543,-0.035829,-0.101402,-0.0118108,0.0397528,-0.0118101,-0.0993638,0.00669158,0.011182,-0.0311527,0.011179,0.0330057,0.00962231,-0.0311528,0.00962237,0.0190626,-0.003323,0.00491979,0.0155325,0.00492066,-0.0475635,0.00205587,0.0155324,0.00205566,-0.0347979
-5.61905,-1.61905,0.00681226,-0.0366211,0.037061,-0.0366372,-0.104331,-0.0108051,0.0370596,-0.0108044,-0.104613,0.00476976,0.0121106,-0.0296799,0.0121075,0.0340845,0.0091568,-0.02968,0.00915686,0.0230711,-0.00256578,0.00474804,0.0129952,0.00474876,-0.0440526,0.00177208,0.0129949,0.00177175,-0.032926
-5.61905,-1.42857,0.00823339,-0.0373462,0.03394,-0.0373626,-0.10709,-0.00972156,0.0339387,-0.00972086,-0.109592,0.00287483,0.0130082,-0.0277161,0.0130049,0.0350939,0.00854323,-0.0277162,0.00854329,0.0269952,-0.00192179,0.00448779,0.0105393,0.00448836,-0.0401186,0.00147608,0.0105389,0.00147563,-0.0305551
-5.61905,-1.2381,0.00955263,-0.0379841,0.0304042,-0.0380008,-0.109635,-0.00856809,0.0304032,-0.00856742,-0.11421,0.00105772,0.0138546,-0.0252607,0.0138512,0.0360192,0.00778097,-0.0252608,0.00778102,0.0307371,-0.00139018,0.00413577,0.00822212,0.00413622,-0.0357715,0.00117836,0.00822163,0.00117779,-0.0276919
-5.61905,-1.04762,0.010743,-0.0385319,0.0264779,-0.0385488,-0.111923,-0.00735337,0.026477,-0.00735275,-0.118377,-0.000628751,0.0146295,-0.0223293,0.014626,0.0368456,0.00687438,-0.0223293,0.00687443,0.034195,-0.000966123,0.00369216,0.00610133,0.00369249,-0.0310324,0.000890709,0.00610073,0.000890013,-0.0243578
-5.61905,-0.857143,0.0117791,-0.0389878,0.0221964,-0.039005,-0.113909,-0.00608668,0.0221956,-0.00608614,-0.122006,-0.00213224,0.0153125,-0.0189547,0.0153089,0.0375592,0.00583317,-0.0189547,0.00583322,0.0372675,-0.000640904,0.00316102,0.0042328,0.00316125,-0.0259344,0.000625563,0.00423208,0.00062475,-0.0205902
-5.61905,-0.666667,0.012638,-0.0393516,0.0176062,-0.0393689,-0.115553,-0.0047776,0.0176056,-0.00477715,-0.125018,-0.00340346,0.0158849,-0.0151874,0.0158812,0.0381472,0.0046725,-0.0151875,0.00467254,0.039859,-0.000402145,0.00255062,0.00266806,0.00255077,-0.0205224,0.000395254,0.00266725,0.000394338,-0.0164418
-5.61905,-0.47619,0.0133004,-0.0396234,0.012764,-0.0396409,-0.11682,-0.00343575,0.0127636,-0.00343542,-0.127342,-0.00439892,0.0163301,-0.0110946,0.0163263,0.0385986,0.00341265,-0.0110946,0.00341268,0.0418847,-0.000234244,0.00187332,0.00145192,0.00187341,-0.0148524,0.000211123,0.00145103,0.000210123,-0.0119799
-5.61905,-0.285714,0.0137508,-0.0398041,0.00773504,-0.0398217,-0.117681,-0.00207068,0.00773479,-0.00207047,-0.128924,-0.00508336,0.0166348,-0.00675773,0.0166309,0.0389046,0.00207839,-0.00675774,0.00207841,0.0432759,-0.00011894,0.00114521,0.000620203,0.00114526,-0.00899048,8.26399e-05,0.00061927,8.15803e-05,-0.00728427
-5.61905,-0.0952381,0.0139787,-0.0398941,0.00259126,-0.0399118,-0.118117,-0.000691758,0.00259118,-0.000691688,-0.129725,-0.00543199,0.0167895,-0.00226965,0.0167856,0.0390592,0.000698008,-0.00226965,0.000698013,0.043984,-3.6005e-05,0.000385339,0.000197923,0.000385354,-0.00301017,1.66157e-05,0.000196963,1.55255e-05,-0.00244435
-5.61905,0.0952381,0.0139787,-0.0398941,-0.00259126,-0.0399118,-0.118117,0.000691758,-0.00259118,0.000691688,-0.129725,-0.00543199,0.0167895,0.00226965,0.0167856,0.0390592,-0.000698008,0.00226965,-0.000698013,0.043984,3.6005e-05,-0.000385339,0.000197923,-0.000385354,0.00301017,1.66157e-05,0.000196963,1.55255e-05,0.00244435
-5.61905,0.285714,0.0137508,-0.0398041,-0.00773504,-0.0398217,-0.117681,0.00207068,-0.00773479,0.00207047,-0.128924,-0.00508336,0.0166348,0.00675773,0.0166309,0.0389046,-0.00207839,0.00675774,-0.00207841,0.0432759,0.00011894,-0.00114521,0.000620203,-0.00114526,0.00899048,8.26399e-05,0.00061927,8.15803e-05,0.00728427
-5.61905,0.47619,0.0133004,-0.0396234,-0.012764,-0.0396409,-0.11682,0.00343575,-0.0127636,0.00343542,-0.127342,-0.00439892,0.0163301,0.0110946,0.0163263,0.0385986,-0.00341265,0.0110946,-0.00341268,0.0418847,0.000234244,-0.00187332,0.00145192,-0.00187341,0.0148524,0.000211123,0.00145103,0.000210123,0.0119799
-5.61905,0.666667,0.012638,-0.0393516,-0.0176062,-0.0393689,-0.115553,0.0047776,-0.0176056,0.00477715,-0.125018,-0.00340346,0.0158849,0.0151874,0.0158812,0.0381472,-0.0046725,0.0151875,-0.00467254,0.039859,0.000402145,-0.00255062,0.00266806,-0.00255077,0.0205224,0.000395254,0.00266725,0.000394338,0.0164418
-5.61905,0.857143,0.0117791,-0.0389878,-0.0221964,-0.039005,-0.113909,0.00608668,-0.0221956,0.00608614,-0.122006,-0.00213224,0.0153125,0.0189547,0.0153089,0.0375592,-0.00583317,0.0189547,-0.00583322,0.0372675,0.000640904,-0.00316102,0.0042328,-0.00316125,0.0259344,0.000625563,0.00423208,0.00062475,0.0205902
-5.61905,1.04762,0.010743,-0.0385319,-0.0264779,-0.0385488,-0.111923,0.00735337,-0.026477,0.00735275,-0.118377,-0.000628751,0.0146295,0.0223293,0.014626,0.0368456,-0.00687438,0.0223293,-0.00687443,0.034195,0.000966123,-0.00369216,0.00610133,-0.00369249,0.0310324,0.000890709,0.00610073,0.000890013,0.0243578
-5.61905,1.2381,0.00955263,-0.0379841,-0.0304042,-0.0380008,-0.109635,0.00856809,-0.0304032,0.00856742,-0.11421,0.00105772,0.0138546,0.0252607,0.0138512,0.0360192,-0.00778097,0.0252608,-0.00778102,0.0307371,0.00139018,-0.00413577,0.00822212,-0.00413622,0.0357715,0.00117836,0.00822163,0.00117779,0.0276919
-5.61905,1.42857,0.00823339,-0.0373462,-0.03394,-0.0373626,-0.10709,0.00972156,-0.0339387,0.00972086,-0.109592,0.00287483,0.0130082,0.0277161,0.0130049,0.0350939,-0.00854323,0.0277162,-0.00854329,0.0269952,0.00192179,-0.00448779,0.0105393,-0.00448836,0.0401186,0.00147608,0.0105389,0.00147563,0.0305551
-5.61905,1.61905,0.00681226,-0.0366211,-0.037061,-0.0366372,-0.104331,0.0108051,-0.0370596,0.0108044,-0.104613,0.00476976,0.0121106,0.0296799,0.0121075,0.0340845,-0.0091568,0.02968,-0.00915686,0.0230711,0.00256578,-0.00474804,0.0129952,-0.00474876,0.0440526,0.00177208,0.0129949,0.00177175,0.032926
-5.61905,1.80952,0.00531685,-0.0358132,-0.0397543,-0.035829,-0.101402,0.0118108,-0.0397528,0.0118101,-0.0993638,0.00669158,0.011182,0.0311527,0.011179,0.0330057,-0.00962231,0.0311528,-0.00962237,0.0190626,0.003323,-0.00491979,0.0155325,-0.00492066,0.0475635,0.00205587,0.0155324,0.00205566,0.0347979
-5.61905,2,0.00377453,-0.0349285,-0.0420174,-0.034944,-0.0983464,0.0127321,-0.0420158,0.0127314,-0.0939314,0.00859322,0.0102411,0.0321496,0.0102383,0.0318721,-0.00994474,0.0321497,-0.0099448,0.0150599,0.0041905,-0.00500904,0.0180967,-0.00501008,0.0506515,0.0023187,0.0180967,0.00231859,0.0361779
-5.61905,2.19048,0.00221156,-0.0339743,-0.0438569,-0.0339895,-0.0952024,0.0135637,-0.0438551,0.0135631,-0.0883975,0.010433,0.00930491,0.0326974,0.00930229,0.0306979,-0.0101327,0.0326975,-0.0101327,0.0111425,0.00516181,-0.00502384,0.0206371,-0.00502503,0.0533252,0.00255375,0.0206372,0.00255373,0.0370848
-5.61905,2.38095,0.000652439,-0.0329591,-0.0452874,-0.032974,-0.0920057,0.0143019,-0.0452855,0.0143013,-0.0828367,0.0121755,0.00838819,0.0328322,0.00838572,0.0294962,-0.0101974,0.0328322,-0.0101975,0.00737795,0.00622742,-0.00497352,0.023109,-0.00497486,0.0556002,0.00275624,0.0231092,0.00275629,0.0375468
-5.61905,2.57143,-0.000880647,-0.0318923,-0.0463299,-0.0319069,-0.0887876,0.0149447,-0.0463279,0.0149441,-0.077315,0.0137922,0.00750321,0.0325964,0.0075009,0.0282791,-0.0101522,0.0325965,-0.0101523,0.00382047,0.00737535,-0.00486807,0.0254735,-0.00486954,0.0574976,0.0029233,0.0254738,0.00292341,0.0375994
-5.61905,2.7619,-0.00236822,-0.0307837,-0.0470106,-0.030798,-0.0855749,0.0154915,-0.0470085,0.015491,-0.0718892,0.0152616,0.00665976,0.0320365,0.00665761,0.0270575,-0.0100114,0.0320366,-0.0100114,0.000511328,0.00859179,-0.00471751,0.027699,-0.00471912,0.0590421,0.00305381,0.0276994,0.00305396,0.0372833
-5.61905,2.95238,-0.00379373,-0.0296435,-0.0473588,-0.0296575,-0.0823904,0.0159435,-0.0473567,0.015943,-0.0666068,0.0165687,0.00586519,0.0312007,0.00586319,0.0258411,-0.00978951,0.0312008,-0.00978956,-0.00252065,0.00986174,-0.00453155,0.0297604,-0.00453326,0.0602606,0.00314807,0.0297609,0.00314826,0.036642
-5.61905,3.14286,-0.00514363,-0.0284817,-0.0474063,-0.0284954,-0.0792529,0.0163032,-0.0474041,0.0163028,-0.0615062,0.0177049,0.00512457,0.0301366,0.00512271,0.0246382,-0.00950112,0.0301367,-0.00950117,-0.00525796,0.0111696,-0.00431914,0.0316394,-0.00432095,0.0611815,0.0032076,0.0316399,0.00320781,0.0357201
-5.61905,3.33333,-0.00640735,-0.0273079,-0.0471858,-0.0273214,-0.0761772,0.0165742,-0.0471836,0.0165738,-0.0566171,0.0186669,0.00444092,0.0288903,0.0044392,0.0234559,-0.00915997,0.0288903,-0.00916001,-0.00769301,0.0124998,-0.00408837,0.0333236,-0.00409025,0.0618332,0.00323477,0.0333242,0.00323499,0.0345618
-5.61905,3.52381,-0.00757714,-0.0261312,-0.04673,-0.0261443,-0.0731752,0.0167613,-0.0467277,0.0167609,-0.0519615,0.0194558,0.00381551,0.0275045,0.00381392,0.0223003,-0.00877882,0.0275046,-0.00877886,-0.00982655,0.0138373,-0.0038463,0.0348065,-0.00384823,0.0622436,0.00323254,0.0348071,0.00323277,0.0332097
-5.61905,3.71429,-0.00864786,-0.0249598,-0.0460707,-0.0249726,-0.0702557,0.0168698,-0.0460684,0.0168694,-0.047554,0.0200769,0.00324813,0.0260186,0.00324666,0.0211762,-0.00836919,0.0260186,-0.00836923,-0.0116661,0.0151677,-0.00359891,0.0360861,-0.00360088,0.0624395,0.00320426,0.0360867,0.00320449,0.0317039
-5.61905,3.90476,-0.00961672,-0.0238011,-0.0452385,-0.0238137,-0.0674251,0.0169057,-0.0452362,0.0169054,-0.0434033,0.0205383,0.0027374,0.0244673,0.00273604,0.0200874,-0.00794125,0.0244674,-0.00794128,-0.0132244,0.0164782,-0.00335118,0.0371647,-0.00335317,0.062446,0.00315342,0.0371653,0.00315364,0.0300812
-5.61905,4.09524,-0.010483,-0.0226618,-0.0442621,-0.0226741,-0.0646879,0.0168755,-0.0442597,0.0168752,-0.0395129,0.0208501,0.00228101,0.0228813,0.00227976,0.0190368,-0.00750376,0.0228814,-0.00750379,-0.0145181,0.0177568,-0.0031071,0.0380478,-0.0031091,0.0622868,0.0030835,0.0380485,0.00308371,0.028375
-5.61905,4.28571,-0.0112476,-0.0215472,-0.0431679,-0.0215593,-0.0620467,0.0167855,-0.0431655,0.0167852,-0.0358819,0.0210242,0.00187603,0.0212866,0.00187488,0.0180266,-0.00706412,0.0212866,-0.00706415,-0.0155664,0.0189936,-0.00286979,0.0387437,-0.00287179,0.0619833,0.00299787,0.0387443,0.00299807,0.026615
-5.61905,4.47619,-0.0119131,-0.0204621,-0.0419801,-0.0204739,-0.0595027,0.0166422,-0.0419778,0.0166419,-0.0325059,0.0210733,0.00151906,0.0197049,0.001518,0.0170581,-0.00662845,0.019705,-0.00662847,-0.01639,0.0201799,-0.00264161,0.0392624,-0.00264359,0.0615554,0.00289969,0.039263,0.00289987,0.0248269
-5.61905,4.66667,-0.0124831,-0.0194102,-0.0407203,-0.0194217,-0.0570561,0.016452,-0.040718,0.0164517,-0.0293777,0.0210105,0.00120642,0.0181541,0.00120545,0.0161321,-0.00620161,0.0181541,-0.00620163,-0.0170104,0.0213083,-0.00242415,0.0396155,-0.0024261,0.0610207,0.00279183,0.0396162,0.002792,0.0230333
-5.61905,4.85714,-0.0129619,-0.0183944,-0.0394084,-0.0184056,-0.0547062,0.0162211,-0.0394061,0.0162209,-0.0264882,0.0208488,0.000934374,0.0166485,0.000933482,0.0152489,-0.00578753,0.0166486,-0.00578755,-0.0174491,0.0223738,-0.00221874,0.0398156,-0.00222065,0.0603954,0.00267694,0.0398161,0.00267709,0.0212524
-5.61905,5.04762,-0.0133558,-0.0174164,-0.0380552,-0.0174273,-0.0524517,0.0159533,-0.0380527,0.0159531,-0.0238246,0.0206013,0.000699039,0.0151968,0.00069822,0.0144083,-0.00538809,0.0151968,-0.00538811,-0.0177266,0.0233655,-0.00202376,0.0398756,-0.00202563,0.0596926,0.00255683,0.0398772,0.00255696,0.019508
-5.61905,5.2381,-0.013639,-0.0164877,-0.036838,-0.0164983,-0.0502872,0.0157055,-0.0368366,0.0157053,-0.0213021,0.0202723,0.000499238,0.0138611,0.000498487,0.013609,-0.00502329,0.0138612,-0.0050233,-0.0178955,0.0244483,-0.00189236,0.0397781,-0.00189419,0.0589427,0.00244431,0.0397774,0.00244449,0.0176778
-5.61905,5.42857,-0.0138721,-0.0155838,-0.0354212,-0.0155942,-0.0482133,0.0153639,-0.0354168,0.0153634,-0.0177101,0.0198837,0.000326289,0.0125223,0.000325596,0.0128499,-0.00464959,0.012522,-0.0046496,-0.0184248,0.0252562,-0.0017018,0.0396075,-0.00170355,0.0581138,0.002316,0.039616,0.00231584,0.0167993
-5.61905,5.61905,-0.0144626,-0.0146537,-0.032331,-0.0146636,-0.0462945,0.014523,-0.0323438,0.0145231,-0.0296693,0.0195714,0.000156431,0.0107684,0.000155822,0.0121554,-0.00428048,0.0107716,-0.00428049,-0.0132184,0.0242737,-0.0010439,0.0397282,-0.00104563,0.0572372,0.00209788,0.0396588,0.0020984,0.0127899
-5.61905,5.80952,-0.0189021,-0.0126522,-0.00799017,-0.0126611,-0.0452153,0.00716858,-0.00796,0.00715874,-0.0433574,0.0201501,-0.000268319,0.00231526,-0.000268698,0.011717,-0.00118633,0.00231734,-0.00118672,-0.00608544,0.00187952,0.0062687,0.0447972,0.00626734,0.0544965,0.000560629,0.0447872,0.000559545,0.00286367
-5.42857,-5.80952,-0.0241749,-0.0129578,0.00716487,-0.0129569,-0.0450961,-0.00753887,0.0070864,-0.00753976,-0.0462601,0.0202508,-0.000489107,-0.00196531,-0.000489097,0.0119853,0.00122782,-0.00196831,0.00122778,-0.00652874,0.0105917,-0.00675473,0.0477032,-0.00675533,-0.0567534,0.000577243,0.0477189,0.000578087,-0.00258284
-5.42857,-5.61905,-0.0196403,-0.0150593,0.0320342,-0.0150584,-0.0461637,-0.0152235,0.0320303,-0.0152233,-0.0309336,0.0195712,-7.15914e-05,-0.0105534,-7.15439e-05,0.0124435,0.00447129,-0.0105531,0.0044713,-0.0144915,-0.0118943,0.000751711,0.0428841,0.000751378,-0.0596385,0.00219338,0.0428911,0.00219353,-0.0118844
-5.42857,-5.42857,-0.0190574,-0.0160458,0.035134,-0.0160449,-0.0481268,-0.0161094,0.0351292,-0.0161092,-0.0185687,0.0197893,9.44001e-05,-0.0124428,9.44509e-05,0.0131766,0.00487803,-0.0124429,0.00487803,-0.0201796,-0.0122099,0.00140011,0.0430449,0.00139971,-0.0606413,0.00242834,0.0430455,0.00242831,-0.0157797
-5.42857,-5.2381,-0.0186722,-0.0170008,0.0365828,-0.0169999,-0.0502588,-0.0164399,0.0365798,-0.0164397,-0.0224061,0.0200123,0.000268601,-0.0139096,0.000268655,0.0139794,0.00528815,-0.0139097,0.00528817,-0.0197501,-0.0107156,0.00152972,0.043541,0.00152932,-0.0615989,0.00256233,0.0435416,0.00256252,-0.0166977
-5.42857,-5.04762,-0.0182081,-0.0179858,0.0378443,-0.0179849,-0.0524903,-0.016675,0.0378403,-0.0166748,-0.0251468,0.020141,0.000474319,-0.0154044,0.000474375,0.0148268,0.00569762,-0.0154045,0.00569763,-0.019707,-0.00891814,0.00159981,0.043969,0.00159935,-0.0624855,0.00268116,0.0439697,0.00268134,-0.0185973
-5.42857,-4.85714,-0.017591,-0.0190246,0.0392507,-0.0190237,-0.0548227,-0.0169229,0.0392467,-0.0169227,-0.0280271,0.020146,0.000721736,-0.0170409,0.000721793,0.0157203,0.00614778,-0.017041,0.0061478,-0.0195559,-0.00717171,0.00172581,0.0442373,0.00172531,-0.0633293,0.00280727,0.0442381,0.00280746,-0.0204177
-5.42857,-4.66667,-0.0168415,-0.0201058,0.0406243,-0.0201049,-0.0572632,-0.0171251,0.0406202,-0.0171249,-0.0311444,0.0200161,0.00101349,-0.0187588,0.00101355,0.0166615,0.00661885,-0.018759,0.00661888,-0.0192398,-0.00531608,0.0018544,0.0443641,0.00185384,-0.0640994,0.00292741,0.0443649,0.00292762,-0.0222906
-5.42857,-4.47619,-0.0159477,-0.0212276,0.0419545,-0.0212267,-0.0598147,-0.0172771,0.0419503,-0.0172768,-0.0345089,0.019731,0.00135519,-0.0205507,0.00135525,0.0176509,0.00710921,-0.0205508,0.00710923,-0.0187339,-0.00336549,0.00198667,0.0443296,0.00198606,-0.0647815,0.00303956,0.0443304,0.00303978,-0.0241943
-5.42857,-4.28571,-0.0148991,-0.0223871,0.043222,-0.0223863,-0.0624799,-0.0173719,0.0432177,-0.0173716,-0.0381285,0.0192694,0.00175258,-0.0224029,0.00175264,0.0186886,0.00761513,-0.0224031,0.00761517,-0.0180128,-0.00133085,0.00212128,0.044115,0.0021206,-0.0653584,0.00314088,0.0441159,0.00314111,-0.0261113
-5.42857,-4.09524,-0.0136857,-0.0235807,0.0444055,-0.0235799,-0.0652605,-0.0174028,0.0444012,-0.0174024,-0.042009,0.0186098,0.00221152,-0.0242978,0.00221158,0.0197738,0.00813176,-0.024298,0.0081318,-0.0170504,0.000772523,0.00225679,0.0437015,0.00225603,-0.0658107,0.00322831,0.0437024,0.00322856,-0.0280202
-5.42857,-3.90476,-0.0122989,-0.0248035,0.0454808,-0.0248028,-0.0681574,-0.0173631,0.0454764,-0.0173626,-0.0461529,0.0177306,0.00273783,-0.0262127,0.00273789,0.0209054,0.00865278,-0.0262129,0.00865282,-0.0158203,0.00292539,0.00239134,0.0430708,0.0023905,-0.0661168,0.00329854,0.0430717,0.0032988,-0.0298955
-5.42857,-3.71429,-0.0107315,-0.0260499,0.046421,-0.0260492,-0.07117,-0.0172464,0.0464166,-0.0172459,-0.0505592,0.0166111,0.00333702,-0.0281192,0.00333706,0.022081,0.00917024,-0.0281194,0.00917029,-0.0142975,0.00510392,0.0025227,0.0422057,0.00252178,-0.0662526,0.00334807,0.0422066,0.00334834,-0.0317072
-5.42857,-3.52381,-0.00897856,-0.0273132,0.0471968,-0.0273126,-0.0742959,-0.017047,0.0471924,-0.0170464,-0.0552224,0.0152325,0.00401402,-0.0299833,0.00401406,0.0232979,0.00967448,-0.0299835,0.00967454,-0.012459,0.00727941,0.00264827,0.0410909,0.00264725,-0.0661917,0.00337332,0.0410919,0.00337358,-0.033421
-5.42857,-3.33333,-0.00703807,-0.0285856,0.0477764,-0.0285851,-0.0775306,-0.0167598,0.047772,-0.0167592,-0.0601316,0.0135788,0.00477285,-0.0317645,0.00477288,0.0245517,0.010154,-0.0317647,0.010154,-0.0102852,0.00941808,0.00276503,0.0397145,0.00276392,-0.0659054,0.00337076,0.0397154,0.00337102,-0.0349979
-5.42857,-3.14286,-0.00491153,-0.0298584,0.0481259,-0.029858,-0.0808667,-0.0163811,0.0481216,-0.0163804,-0.0652698,0.0116384,0.00561617,-0.0334161,0.0056162,0.0258374,0.0105953,-0.0334163,0.0105954,-0.00776191,0.0114811,0.00286959,0.0380684,0.00286837,-0.0653629,0.0033371,0.0380694,0.00333733,-0.0363946
-5.42857,-2.95238,-0.00260483,-0.0311221,0.04821,-0.0311218,-0.0842936,-0.0159083,0.0482057,-0.0159075,-0.070613,0.00940555,0.00654484,-0.0348855,0.00654484,0.0271483,0.0109832,-0.0348857,0.0109833,-0.00488205,0.013425,0.00295817,0.0361502,0.00295684,-0.0645317,0.00326945,0.0361511,0.00326966,-0.0375639
-5.42857,-2.7619,-0.000129039,-0.0323664,0.0479926,-0.0323662,-0.0877965,-0.0153405,0.0479884,-0.0153396,-0.0761293,0.00688201,0.00755734,-0.0361148,0.00755733,0.0284766,0.0113009,-0.036115,0.011301,-0.00164773,0.0152019,0.00302671,0.0339641,0.00302528,-0.0633782,0.00316565,0.033965,0.00316581,-0.0384554
-5.42857,-2.57143,0.00249882,-0.0335806,0.0474377,-0.0335806,-0.0913564,-0.0146786,0.0474337,-0.0146776,-0.0817785,0.00407871,0.00864933,-0.0370418,0.00864929,0.0298128,0.0115301,-0.0370421,0.0115302,0.00192764,0.0167609,0.00307092,0.0315227,0.00306938,-0.0618687,0.00302444,0.0315236,0.00302455,-0.0390169
-5.42857,-2.38095,0.0052551,-0.0347537,0.0465109,-0.0347539,-0.0949488,-0.0139255,0.046507,-0.0139244,-0.0875113,0.00101736,0.00981304,-0.0376023,0.00981298,0.0311463,0.011652,-0.0376026,0.0116521,0.00581725,0.0180495,0.00308642,0.0288479,0.00308479,-0.0599703,0.00284583,0.0288487,0.00284587,-0.0391958
-5.42857,-2.19048,0.00810903,-0.0358748,0.0451804,-0.0358753,-0.0985437,-0.013086,0.0451767,-0.0130849,-0.0932695,-0.00226807,0.0110369,-0.0377321,0.0110368,0.0324646,0.0116474,-0.0377323,0.0116475,0.00997915,0.0190153,0.00306889,0.0259721,0.00306718,-0.0576522,0.00263133,0.0259728,0.00263127,-0.0389412
-5.42857,-2,0.0110224,-0.0369335,0.0434191,-0.0369343,-0.102105,-0.0121669,0.0434155,-0.0121657,-0.098986,-0.00573044,0.0123052,-0.0373699,0.0123051,0.0337544,0.0114981,-0.0373701,0.0114983,0.014355,0.0196085,0.00301429,0.0229391,0.00301252,-0.0548879,0.0023842,0.0229398,0.00238404,-0.0382062
