x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
36.5714,-247.873,1.01113,-0.00228545,-0.0860342,-0.00228533,0.999608,0.0165885,-0.0860284,0.016589,1.6109
36.5714,-239.746,1.01186,-0.00251639,-0.0882704,-0.00251632,0.999684,0.0175315,-0.0882682,0.0175321,1.61395
36.5714,-231.619,1.01289,-0.0028671,-0.0930279,-0.00286703,0.999744,0.0194061,-0.0930277,0.0194067,1.62864
36.5714,-223.492,1.01407,-0.00328567,-0.0983103,-0.00328557,0.999818,0.0215796,-0.0983101,0.0215803,1.6447
36.5714,-215.365,1.01537,-0.00377487,-0.104005,-0.00377475,0.999916,0.0240431,-0.104004,0.024044,1.66139
36.5714,-207.238,1.01683,-0.00434812,-0.110138,-0.00434796,1.00004,0.0268387,-0.110137,0.0268398,1.67872
36.5714,-199.111,1.01845,-0.00502179,-0.116744,-0.00502159,1.00021,0.0300178,-0.116744,0.0300192,1.69666
36.5714,-190.984,1.02027,-0.0058157,-0.123859,-0.00581545,1.00043,0.0336412,-0.123859,0.0336428,1.7152
36.5714,-182.857,1.02229,-0.00675386,-0.131521,-0.00675353,1.00072,0.0377796,-0.131521,0.0377817,1.73434
36.5714,-174.73,1.02455,-0.0078654,-0.139764,-0.00786497,1.00109,0.0425161,-0.139764,0.0425187,1.75403
36.5714,-166.603,1.02708,-0.00918559,-0.148621,-0.00918505,1.00157,0.0479477,-0.148622,0.0479509,1.77421
36.5714,-158.476,1.0299,-0.0107571,-0.158119,-0.0107564,1.00219,0.0541874,-0.15812,0.0541915,1.7948
36.5714,-150.349,1.03304,-0.0126315,-0.168275,-0.0126306,1.00299,0.0613665,-0.168277,0.0613716,1.81568
36.5714,-142.222,1.03652,-0.0148703,-0.179094,-0.0148692,1.00404,0.0696362,-0.179096,0.0696426,1.83668
36.5714,-134.095,1.04037,-0.0175469,-0.190556,-0.0175455,1.00541,0.0791694,-0.19056,0.0791774,1.8576
36.5714,-125.968,1.04461,-0.0207473,-0.202613,-0.0207456,1.00719,0.0901608,-0.202618,0.0901708,1.87813
36.5714,-117.841,1.04922,-0.0245706,-0.21517,-0.0245686,1.00951,0.102825,-0.215178,0.102838,1.8979
36.5714,-109.714,1.0542,-0.0291282,-0.228073,-0.0291261,1.01255,0.117392,-0.228086,0.117407,1.91639
36.5714,-101.587,1.05948,-0.0345401,-0.241086,-0.0345381,1.01652,0.134095,-0.241106,0.134114,1.93295
36.5714,-93.4603,1.06496,-0.0409273,-0.253864,-0.0409261,1.02171,0.153151,-0.253895,0.153172,1.94671
36.5714,-85.3333,1.07048,-0.0483988,-0.265923,-0.0484001,1.02849,0.174723,-0.265971,0.174748,1.95653
36.5714,-77.2063,1.07581,-0.0570305,-0.276607,-0.0570373,1.0373,0.198871,-0.276682,0.198897,1.96091
36.5714,-69.0794,1.0806,-0.0668362,-0.285059,-0.0668542,1.04871,0.22546,-0.285179,0.225486,1.9579
36.5714,-60.9524,1.08446,-0.0777344,-0.290208,-0.0777741,1.06338,0.254051,-0.290398,0.254075,1.9449
36.5714,-52.8254,1.08692,-0.0895227,-0.290781,-0.089602,1.08211,0.283753,-0.291081,0.283771,1.91861
36.5714,-44.6984,1.08755,-0.101887,-0.285343,-0.102034,1.1059,0.31306,-0.285807,0.313074,1.87494
36.5714,-36.5714,1.08593,-0.114403,-0.272279,-0.114659,1.1362,0.339714,-0.272971,0.339746,1.80928
36.5714,-28.4444,1.08167,-0.126785,-0.249565,-0.127183,1.1759,0.360557,-0.250473,0.360647,1.71875
36.5714,-20.3175,1.07241,-0.136745,-0.213135,-0.137321,1.23381,0.377939,-0.21463,0.378397,1.62113
36.5714,-12.1905,1.04127,-0.153027,-0.208101,-0.153184,1.36135,0.453654,-0.206313,0.451355,1.46452
36.5714,-4.06349,1.02519,-0.309986,-0.139164,-0.295724,1.70776,0.315559,-0.131509,0.310781,0.964881
36.5714,4.06349,1.02519,-0.309986,0.139164,-0.295724,1.70776,-0.315559,0.131509,-0.310781,0.964881
36.5714,12.1905,1.04127,-0.153027,0.208101,-0.153184,1.36135,-0.453654,0.206313,-0.451355,1.46452
36.5714,20.3175,1.07241,-0.136745,0.213135,-0.137321,1.23381,-0.377939,0.21463,-0.378397,1.62113
36.5714,28.4444,1.08167,-0.126785,0.249565,-0.127183,1.1759,-0.360557,0.250473,-0.360647,1.71875
36.5714,36.5714,1.08593,-0.114403,0.272279,-0.114659,1.1362,-0.339714,0.272971,-0.339746,1.80928
36.5714,44.6984,1.08755,-0.101887,0.285343,-0.102034,1.1059,-0.31306,0.285807,-0.313074,1.87494
36.5714,52.8254,1.08692,-0.0895227,0.290781,-0.089602,1.08211,-0.283753,0.291081,-0.283771,1.91861
36.5714,60.9524,1.08446,-0.0777344,0.290208,-0.0777741,1.06338,-0.254051,0.290398,-0.254075,1.9449
36.5714,69.0794,1.0806,-0.0668362,0.285059,-0.0668542,1.04871,-0.22546,0.285179,-0.225486,1.9579
36.5714,77.2063,1.07581,-0.0570305,0.276607,-0.0570373,1.0373,-0.198871,0.276682,-0.198897,1.96091
36.5714,85.3333,1.07048,-0.0483988,0.265923,-0.0484001,1.02849,-0.174723,0.265971,-0.174748,1.95653
36.5714,93.4603,1.06496,-0.0409273,0.253864,-0.0409261,1.02171,-0.153151,0.253895,-0.153172,1.94671
36.5714,101.587,1.05948,-0.0345401,0.241086,-0.0345381,1.01652,-0.134095,0.241106,-0.134114,1.93295
36.5714,109.714,1.0542,-0.0291282,0.228073,-0.0291261,1.01255,-0.117392,0.228086,-0.117407,1.91639
36.5714,117.841,1.04922,-0.0245706,0.21517,-0.0245686,1.00951,-0.102825,0.215178,-0.102838,1.8979
36.5714,125.968,1.04461,-0.0207473,0.202613,-0.0207456,1.00719,-0.0901608,0.202618,-0.0901708,1.87813
36.5714,134.095,1.04037,-0.0175469,0.190556,-0.0175455,1.00541,-0.0791694,0.19056,-0.0791774,1.8576
36.5714,142.222,1.03652,-0.0148703,0.179094,-0.0148692,1.00404,-0.0696362,0.179096,-0.0696426,1.83668
36.5714,150.349,1.03304,-0.0126315,0.168275,-0.0126306,1.00299,-0.0613665,0.168277,-0.0613716,1.81568
36.5714,158.476,1.0299,-0.0107571,0.158119,-0.0107564,1.00219,-0.0541874,0.15812,-0.0541915,1.7948
36.5714,166.603,1.02708,-0.00918559,0.148621,-0.00918505,1.00157,-0.0479477,0.148622,-0.0479509,1.77421
36.5714,174.73,1.02455,-0.0078654,0.139764,-0.00786497,1.00109,-0.0425161,0.139764,-0.0425187,1.75403
36.5714,182.857,1.02229,-0.00675386,0.131521,-0.00675353,1.00072,-0.0377796,0.131521,-0.0377817,1.73434
36.5714,190.984,1.02027,-0.0058157,0.123859,-0.00581545,1.00043,-0.0336412,0.123859,-0.0336428,1.7152
36.5714,199.111,1.01845,-0.00502179,0.116744,-0.00502159,1.00021,-0.0300178,0.116744,-0.0300192,1.69666
36.5714,207.238,1.01683,-0.00434812,0.110138,-0.00434796,1.00004,-0.0268387,0.110137,-0.0268398,1.67872
36.5714,215.365,1.01537,-0.00377487,0.104005,-0.00377475,0.999916,-0.0240431,0.104004,-0.024044,1.66139
36.5714,223.492,1.01407,-0.00328567,0.0983103,-0.00328557,0.999818,-0.0215796,0.0983101,-0.0215803,1.6447
36.5714,231.619,1.01289,-0.00286713,0.0930279,-0.00286706,0.999744,-0.0194061,0.0930277,-0.0194067,1.62864
36.5714,239.746,1.01186,-0.00251667,0.0882705,-0.00251661,0.999684,-0.0175315,0.0882682,-0.0175321,1.61395
36.5714,247.873,1.01114,-0.00228645,0.0860346,-0.00228633,0.999609,-0.0165886,0.0860288,-0.0165891,1.61091
36.5714,256,1.01151,-0.00226206,0.0855337,-0.00226203,1.00004,-0.016323,0.0855314,-0.0163231,1.61055
44.6984,-256,1.01696,-0.00363048,-0.102538,-0.00363045,1.00037,0.021542,-0.102535,0.0215421,1.602
44.6984,-247.873,1.01661,-0.00366577,-0.103121,-0.00366562,0.999949,0.0218667,-0.103115,0.0218672,1.60225
44.6984,-239.746,1.01765,-0.00401932,-0.105749,-0.00401922,1.00007,0.023033,-0.105747,0.0230336,1.60501
44.6984,-231.619,1.01915,-0.00455385,-0.111346,-0.00455374,1.00019,0.0253556,-0.111346,0.0253563,1.61896
44.6984,-223.492,1.02086,-0.00518901,-0.117547,-0.00518886,1.00034,0.0280374,-0.117546,0.0280382,1.63416
44.6984,-215.365,1.02276,-0.0059279,-0.124217,-0.00592772,1.00053,0.0310636,-0.124217,0.0310646,1.64991
44.6984,-207.238,1.02487,-0.00678967,-0.131384,-0.00678944,1.00078,0.0344819,-0.131384,0.0344832,1.66616
44.6984,-199.111,1.02721,-0.00779756,-0.139086,-0.00779727,1.00108,0.038351,-0.139086,0.0383526,1.68291
44.6984,-190.984,1.02983,-0.00897955,-0.14736,-0.00897917,1.00147,0.0427388,-0.14736,0.0427408,1.70013
44.6984,-182.857,1.03274,-0.0103693,-0.156243,-0.0103689,1.00196,0.0477246,-0.156243,0.047727,1.71778
44.6984,-174.73,1.03599,-0.0120076,-0.165771,-0.012007,1.00257,0.0534001,-0.165771,0.0534032,1.73579
44.6984,-166.603,1.03961,-0.0139434,-0.175975,-0.0139426,1.00336,0.0598716,-0.175976,0.0598754,1.75409
44.6984,-158.476,1.04363,-0.0162356,-0.186879,-0.0162346,1.00436,0.0672615,-0.18688,0.0672663,1.77255
44.6984,-150.349,1.04811,-0.0189551,-0.198496,-0.0189537,1.00563,0.0757102,-0.198498,0.0757163,1.79104
44.6984,-142.222,1.05308,-0.0221861,-0.210822,-0.0221844,1.00726,0.0853774,-0.210824,0.085385,1.80935
44.6984,-134.095,1.05857,-0.0260287,-0.223826,-0.0260266,1.00935,0.0964426,-0.22383,0.0964522,1.82722
44.6984,-125.968,1.06461,-0.0306003,-0.237447,-0.0305976,1.01204,0.109104,-0.237453,0.109116,1.84432
44.6984,-117.841,1.0712,-0.0360364,-0.251574,-0.0360332,1.0155,0.123577,-0.251582,0.123592,1.86021
44.6984,-109.714,1.07834,-0.0424908,-0.266033,-0.042487,1.01996,0.140083,-0.266045,0.140102,1.87434
44.6984,-101.587,1.08598,-0.050133,-0.280566,-0.0501289,1.02572,0.158842,-0.280586,0.158866,1.886
44.6984,-93.4603,1.09401,-0.0591428,-0.294812,-0.0591388,1.03317,0.180045,-0.294841,0.180073,1.89427
44.6984,-85.3333,1.1023,-0.0697004,-0.308273,-0.0696978,1.0428,0.20382,-0.308319,0.203855,1.898
44.6984,-77.2063,1.1106,-0.0819723,-0.320296,-0.0819734,1.05522,0.230181,-0.320366,0.230223,1.89569
44.6984,-69.0794,1.11862,-0.0960947,-0.330044,-0.096104,1.07123,0.258946,-0.330151,0.258997,1.88545
44.6984,-60.9524,1.12599,-0.112163,-0.336486,-0.112188,1.09183,0.28964,-0.33665,0.289703,1.86485
44.6984,-52.8254,1.13228,-0.130241,-0.338397,-0.130293,1.1183,0.321362,-0.338644,0.321443,1.8309
44.6984,-44.6984,1.1371,-0.150434,-0.334375,-0.150529,1.15248,0.352665,-0.334736,0.352783,1.78002
44.6984,-36.5714,1.14002,-0.17308,-0.32288,-0.173228,1.19736,0.381522,-0.323373,0.381714,1.70836
44.6984,-28.4444,1.14046,-0.199434,-0.302525,-0.199595,1.25912,0.405987,-0.303128,0.406326,1.61305
44.6984,-20.3175,1.13636,-0.23384,-0.275895,-0.23378,1.35372,0.427451,-0.27629,0.427981,1.48527
44.6984,-12.1905,1.13492,-0.306687,-0.242543,-0.304093,1.52359,0.418157,-0.240641,0.41831,1.26102
44.6984,-4.06349,1.1455,-0.41421,-0.110312,-0.404811,1.73852,0.201365,-0.108015,0.201262,0.968051
44.6984,4.06349,1.1455,-0.41421,0.110312,-0.404811,1.73852,-0.201365,0.108015,-0.201262,0.968051
44.6984,12.1905,1.13492,-0.306687,0.242543,-0.304093,1.52359,-0.418157,0.240641,-0.41831,1.26102
44.6984,20.3175,1.13636,-0.23384,0.275895,-0.23378,1.35372,-0.427451,0.27629,-0.427981,1.48527
44.6984,28.4444,1.14046,-0.199434,0.302525,-0.199595,1.25912,-0.405987,0.303128,-0.406326,1.61305
44.6984,36.5714,1.14002,-0.17308,0.32288,-0.173228,1.19736,-0.381522,0.323373,-0.381714,1.70836
44.6984,44.6984,1.1371,-0.150434,0.334375,-0.150529,1.15248,-0.352665,0.334736,-0.352783,1.78002
44.6984,52.8254,1.13228,-0.130241,0.338397,-0.130293,1.1183,-0.321362,0.338644,-0.321443,1.8309
44.6984,60.9524,1.12599,-0.112163,0.336486,-0.112188,1.09183,-0.28964,0.33665,-0.289703,1.86485
44.6984,69.0794,1.11862,-0.0960947,0.330044,-0.096104,1.07123,-0.258946,0.330151,-0.258997,1.88545
44.6984,77.2063,1.1106,-0.0819723,0.320296,-0.0819734,1.05522,-0.230181,0.320366,-0.230223,1.89569
44.6984,85.3333,1.1023,-0.0697004,0.308273,-0.0696978,1.0428,-0.20382,0.308319,-0.203855,1.898
44.6984,93.4603,1.09401,-0.0591428,0.294812,-0.0591388,1.03317,-0.180045,0.294841,-0.180073,1.89427
44.6984,101.587,1.08598,-0.050133,0.280566,-0.0501289,1.02572,-0.158842,0.280586,-0.158866,1.886
44.6984,109.714,1.07834,-0.0424908,0.266033,-0.042487,1.01996,-0.140083,0.266045,-0.140102,1.87434
44.6984,117.841,1.0712,-0.0360364,0.251574,-0.0360332,1.0155,-0.123577,0.251582,-0.123592,1.86021
44.6984,125.968,1.06461,-0.0306003,0.237447,-0.0305976,1.01204,-0.109104,0.237453,-0.109116,1.84432
44.6984,134.095,1.05857,-0.0260287,0.223826,-0.0260266,1.00935,-0.0964426,0.22383,-0.0964522,1.82722
44.6984,142.222,1.05308,-0.0221861,0.210822,-0.0221844,1.00726,-0.0853774,0.210824,-0.085385,1.80935
44.6984,150.349,1.04811,-0.0189551,0.198496,-0.0189537,1.00563,-0.0757102,0.198498,-0.0757163,1.79104
44.6984,158.476,1.04363,-0.0162356,0.186879,-0.0162346,1.00436,-0.0672615,0.18688,-0.0672663,1.77255
44.6984,166.603,1.03961,-0.0139434,0.175975,-0.0139426,1.00336,-0.0598716,0.175976,-0.0598754,1.75409
44.6984,174.73,1.03599,-0.0120076,0.165771,-0.012007,1.00257,-0.0534001,0.165771,-0.0534032,1.73579
44.6984,182.857,1.03274,-0.0103693,0.156243,-0.0103689,1.00196,-0.0477246,0.156243,-0.047727,1.71778
44.6984,190.984,1.02983,-0.00897955,0.14736,-0.00897917,1.00147,-0.0427388,0.14736,-0.0427408,1.70013
44.6984,199.111,1.02721,-0.00779756,0.139086,-0.00779727,1.00108,-0.038351,0.139086,-0.0383526,1.68291
44.6984,207.238,1.02487,-0.00678967,0.131384,-0.00678944,1.00078,-0.0344819,0.131384,-0.0344832,1.66616
44.6984,215.365,1.02276,-0.0059279,0.124217,-0.00592772,1.00053,-0.0310636,0.124217,-0.0310646,1.64991
44.6984,223.492,1.02086,-0.00518901,0.117547,-0.00518887,1.00034,-0.0280374,0.117546,-0.0280382,1.63416
44.6984,231.619,1.01915,-0.00455391,0.111346,-0.00455379,1.00019,-0.0253556,0.111346,-0.0253563,1.61896
44.6984,239.746,1.01765,-0.00401975,0.10575,-0.00401965,1.00007,-0.023033,0.105747,-0.0230337,1.60502
44.6984,247.873,1.01661,-0.00366732,0.103122,-0.00366717,0.99995,-0.0218669,0.103116,-0.0218674,1.60226
44.6984,256,1.01696,-0.0036311,0.102538,-0.00363108,1.00037,-0.0215421,0.102536,-0.0215422,1.60201
52.8254,-256,1.02329,-0.0052549,-0.118782,-0.00525486,1.00078,0.026463,-0.11878,0.0264631,1.59199
52.8254,-247.873,1.02297,-0.00530287,-0.119438,-0.0053027,1.00037,0.0268402,-0.119432,0.0268407,1.59213
52.8254,-239.746,1.02437,-0.00579817,-0.122418,-0.00579804,1.00053,0.0282063,-0.122416,0.028207,1.59456
52.8254,-231.619,1.02641,-0.00654345,-0.128768,-0.00654329,1.00073,0.0309286,-0.128767,0.0309294,1.60765
52.8254,-223.492,1.02872,-0.00742576,-0.135788,-0.00742556,1.00097,0.0340601,-0.135788,0.0340611,1.62187
52.8254,-215.365,1.03128,-0.00844823,-0.143321,-0.00844798,1.00128,0.0375797,-0.143321,0.0375808,1.63652
52.8254,-207.238,1.03413,-0.00963604,-0.151396,-0.00963573,1.00165,0.0415386,-0.151396,0.04154,1.65157
52.8254,-199.111,1.03729,-0.0110196,-0.16005,-0.0110192,1.00211,0.0459996,-0.16005,0.0460014,1.66696
52.8254,-190.984,1.0408,-0.0126355,-0.169319,-0.0126349,1.00268,0.0510353,-0.169319,0.0510375,1.68267
52.8254,-182.857,1.04471,-0.0145272,-0.17924,-0.0145265,1.0034,0.0567288,-0.17924,0.0567316,1.69863
52.8254,-174.73,1.04905,-0.0167472,-0.189845,-0.0167463,1.00429,0.0631759,-0.189845,0.0631793,1.71476
52.8254,-166.603,1.05389,-0.0193584,-0.201161,-0.0193573,1.00541,0.0704859,-0.201162,0.0704902,1.73095
52.8254,-158.476,1.05926,-0.022436,-0.213207,-0.0224346,1.00682,0.0787831,-0.213208,0.0787886,1.74705
52.8254,-150.349,1.06523,-0.0260698,-0.225986,-0.026068,1.0086,0.0882082,-0.225988,0.088215,1.76289
52.8254,-142.222,1.07184,-0.0303666,-0.239484,-0.0303643,1.01084,0.0989179,-0.239486,0.0989264,1.77822
52.8254,-134.095,1.07915,-0.0354525,-0.253658,-0.0354496,1.01369,0.111085,-0.253662,0.111096,1.79275
52.8254,-125.968,1.08718,-0.0414754,-0.268429,-0.0414717,1.0173,0.124895,-0.268435,0.124909,1.8061
52.8254,-117.841,1.09598,-0.0486069,-0.283669,-0.0486022,1.02191,0.140542,-0.283677,0.14056,1.81778
52.8254,-109.714,1.10555,-0.0570429,-0.299184,-0.0570372,1.02778,0.15822,-0.299196,0.158241,1.8272
52.8254,-101.587,1.11586,-0.0670039,-0.314697,-0.0669969,1.03529,0.178101,-0.314714,0.178129,1.8336
52.8254,-93.4603,1.12685,-0.078732,-0.329827,-0.0787239,1.04491,0.200319,-0.329853,0.200354,1.83604
52.8254,-85.3333,1.13841,-0.0924873,-0.344065,-0.0924784,1.05721,0.224923,-0.344104,0.224967,1.83331
52.8254,-77.2063,1.15035,-0.108543,-0.356751,-0.108534,1.07296,0.251825,-0.356809,0.251882,1.82394
52.8254,-69.0794,1.16247,-0.127186,-0.367049,-0.127179,1.09312,0.280719,-0.367135,0.280793,1.80606
52.8254,-60.9524,1.1745,-0.148729,-0.373927,-0.148726,1.11894,0.310971,-0.374053,0.31107,1.7774
52.8254,-52.8254,1.18618,-0.173568,-0.376137,-0.17357,1.15206,0.341468,-0.376315,0.341606,1.73513
52.8254,-44.6984,1.19731,-0.202324,-0.372196,-0.202323,1.19487,0.370422,-0.372433,0.370627,1.67594
52.8254,-36.5714,1.20784,-0.236215,-0.360374,-0.236171,1.25112,0.395067,-0.360653,0.395386,1.5959
52.8254,-28.4444,1.21805,-0.277998,-0.33869,-0.27777,1.32742,0.410787,-0.338918,0.411298,1.48941
52.8254,-20.3175,1.22985,-0.334596,-0.303245,-0.333654,1.43503,0.405291,-0.303047,0.406045,1.3437
52.8254,-12.1905,1.24837,-0.413906,-0.232783,-0.410784,1.57908,0.335005,-0.231727,0.335835,1.14842
52.8254,-4.06349,1.266,-0.484173,-0.0913791,-0.478159,1.70367,0.137118,-0.0906086,0.137514,0.978275
52.8254,4.06349,1.266,-0.484173,0.0913791,-0.478159,1.70367,-0.137118,0.0906086,-0.137514,0.978275
52.8254,12.1905,1.24837,-0.413906,0.232783,-0.410784,1.57908,-0.335005,0.231727,-0.335835,1.14842
52.8254,20.3175,1.22985,-0.334596,0.303245,-0.333654,1.43503,-0.405291,0.303047,-0.406045,1.3437
52.8254,28.4444,1.21805,-0.277998,0.33869,-0.27777,1.32742,-0.410787,0.338918,-0.411298,1.48941
52.8254,36.5714,1.20784,-0.236215,0.360374,-0.236171,1.25112,-0.395067,0.360653,-0.395386,1.5959
52.8254,44.6984,1.19731,-0.202324,0.372196,-0.202323,1.19487,-0.370422,0.372433,-0.370627,1.67594
52.8254,52.8254,1.18618,-0.173568,0.376137,-0.17357,1.15206,-0.341468,0.376315,-0.341606,1.73513
52.8254,60.9524,1.1745,-0.148729,0.373927,-0.148726,1.11894,-0.310971,0.374053,-0.31107,1.7774
52.8254,69.0794,1.16247,-0.127186,0.367049,-0.127179,1.09312,-0.280719,0.367135,-0.280793,1.80606
52.8254,77.2063,1.15035,-0.108543,0.356751,-0.108534,1.07296,-0.251825,0.356809,-0.251882,1.82394
52.8254,85.3333,1.13841,-0.0924873,0.344065,-0.0924784,1.05721,-0.224923,0.344104,-0.224967,1.83331
52.8254,93.4603,1.12685,-0.078732,0.329827,-0.0787239,1.04491,-0.200319,0.329853,-0.200354,1.83604
52.8254,101.587,1.11586,-0.0670039,0.314697,-0.0669969,1.03529,-0.178101,0.314714,-0.178129,1.8336
52.8254,109.714,1.10555,-0.0570429,0.299184,-0.0570372,1.02778,-0.15822,0.299196,-0.158241,1.8272
52.8254,117.841,1.09598,-0.0486069,0.283669,-0.0486022,1.02191,-0.140542,0.283677,-0.14056,1.81778
52.8254,125.968,1.08718,-0.0414754,0.268429,-0.0414717,1.0173,-0.124895,0.268435,-0.124909,1.8061
52.8254,134.095,1.07915,-0.0354525,0.253658,-0.0354496,1.01369,-0.111085,0.253662,-0.111096,1.79275
52.8254,142.222,1.07184,-0.0303666,0.239484,-0.0303643,1.01084,-0.0989179,0.239486,-0.0989264,1.77822
52.8254,150.349,1.06523,-0.0260698,0.225986,-0.026068,1.0086,-0.0882082,0.225988,-0.088215,1.76289
52.8254,158.476,1.05926,-0.022436,0.213207,-0.0224346,1.00682,-0.0787831,0.213208,-0.0787886,1.74705
52.8254,166.603,1.05389,-0.0193584,0.201161,-0.0193573,1.00541,-0.0704859,0.201162,-0.0704902,1.73095
52.8254,174.73,1.04905,-0.0167472,0.189845,-0.0167463,1.00429,-0.0631759,0.189845,-0.0631793,1.71476
52.8254,182.857,1.04471,-0.0145272,0.17924,-0.0145265,1.0034,-0.0567288,0.17924,-0.0567316,1.69863
52.8254,190.984,1.0408,-0.0126355,0.169319,-0.0126349,1.00268,-0.0510353,0.169319,-0.0510375,1.68267
52.8254,199.111,1.03729,-0.0110196,0.16005,-0.0110192,1.00211,-0.0459996,0.16005,-0.0460014,1.66696
52.8254,207.238,1.03413,-0.00963604,0.151396,-0.00963573,1.00165,-0.0415386,0.151396,-0.04154,1.65157
52.8254,215.365,1.03128,-0.00844823,0.143321,-0.00844798,1.00128,-0.0375797,0.143321,-0.0375808,1.63652
52.8254,223.492,1.02872,-0.00742576,0.135788,-0.00742557,1.00097,-0.0340601,0.135788,-0.0340611,1.62187
52.8254,231.619,1.02641,-0.00654352,0.128768,-0.00654336,1.00073,-0.0309286,0.128767,-0.0309294,1.60765
52.8254,239.746,1.02437,-0.00579879,0.122418,-0.00579866,1.00053,-0.0282063,0.122416,-0.0282071,1.59457
52.8254,247.873,1.02297,-0.00530507,0.119439,-0.0053049,1.00037,-0.0268405,0.119433,-0.026841,1.59215
52.8254,256,1.0233,-0.00525578,0.118783,-0.00525575,1.00078,-0.0264631,0.118781,-0.0264632,1.592
60.9524,-256,1.03042,-0.00710049,-0.134168,-0.00710045,1.00125,0.0310462,-0.134166,0.0310463,1.58065
60.9524,-247.873,1.03012,-0.00716177,-0.134884,-0.00716157,1.00085,0.0314685,-0.134879,0.0314691,1.58066
60.9524,-239.746,1.03192,-0.00781412,-0.13817,-0.00781396,1.00107,0.0330084,-0.138168,0.0330093,1.58273
60.9524,-231.619,1.03455,-0.0087905,-0.14518,-0.0087903,1.00135,0.0360774,-0.145179,0.0360782,1.59486
60.9524,-223.492,1.03752,-0.00994252,-0.152909,-0.00994227,1.0017,0.0395944,-0.152909,0.0395955,1.608
60.9524,-215.365,1.04081,-0.0112728,-0.161183,-0.0112725,1.00212,0.0435317,-0.161183,0.043533,1.62145
60.9524,-207.238,1.04446,-0.0128126,-0.170026,-0.0128122,1.00263,0.0479421,-0.170026,0.0479437,1.63516
60.9524,-199.111,1.0485,-0.0145994,-0.179475,-0.0145989,1.00326,0.0528898,-0.179475,0.0528918,1.64907
60.9524,-190.984,1.05298,-0.0166779,-0.189563,-0.0166773,1.00403,0.0584484,-0.189563,0.0584508,1.66314
60.9524,-182.857,1.05796,-0.0191014,-0.200322,-0.0191005,1.00499,0.0647013,-0.200322,0.0647044,1.67727
60.9524,-174.73,1.06349,-0.0219333,-0.21178,-0.0219323,1.00617,0.0717434,-0.21178,0.0717471,1.69136
60.9524,-166.603,1.06963,-0.0252496,-0.223956,-0.0252482,1.00763,0.0796812,-0.223956,0.0796859,1.70528
60.9524,-158.476,1.07644,-0.0291405,-0.236858,-0.0291387,1.00946,0.0886341,-0.236859,0.08864,1.71885
60.9524,-150.349,1.08399,-0.0337131,-0.250479,-0.0337108,1.01174,0.0987341,-0.250481,0.0987415,1.73187
60.9524,-142.222,1.09235,-0.0390942,-0.264791,-0.0390913,1.01459,0.110125,-0.264793,0.110134,1.74406
60.9524,-134.095,1.10158,-0.0454333,-0.279733,-0.0454295,1.01816,0.122961,-0.279737,0.122972,1.75508
60.9524,-125.968,1.11175,-0.0529049,-0.295208,-0.0529,1.02266,0.137399,-0.295213,0.137414,1.76452
60.9524,-117.841,1.12289,-0.0617115,-0.311063,-0.0617052,1.02833,0.153597,-0.31107,0.153616,1.77187
60.9524,-109.714,1.13506,-0.0720858,-0.32708,-0.0720777,1.0355,0.171696,-0.32709,0.17172,1.77648
60.9524,-101.587,1.14824,-0.0842918,-0.342956,-0.0842815,1.04456,0.191801,-0.342971,0.191832,1.77757
60.9524,-93.4603,1.16243,-0.0986256,-0.358282,-0.0986126,1.05604,0.213955,-0.358303,0.213994,1.77417
60.9524,-85.3333,1.17756,-0.115416,-0.372519,-0.1154,1.07057,0.238089,-0.372551,0.238141,1.76509
60.9524,-77.2063,1.19356,-0.135028,-0.384975,-0.135007,1.08898,0.263965,-0.385019,0.264033,1.74887
60.9524,-69.0794,1.2103,-0.157871,-0.394764,-0.157844,1.11231,0.291078,-0.394827,0.291169,1.72374
60.9524,-60.9524,1.22767,-0.184427,-0.400777,-0.184389,1.14185,0.318526,-0.400863,0.31865,1.68757
60.9524,-52.8254,1.2456,-0.215315,-0.401611,-0.215255,1.17932,0.344801,-0.401722,0.344976,1.63783
60.9524,-44.6984,1.26416,-0.251424,-0.395462,-0.251314,1.22698,0.367449,-0.39559,0.367702,1.57157
60.9524,-36.5714,1.28367,-0.294159,-0.37986,-0.293925,1.28792,0.382354,-0.379973,0.38273,1.48536
60.9524,-28.4444,1.30492,-0.345718,-0.350825,-0.345171,1.36597,0.381883,-0.350829,0.38243,1.3751
60.9524,-20.3175,1.32923,-0.408133,-0.300015,-0.406849,1.46306,0.350262,-0.299751,0.350979,1.23847
60.9524,-12.1905,1.35522,-0.475505,-0.21176,-0.472899,1.56805,0.260736,-0.211245,0.261437,1.09051
60.9524,-4.06349,1.37339,-0.523081,-0.0778262,-0.519221,1.64244,0.0986844,-0.0775354,0.0989908,0.985486
60.9524,4.06349,1.37339,-0.523081,0.0778262,-0.519221,1.64244,-0.0986844,0.0775354,-0.0989908,0.985486
60.9524,12.1905,1.35522,-0.475505,0.21176,-0.472899,1.56805,-0.260736,0.211245,-0.261437,1.09051
60.9524,20.3175,1.32923,-0.408133,0.300015,-0.406849,1.46306,-0.350262,0.299751,-0.350979,1.23847
60.9524,28.4444,1.30492,-0.345718,0.350825,-0.345171,1.36597,-0.381883,0.350829,-0.38243,1.3751
