x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
134.095,93.4603,0.0376069,0.202752,-0.534539,0.201997,0.59551,0.163945,-0.534541,0.164577,0.21692
134.095,101.587,0.0631762,0.174905,-0.509315,0.174316,0.56046,0.152523,-0.50932,0.153057,0.158082
134.095,109.714,0.0837885,0.150751,-0.482559,0.15029,0.527354,0.140875,-0.482565,0.141323,0.108356
134.095,117.841,0.100174,0.129899,-0.455292,0.129539,0.496215,0.129393,-0.455297,0.129767,0.0666449
134.095,125.968,0.113001,0.111956,-0.428224,0.111674,0.467016,0.118338,-0.428228,0.118649,0.0318802
134.095,134.095,0.122853,0.0965486,-0.401834,0.0963269,0.439692,0.107875,-0.401836,0.108134,0.00307618
134.095,142.222,0.130233,0.0833349,-0.376432,0.0831603,0.414162,0.0980969,-0.376432,0.0983114,-0.0206481
134.095,150.349,0.135567,0.0720093,-0.352206,0.0718714,0.39033,0.0890449,-0.352205,0.0892228,-0.0400639
134.095,158.476,0.139209,0.0623029,-0.329261,0.0621936,0.368098,0.0807259,-0.329259,0.0808735,-0.0558379
134.095,166.603,0.141458,0.0539817,-0.307642,0.0538949,0.347365,0.0731231,-0.307639,0.0732456,-0.0685416
134.095,174.73,0.142563,0.0468441,-0.287351,0.0467749,0.328033,0.0662045,-0.287347,0.0663064,-0.0786619
134.095,182.857,0.14273,0.0407164,-0.268365,0.0406611,0.310006,0.0599293,-0.26836,0.0600141,-0.0866125
134.095,190.984,0.142134,0.0354506,-0.250641,0.0354062,0.293194,0.0542518,-0.250635,0.0543224,-0.0927441
134.095,199.111,0.140919,0.0309199,-0.234125,0.0308842,0.277511,0.0491246,-0.234119,0.0491836,-0.0973537
134.095,207.238,0.139205,0.027017,-0.218755,0.0269882,0.262874,0.0445007,-0.218749,0.04455,-0.100694
134.095,215.365,0.137101,0.0236479,-0.204466,0.0236246,0.24921,0.040334,-0.20446,0.0403754,-0.102966
134.095,223.492,0.134732,0.0207225,-0.191184,0.0207036,0.236449,0.0365802,-0.191179,0.0366149,-0.104299
134.095,231.619,0.132294,0.0181312,-0.178825,0.0181157,0.224556,0.0331905,-0.178818,0.0332194,-0.104623
134.095,239.746,0.126179,0.0170508,-0.16815,0.0170383,0.213194,0.0303606,-0.168112,0.0303913,-0.108552
134.095,247.873,0.122084,0.0157266,-0.158543,0.0157151,0.204003,0.0273885,-0.15844,0.0274114,-0.0972735
134.095,256,0.123994,0.0149667,-0.158103,0.0149612,0.203528,0.0274277,-0.158027,0.0274381,-0.101882
142.222,-256,0.113436,0.0158165,0.15976,0.0158108,0.198542,-0.0275116,0.159686,-0.0275217,-0.0914194
142.222,-247.873,0.111487,0.0165721,0.160196,0.0165604,0.198991,-0.0274859,0.160097,-0.027508,-0.0869422
142.222,-239.746,0.114502,0.0180609,0.16965,0.0180482,0.207721,-0.0303738,0.169617,-0.0304031,-0.097654
142.222,-231.619,0.119785,0.0191821,0.179992,0.0191664,0.21855,-0.0330761,0.179985,-0.0331037,-0.0927939
142.222,-223.492,0.121117,0.0218631,0.191988,0.021844,0.229833,-0.0363262,0.191983,-0.0363591,-0.0916499
142.222,-215.365,0.122337,0.0248591,0.204809,0.0248356,0.241918,-0.0399,0.204803,-0.0399391,-0.0893731
142.222,-207.238,0.123191,0.0282928,0.218533,0.0282639,0.254826,-0.0438423,0.218527,-0.0438887,-0.0860989
142.222,-199.111,0.123546,0.0322498,0.233215,0.0322142,0.268616,-0.0481882,0.23321,-0.0482434,-0.0817038
142.222,-190.984,0.123283,0.0368183,0.248901,0.0367743,0.28335,-0.0529728,0.248895,-0.0530385,-0.0759922
142.222,-182.857,0.122276,0.0420974,0.265623,0.0420428,0.299095,-0.05823,0.265618,-0.0583083,-0.0687216
142.222,-174.73,0.120372,0.0482023,0.283406,0.0481345,0.315921,-0.0639915,0.283401,-0.064085,-0.0596107
142.222,-166.603,0.117391,0.0552664,0.302255,0.0551819,0.333902,-0.0702847,0.302251,-0.0703964,-0.0483319
142.222,-158.476,0.113125,0.0634429,0.322151,0.0633374,0.353109,-0.0771296,0.322148,-0.0772629,-0.034505
142.222,-150.349,0.107327,0.0729074,0.34304,0.0727752,0.373616,-0.0845339,0.343037,-0.0846932,-0.0176906
142.222,-142.222,0.09971,0.0838588,0.364819,0.0836929,0.395495,-0.0924877,0.364817,-0.0926779,0.00261581
142.222,-134.095,0.0899394,0.0965201,0.387318,0.0963114,0.418811,-0.100955,0.387317,-0.101182,0.0269881
142.222,-125.968,0.0776306,0.111137,0.410277,0.110874,0.443618,-0.109864,0.410276,-0.110134,0.0560703
142.222,-117.841,0.062347,0.127975,0.433312,0.127643,0.469956,-0.119094,0.433312,-0.119415,0.0905709
142.222,-109.714,0.0436044,0.147309,0.455878,0.146891,0.497838,-0.128459,0.455878,-0.128837,0.131246
142.222,-101.587,0.0208846,0.169411,0.477221,0.168882,0.527239,-0.137686,0.477219,-0.138131,0.178864
142.222,-93.4603,-0.00633437,0.19452,0.496321,0.193855,0.55808,-0.146401,0.496316,-0.146919,0.234146
142.222,-85.3333,-0.0385259,0.222813,0.511839,0.221976,0.590208,-0.1541,0.511829,-0.154696,0.297669
142.222,-77.2063,-0.0760289,0.254339,0.522077,0.253292,0.623369,-0.160141,0.522059,-0.160818,0.369718
142.222,-69.0794,-0.118924,0.288954,0.52496,0.287653,0.657182,-0.163737,0.524932,-0.164491,0.450094
142.222,-60.9524,-0.16687,0.326229,0.518096,0.324629,0.691107,-0.163984,0.518056,-0.164804,0.537865
142.222,-52.8254,-0.218917,0.365353,0.498925,0.36341,0.724424,-0.159918,0.498872,-0.160781,0.631108
142.222,-44.6984,-0.273329,0.405053,0.46501,0.402733,0.756226,-0.150625,0.464945,-0.151498,0.72669
142.222,-36.5714,-0.327491,0.443567,0.414464,0.440855,0.785436,-0.135401,0.414391,-0.136235,0.82018
142.222,-28.4444,-0.377972,0.478703,0.346484,0.47561,0.810859,-0.113943,0.346411,-0.114683,0.906017
142.222,-20.3175,-0.420823,0.508031,0.261869,0.504604,0.831285,-0.0865322,0.261806,-0.0871166,0.977997
142.222,-12.1905,-0.452122,0.529193,0.163346,0.525517,0.845615,-0.0541453,0.163303,-0.0545212,1.0301
142.222,-4.06349,-0.468673,0.540302,0.0555378,0.536492,0.853008,-0.0184378,0.0555226,-0.0185676,1.0575
142.222,4.06349,-0.468673,0.540302,-0.0555378,0.536492,0.853008,0.0184378,-0.0555226,0.0185676,1.0575
142.222,12.1905,-0.452122,0.529193,-0.163346,0.525517,0.845615,0.0541453,-0.163303,0.0545212,1.0301
142.222,20.3175,-0.420823,0.508031,-0.261869,0.504604,0.831285,0.0865322,-0.261806,0.0871166,0.977997
142.222,28.4444,-0.377972,0.478703,-0.346484,0.47561,0.810859,0.113943,-0.346411,0.114683,0.906017
142.222,36.5714,-0.327491,0.443567,-0.414464,0.440855,0.785436,0.135401,-0.414391,0.136235,0.82018
142.222,44.6984,-0.273329,0.405053,-0.46501,0.402733,0.756226,0.150625,-0.464945,0.151498,0.72669
142.222,52.8254,-0.218917,0.365353,-0.498925,0.36341,0.724424,0.159918,-0.498872,0.160781,0.631108
142.222,60.9524,-0.16687,0.326229,-0.518096,0.324629,0.691107,0.163984,-0.518056,0.164804,0.537865
142.222,69.0794,-0.118924,0.288954,-0.52496,0.287653,0.657182,0.163737,-0.524932,0.164491,0.450094
142.222,77.2063,-0.0760289,0.254339,-0.522077,0.253292,0.623369,0.160141,-0.522059,0.160818,0.369718
142.222,85.3333,-0.0385259,0.222813,-0.511839,0.221976,0.590208,0.1541,-0.511829,0.154696,0.297669
142.222,93.4603,-0.00633437,0.19452,-0.496321,0.193855,0.55808,0.146401,-0.496316,0.146919,0.234146
142.222,101.587,0.0208846,0.169411,-0.477221,0.168882,0.527239,0.137686,-0.477219,0.138131,0.178864
142.222,109.714,0.0436044,0.147309,-0.455878,0.146891,0.497838,0.128459,-0.455878,0.128837,0.131246
142.222,117.841,0.062347,0.127975,-0.433312,0.127643,0.469956,0.119094,-0.433312,0.119415,0.0905709
142.222,125.968,0.0776306,0.111137,-0.410277,0.110874,0.443618,0.109864,-0.410276,0.110134,0.0560703
142.222,134.095,0.0899394,0.0965201,-0.387318,0.0963114,0.418811,0.100955,-0.387317,0.101182,0.0269881
142.222,142.222,0.09971,0.0838588,-0.364819,0.0836929,0.395495,0.0924877,-0.364817,0.0926779,0.00261581
142.222,150.349,0.107327,0.0729074,-0.34304,0.0727752,0.373616,0.0845339,-0.343037,0.0846932,-0.0176906
142.222,158.476,0.113125,0.0634429,-0.322151,0.0633374,0.353109,0.0771296,-0.322148,0.0772629,-0.034505
142.222,166.603,0.117391,0.0552664,-0.302255,0.0551819,0.333902,0.0702847,-0.302251,0.0703964,-0.0483319
142.222,174.73,0.120372,0.0482023,-0.283406,0.0481345,0.315921,0.0639915,-0.283401,0.064085,-0.0596107
142.222,182.857,0.122276,0.0420974,-0.265623,0.0420428,0.299095,0.05823,-0.265618,0.0583083,-0.0687216
142.222,190.984,0.123283,0.0368183,-0.248901,0.0367743,0.28335,0.0529728,-0.248895,0.0530385,-0.0759922
142.222,199.111,0.123546,0.0322498,-0.233215,0.0322142,0.268616,0.0481882,-0.23321,0.0482434,-0.0817038
142.222,207.238,0.123191,0.0282927,-0.218533,0.0282639,0.254826,0.0438423,-0.218527,0.0438887,-0.0860989
142.222,215.365,0.122337,0.024859,-0.204809,0.0248356,0.241918,0.0399,-0.204803,0.0399391,-0.0893728
142.222,223.492,0.121116,0.0218634,-0.191988,0.0218443,0.229833,0.0363262,-0.191983,0.0363592,-0.0916511
142.222,231.619,0.119765,0.0191884,-0.179997,0.0191727,0.218548,0.0330774,-0.179989,0.033105,-0.0928219
142.222,239.746,0.114342,0.0181098,-0.169684,0.0180971,0.207696,0.0303842,-0.16965,0.0304136,-0.097885
142.222,247.873,0.110853,0.016763,-0.160333,0.0167514,0.198883,0.0275311,-0.160233,0.027553,-0.0878708
142.222,256,0.113006,0.0159476,-0.159853,0.015942,0.198475,0.0275421,-0.159779,0.0275521,-0.0920443
150.349,-256,0.102734,0.0166898,0.160687,0.0166841,0.193428,-0.0274447,0.160614,-0.0274543,-0.0818115
150.349,-247.873,0.100569,0.0174925,0.161156,0.0174809,0.193813,-0.027445,0.16106,-0.0274661,-0.0777376
150.349,-239.746,0.102992,0.0189972,0.1703,0.0189845,0.202164,-0.0301986,0.17027,-0.0302266,-0.087282
150.349,-231.619,0.107633,0.0201041,0.180212,0.0200883,0.212484,-0.0327492,0.180205,-0.0327754,-0.081403
150.349,-223.492,0.107959,0.0228432,0.191762,0.0228241,0.223165,-0.0358396,0.191757,-0.0358707,-0.0795027
150.349,-215.365,0.108134,0.0258785,0.204037,0.0258551,0.234584,-0.0392139,0.204031,-0.0392506,-0.0763855
150.349,-207.238,0.10786,0.0293404,0.217106,0.0293118,0.246748,-0.0429124,0.217101,-0.0429557,-0.0722341
150.349,-199.111,0.107,0.033309,0.231008,0.0332739,0.259706,-0.046962,0.231003,-0.0470132,-0.0669301
150.349,-190.984,0.105433,0.0378655,0.245766,0.0378223,0.273511,-0.0513877,0.245761,-0.0514483,-0.0602885
150.349,-182.857,0.103027,0.0430995,0.26139,0.0430464,0.288216,-0.0562117,0.261384,-0.0562835,-0.0520809
150.349,-174.73,0.0996313,0.0491142,0.277874,0.0490487,0.303877,-0.0614526,0.277869,-0.0615376,-0.0420464
150.349,-166.603,0.0950686,0.056027,0.295192,0.0559459,0.320549,-0.0671226,0.295187,-0.0672233,-0.0298858
150.349,-158.476,0.0891364,0.0639706,0.313288,0.06387,0.338287,-0.0732244,0.313283,-0.0733438,-0.0152578
150.349,-150.349,0.0816022,0.073094,0.332066,0.0729691,0.357141,-0.0797475,0.332062,-0.0798889,0.00222414
150.349,-142.222,0.0722012,0.0835622,0.351379,0.0834067,0.377159,-0.0866622,0.351375,-0.0868293,0.0229933
150.349,-134.095,0.0606348,0.0955549,0.37101,0.0953612,0.398379,-0.0939129,0.371007,-0.0941101,0.0475293
150.349,-125.968,0.0465715,0.109264,0.390653,0.109022,0.420823,-0.10141,0.390649,-0.101642,0.076352
150.349,-117.841,0.0296514,0.124886,0.409884,0.124585,0.444498,-0.109018,0.409881,-0.10929,0.110009
150.349,-109.714,0.00949688,0.142616,0.428136,0.14224,0.469382,-0.116547,0.428132,-0.116864,0.149054
150.349,-101.587,-0.014267,0.162625,0.444663,0.162158,0.495412,-0.123736,0.444657,-0.124103,0.194005
150.349,-93.4603,-0.0419786,0.185045,0.458503,0.184464,0.522479,-0.130242,0.458494,-0.130663,0.245287
150.349,-85.3333,-0.0738873,0.209928,0.468458,0.209211,0.550406,-0.135631,0.468446,-0.136108,0.303143
150.349,-77.2063,-0.11008,0.237212,0.473079,0.236329,0.57893,-0.139374,0.473062,-0.139906,0.367522
150.349,-69.0794,-0.150381,0.26666,0.470693,0.265582,0.607691,-0.140858,0.470668,-0.14144,0.437931
150.349,-60.9524,-0.194244,0.297806,0.459472,0.296506,0.636208,-0.139413,0.45944,-0.140034,0.513275
150.349,-52.8254,-0.240628,0.329903,0.437585,0.328354,0.663875,-0.134368,0.437546,-0.13501,0.591706
150.349,-44.6984,-0.287919,0.361885,0.403427,0.36007,0.689965,-0.125134,0.403382,-0.125771,0.670524
150.349,-36.5714,-0.333906,0.392375,0.355923,0.390289,0.71365,-0.111313,0.355874,-0.111912,0.746188
150.349,-28.4444,-0.375887,0.419752,0.294869,0.417409,0.734046,-0.0928163,0.294822,-0.0933389,0.814501
150.349,-20.3175,-0.410911,0.442296,0.221226,0.439733,0.750285,-0.0699675,0.221186,-0.0703757,0.870986
150.349,-12.1905,-0.436162,0.458397,0.137279,0.455671,0.761599,-0.0435529,0.137252,-0.0438133,0.911439
150.349,-4.06349,-0.449407,0.466795,0.0465492,0.463982,0.767411,-0.0147909,0.0465398,-0.0148805,0.932571
150.349,4.06349,-0.449407,0.466795,-0.0465492,0.463982,0.767411,0.0147909,-0.0465398,0.0148805,0.932571
150.349,12.1905,-0.436162,0.458397,-0.137279,0.455671,0.761599,0.0435529,-0.137252,0.0438133,0.911439
150.349,20.3175,-0.410911,0.442296,-0.221226,0.439733,0.750285,0.0699675,-0.221186,0.0703757,0.870986
150.349,28.4444,-0.375887,0.419752,-0.294869,0.417409,0.734046,0.0928163,-0.294822,0.0933389,0.814501
150.349,36.5714,-0.333906,0.392375,-0.355923,0.390289,0.71365,0.111313,-0.355874,0.111912,0.746188
150.349,44.6984,-0.287919,0.361885,-0.403427,0.36007,0.689965,0.125134,-0.403382,0.125771,0.670524
150.349,52.8254,-0.240628,0.329903,-0.437585,0.328354,0.663875,0.134368,-0.437546,0.13501,0.591706
150.349,60.9524,-0.194244,0.297806,-0.459472,0.296506,0.636208,0.139413,-0.45944,0.140034,0.513275
150.349,69.0794,-0.150381,0.26666,-0.470693,0.265582,0.607691,0.140858,-0.470668,0.14144,0.437931
150.349,77.2063,-0.11008,0.237212,-0.473079,0.236329,0.57893,0.139374,-0.473062,0.139906,0.367522
150.349,85.3333,-0.0738873,0.209928,-0.468458,0.209211,0.550406,0.135631,-0.468446,0.136108,0.303143
150.349,93.4603,-0.0419786,0.185045,-0.458503,0.184464,0.522479,0.130242,-0.458494,0.130663,0.245287
150.349,101.587,-0.014267,0.162625,-0.444663,0.162158,0.495412,0.123736,-0.444657,0.124103,0.194005
150.349,109.714,0.00949688,0.142616,-0.428136,0.14224,0.469382,0.116547,-0.428132,0.116864,0.149054
150.349,117.841,0.0296514,0.124886,-0.409884,0.124585,0.444498,0.109018,-0.409881,0.10929,0.110009
150.349,125.968,0.0465715,0.109264,-0.390653,0.109022,0.420823,0.10141,-0.390649,0.101642,0.076352
150.349,134.095,0.0606348,0.0955549,-0.37101,0.0953612,0.398379,0.0939129,-0.371007,0.0941101,0.0475293
150.349,142.222,0.0722012,0.0835622,-0.351379,0.0834067,0.377159,0.0866622,-0.351375,0.0868293,0.0229933
150.349,150.349,0.0816022,0.073094,-0.332066,0.0729691,0.357141,0.0797475,-0.332062,0.0798889,0.00222414
150.349,158.476,0.0891364,0.0639706,-0.313288,0.06387,0.338287,0.0732244,-0.313283,0.0733438,-0.0152578
150.349,166.603,0.0950686,0.056027,-0.295192,0.0559459,0.320549,0.0671226,-0.295187,0.0672233,-0.0298858
150.349,174.73,0.0996313,0.0491142,-0.277874,0.0490487,0.303877,0.0614526,-0.277869,0.0615376,-0.0420464
150.349,182.857,0.103027,0.0430995,-0.26139,0.0430464,0.288216,0.0562117,-0.261384,0.0562835,-0.0520809
150.349,190.984,0.105433,0.0378655,-0.245766,0.0378223,0.273511,0.0513877,-0.245761,0.0514483,-0.0602885
150.349,199.111,0.107,0.033309,-0.231008,0.0332739,0.259706,0.046962,-0.231003,0.0470132,-0.0669301
150.349,207.238,0.10786,0.0293404,-0.217106,0.0293118,0.246748,0.0429124,-0.217101,0.0429557,-0.0722341
150.349,215.365,0.108134,0.0258784,-0.204037,0.025855,0.234584,0.0392139,-0.204031,0.0392505,-0.0763852
150.349,223.492,0.107959,0.0228435,-0.191762,0.0228243,0.223165,0.0358397,-0.191758,0.0358708,-0.0795038
150.349,231.619,0.107612,0.0201106,-0.180216,0.0200948,0.212481,0.0327506,-0.180209,0.0327768,-0.0814318
150.349,239.746,0.102824,0.0190486,-0.170336,0.0190358,0.202138,0.0302097,-0.170305,0.0302376,-0.0875203
150.349,247.873,0.0998932,0.0176947,-0.161303,0.0176832,0.193703,0.027493,-0.161207,0.0275138,-0.0787023
150.349,256,0.102275,0.0168287,-0.160787,0.016823,0.19336,0.027477,-0.160715,0.0274865,-0.0824615
158.476,-256,0.092355,0.0174589,0.16086,0.0174533,0.188277,-0.0272187,0.16079,-0.0272278,-0.0725217
158.476,-247.873,0.0899881,0.0183039,0.16136,0.0182924,0.188602,-0.0272435,0.161267,-0.0272634,-0.0688305
158.476,-239.746,0.0918724,0.0198091,0.17014,0.0197964,0.196576,-0.0298498,0.170113,-0.0298761,-0.0772787
158.476,-231.619,0.0959308,0.0208879,0.179568,0.0208721,0.206392,-0.0322379,0.179561,-0.0322626,-0.0704925
158.476,-223.492,0.095342,0.0236606,0.190609,0.0236416,0.216482,-0.0351552,0.190605,-0.0351844,-0.0679286
158.476,-215.365,0.0945787,0.0267063,0.202272,0.0266833,0.227248,-0.0383171,0.202266,-0.0383513,-0.0640782
158.476,-207.238,0.0933032,0.0301632,0.21462,0.0301351,0.238685,-0.0417605,0.214615,-0.0418006,-0.0591755
158.476,-199.111,0.0913775,0.0341049,0.227675,0.0340707,0.250835,-0.0455045,0.227669,-0.0455516,-0.0531089
158.476,-190.984,0.0886794,0.0386053,0.24144,0.0385635,0.263739,-0.0495655,0.241435,-0.049621,-0.0457067
158.476,-182.857,0.0850811,0.0437441,0.255905,0.0436929,0.277439,-0.0539561,0.255899,-0.0540213,-0.036758
158.476,-174.73,0.0804352,0.0496118,0.271039,0.0495491,0.291978,-0.0586836,0.271033,-0.0587603,-0.0260254
158.476,-166.603,0.0745746,0.05631,0.286788,0.0562329,0.307396,-0.0637481,0.286782,-0.0638383,-0.0132415
158.476,-158.476,0.0673103,0.0639513,0.303067,0.0638564,0.323733,-0.0691395,0.303062,-0.0692455,0.00189346
158.476,-150.349,0.058431,0.0726592,0.31975,0.0725423,0.34102,-0.0748335,0.319745,-0.0749579,0.0197112
158.476,-142.222,0.0477023,0.0825673,0.336657,0.0824232,0.359286,-0.0807873,0.336652,-0.080933,0.0405743
158.476,-134.095,0.0348684,0.0938165,0.353543,0.0936388,0.378544,-0.0869334,0.353538,-0.0871036,0.0648717
158.476,-125.968,0.0196565,0.106551,0.370077,0.106332,0.398796,-0.0931736,0.370072,-0.0933717,0.0930092
158.476,-117.841,0.00178468,0.120912,0.385824,0.120642,0.420023,-0.0993705,0.385819,-0.0996,0.125393
158.476,-109.714,-0.0190238,0.137026,0.400228,0.136693,0.442178,-0.10534,0.400222,-0.105604,0.162405
158.476,-101.587,-0.0430177,0.154993,0.412583,0.154584,0.465181,-0.110844,0.412575,-0.111145,0.204364
158.476,-93.4603,-0.0703848,0.174862,0.422021,0.174361,0.488902,-0.115581,0.422011,-0.115922,0.251473
158.476,-85.3333,-0.101206,0.196611,0.427505,0.196,0.51316,-0.119188,0.427493,-0.119568,0.303745
158.476,-77.2063,-0.135393,0.220107,0.427836,0.219368,0.537704,-0.12124,0.427819,-0.121657,0.360921
158.476,-69.0794,-0.172622,0.24508,0.42169,0.244193,0.562204,-0.121268,0.42167,-0.121717,0.422362
158.476,-60.9524,-0.212252,0.27108,0.407703,0.270026,0.586245,-0.118783,0.407677,-0.119254,0.486953
158.476,-52.8254,-0.253263,0.297449,0.384586,0.296215,0.609327,-0.113324,0.384556,-0.113803,0.553021
158.476,-44.6984,-0.294222,0.323319,0.351309,0.321895,0.63087,-0.104519,0.351276,-0.104986,0.618299
158.476,-36.5714,-0.333301,0.347621,0.307308,0.346009,0.650236,-0.0921546,0.307274,-0.092588,0.679987
158.476,-28.4444,-0.368379,0.369157,0.2527,0.367369,0.666768,-0.0762543,0.252668,-0.076628,0.734908
158.476,-20.3175,-0.39724,0.386695,0.188453,0.384759,0.679833,-0.0571313,0.188427,-0.0574204,0.779792
158.476,-12.1905,-0.41783,0.399115,0.116449,0.397071,0.688884,-0.0354108,0.116432,-0.0355939,0.811657
158.476,-4.06349,-0.428561,0.405559,0.0394002,0.403458,0.693518,-0.0119994,0.0393943,-0.0120621,0.828212
158.476,4.06349,-0.428561,0.405559,-0.0394002,0.403458,0.693518,0.0119994,-0.0393943,0.0120621,0.828212
158.476,12.1905,-0.41783,0.399115,-0.116449,0.397071,0.688884,0.0354108,-0.116432,0.0355939,0.811657
158.476,20.3175,-0.39724,0.386695,-0.188453,0.384759,0.679833,0.0571313,-0.188427,0.0574204,0.779792
158.476,28.4444,-0.368379,0.369157,-0.2527,0.367369,0.666768,0.0762543,-0.252668,0.076628,0.734908
158.476,36.5714,-0.333301,0.347621,-0.307308,0.346009,0.650236,0.0921546,-0.307274,0.092588,0.679987
158.476,44.6984,-0.294222,0.323319,-0.351309,0.321895,0.63087,0.104519,-0.351276,0.104986,0.618299
158.476,52.8254,-0.253263,0.297449,-0.384586,0.296215,0.609327,0.113324,-0.384556,0.113803,0.553021
158.476,60.9524,-0.212252,0.27108,-0.407703,0.270026,0.586245,0.118783,-0.407677,0.119254,0.486953
158.476,69.0794,-0.172622,0.24508,-0.42169,0.244193,0.562204,0.121268,-0.42167,0.121717,0.422362
158.476,77.2063,-0.135393,0.220107,-0.427836,0.219368,0.537704,0.12124,-0.427819,0.121657,0.360921
158.476,85.3333,-0.101206,0.196611,-0.427505,0.196,0.51316,0.119188,-0.427493,0.119568,0.303745
158.476,93.4603,-0.0703848,0.174862,-0.422021,0.174361,0.488902,0.115581,-0.422011,0.115922,0.251473
158.476,101.587,-0.0430177,0.154993,-0.412583,0.154584,0.465181,0.110844,-0.412575,0.111145,0.204364
158.476,109.714,-0.0190238,0.137026,-0.400228,0.136693,0.442178,0.10534,-0.400222,0.105604,0.162405
158.476,117.841,0.00178468,0.120912,-0.385824,0.120642,0.420023,0.0993705,-0.385819,0.0996,0.125393
158.476,125.968,0.0196565,0.106551,-0.370077,0.106332,0.398796,0.0931736,-0.370072,0.0933717,0.0930092
158.476,134.095,0.0348684,0.0938165,-0.353543,0.0936388,0.378544,0.0869334,-0.353538,0.0871036,0.0648717
158.476,142.222,0.0477023,0.0825673,-0.336657,0.0824232,0.359286,0.0807873,-0.336652,0.080933,0.0405743
158.476,150.349,0.058431,0.0726592,-0.31975,0.0725423,0.34102,0.0748335,-0.319745,0.0749579,0.0197112
158.476,158.476,0.0673103,0.0639513,-0.303067,0.0638564,0.323733,0.0691395,-0.303062,0.0692455,0.00189346
158.476,166.603,0.0745746,0.05631,-0.286788,0.0562329,0.307396,0.0637481,-0.286782,0.0638383,-0.0132415
158.476,174.73,0.0804352,0.0496118,-0.271039,0.0495491,0.291978,0.0586836,-0.271033,0.0587603,-0.0260254
158.476,182.857,0.0850811,0.0437441,-0.255905,0.0436929,0.277439,0.0539561,-0.255899,0.0540213,-0.036758
158.476,190.984,0.0886794,0.0386053,-0.24144,0.0385635,0.263739,0.0495655,-0.241435,0.049621,-0.0457067
158.476,199.111,0.0913775,0.0341049,-0.227675,0.0340707,0.250835,0.0455045,-0.227669,0.0455516,-0.0531089
158.476,207.238,0.0933032,0.0301632,-0.21462,0.0301351,0.238685,0.0417605,-0.214615,0.0418006,-0.0591755
158.476,215.365,0.0945789,0.0267062,-0.202272,0.0266832,0.227248,0.0383171,-0.202266,0.0383513,-0.0640779
158.476,223.492,0.0953412,0.0236609,-0.190609,0.0236419,0.216482,0.0351553,-0.190605,0.0351844,-0.0679296
158.476,231.619,0.0959091,0.0208947,-0.179573,0.0208789,0.206389,0.0322394,-0.179565,0.032264,-0.0705219
158.476,239.746,0.0916953,0.0198625,-0.170179,0.0198499,0.196549,0.0298614,-0.17015,0.0298877,-0.077523
158.476,247.873,0.089273,0.0185163,-0.161515,0.0185049,0.18849,0.0272938,-0.161423,0.0273135,-0.0698264
158.476,256,0.091869,0.0176048,-0.160966,0.0175992,0.188207,0.0272526,-0.160896,0.0272616,-0.0731935
166.603,-256,0.082355,0.0181215,0.160347,0.0181159,0.183113,-0.0268538,0.160279,-0.0268624,-0.0635996
166.603,-247.873,0.0798023,0.0190034,0.160873,0.0189921,0.183382,-0.0269011,0.160783,-0.0269197,-0.0602694
166.603,-239.746,0.0812009,0.020495,0.169249,0.0204824,0.190984,-0.0293512,0.169225,-0.029376,-0.067697
166.603,-231.619,0.0847395,0.0215337,0.178151,0.0215182,0.200304,-0.0315708,0.178144,-0.0315939,-0.0601167
166.603,-223.492,0.0833279,0.0243173,0.188635,0.0242986,0.209817,-0.0343066,0.188631,-0.0343337,-0.0569818
166.603,-215.365,0.0817365,0.0273472,0.199638,0.0273246,0.219947,-0.0372492,0.199633,-0.0372808,-0.0525052
166.603,-207.238,0.0795858,0.0307694,0.211219,0.0307422,0.230681,-0.0404326,0.211214,-0.0404696,-0.0469748
166.603,-199.111,0.0767414,0.0346508,0.223384,0.0346177,0.242049,-0.0438695,0.223379,-0.0439127,-0.0402873
166.603,-190.984,0.0730841,0.0390573,0.236121,0.0390172,0.254085,-0.0475691,0.236115,-0.0476195,-0.0322864
166.603,-182.857,0.0684919,0.044059,0.249399,0.0440101,0.266822,-0.0515356,0.249393,-0.0515945,-0.0227806
166.603,-174.73,0.0628269,0.0497339,0.263169,0.0496745,0.280289,-0.0557677,0.263163,-0.0558365,-0.0115583
166.603,-166.603,0.0559352,0.0561683,0.277355,0.0560958,0.294517,-0.0602564,0.277349,-0.0603366,0.00161538
166.603,-158.476,0.0476464,0.0634558,0.29185,0.0633672,0.30953,-0.0649818,0.291845,-0.0650754,0.0169975
166.603,-150.349,0.0377749,0.0716968,0.306507,0.0715886,0.325345,-0.0699109,0.306502,-0.0700197,0.0348665
166.603,-142.222,0.0261205,0.0809966,0.321127,0.0808644,0.341974,-0.0749926,0.321121,-0.0751188,0.0555179
166.603,-134.095,0.0124727,0.0914625,0.335449,0.091301,0.359416,-0.0801541,0.335443,-0.0803,0.0792577
166.603,-125.968,-0.00338341,0.103199,0.349137,0.103002,0.377653,-0.0852954,0.349131,-0.0854634,0.106391
166.603,-117.841,-0.0216568,0.116301,0.361768,0.116061,0.396652,-0.0902842,0.361762,-0.0904766,0.137204
166.603,-109.714,-0.0425351,0.130846,0.372814,0.130553,0.41635,-0.0949507,0.372807,-0.0951695,0.17194
166.603,-101.587,-0.0661628,0.146877,0.381634,0.146521,0.436655,-0.0990831,0.381625,-0.0993296,0.210766
